idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec,gpu_sm_avg_pct,gpu_dram_avg_pct,gpu_fb_used_avg_mib,gpu_power_avg_w
43,16:55:31.29,3.739,25,0.055,458.62,,,,
44,16:55:31.37,3.897,25,0.054,463.392,,,,
45,16:55:31.44,4.015,25,0.054,466.126,,,,
46,16:55:31.52,4.059,25,0.054,462.951,,,,
47,16:55:31.59,4.191,25,0.054,464.664,,,,
48,16:55:31.67,4.219,25,0.054,463.325,,,,
49,16:55:31.74,4.294,25,0.054,462.906,,,,
50,16:55:31.82,4.465,25,0.054,464.686,,,,
51,16:55:31.89,4.359,25,0.054,463.847,,,,
52,16:55:31.97,4.232,25,0.054,466.969,,,,
53,16:55:32.04,4.681,25,0.054,461.761,,,,
54,16:55:32.11,4.57,25,0.054,462.14,,,,
55,16:55:32.19,4.733,25,0.054,462.897,,,,
56,16:55:32.27,4.957,25,0.054,459.527,,,,
57,16:55:32.34,4.366,25,0.054,462.663,,,,
58,16:55:32.42,5.014,25,0.054,461.254,,,,
59,16:55:32.49,5.033,25,0.054,463.889,,,,
60,16:55:32.56,5.259,25,0.054,461.221,,,,
61,16:55:32.64,4.967,25,0.054,467.229,,,,
62,16:55:32.71,5.246,25,0.054,463.828,,,,
63,16:55:32.79,5.259,25,0.054,463.582,,,,
64,16:55:32.86,5.436,25,0.054,462.86,,,,
65,16:55:32.94,5.386,25,0.054,461.224,,,,
66,16:55:33.01,5.653,25,0.054,463.925,,,,
67,16:55:33.09,5.568,25,0.054,463.912,,,,
68,16:55:33.16,5.618,25,0.054,462.431,,,,
69,16:55:33.24,5.591,25,0.055,457.537,,,,
70,16:55:33.31,5.91,25,0.055,458.484,,,,
71,16:55:33.39,5.834,25,0.054,461.493,,,,
72,16:55:33.46,6.006,25,0.054,462.903,,,,
73,16:55:33.54,6.234,25,0.054,459.733,,,,
74,16:55:33.61,6.263,25,0.054,461.162,,,,
75,16:55:33.69,6.233,25,0.054,461.444,,,,
76,16:55:33.76,6.307,25,0.055,457.864,,,,
77,16:55:33.84,6.513,25,0.054,464.941,,,,
78,16:55:33.91,6.454,25,0.054,465.493,,,,
79,16:55:33.99,6.552,25,0.054,466.443,,,,
80,16:55:34.06,6.595,25,0.055,456.237,,,,
81,16:55:34.14,6.583,25,0.054,462.114,,,,
82,16:55:34.21,6.829,25,0.054,459.97,,,,
83,16:55:34.29,6.985,25,0.054,463.832,,,,
84,16:55:34.36,6.904,25,0.054,462.203,,,,
85,16:55:34.44,6.458,25,0.054,462.306,,,,
86,16:55:34.51,6.93,25,0.054,464.418,,,,
87,16:55:34.59,7.131,25,0.054,461.442,,,,
88,16:55:34.66,7.331,25,0.054,465.392,,,,
89,16:55:34.74,7.269,25,0.054,464.747,,,,
90,16:55:34.81,7.487,25,0.054,460.833,,,,
91,16:55:34.89,7.254,25,0.054,466.295,,,,
92,16:55:34.96,7.503,25,0.054,461.91,,,,
93,16:55:35.04,7.579,25,0.054,462.347,,,,
94,16:55:35.11,7.459,25,0.054,462.17,,,,
95,16:55:35.18,7.859,25,0.054,465.868,,,,
96,16:55:35.26,7.761,25,0.054,463.027,,,,
97,16:55:35.33,7.672,25,0.054,463.261,,,,
98,16:55:35.41,7.951,25,0.054,463.665,,,,
99,16:55:35.48,8.078,25,0.054,462.871,,,,
100,16:55:35.56,8.156,25,0.054,463.462,,,,
