timestamp_unix_s,timestamp_utc,relative_to_test_start_s,scope,gpu_uuid,gpu,gpu_i_id,gpu_i_profile,model_name,active_requests,sm_partition_pct,sm_configured_pct,sm_physical_pct,dram_partition_pct,dram_configured_pct,dram_physical_pct,fb_used_mib,fb_free_mib,fb_util_partition_pct,fb_util_configured_pct,fb_util_physical_pct,configured_compute_pct,configured_memory_pct,physical_memory_mib,power_w
1789666194.694,2026-09-17T17:29:54.694000Z,-16.171,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,1,3g.20gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,1164.0,18931.0,5.792486,,,,,40960.0,
1789666194.694,2026-09-17T17:29:54.694000Z,-16.171,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,2,3g.20gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,101.0,19994.0,0.502613,,,,,40960.0,
1789666199.694,2026-09-17T17:29:59.694000Z,-11.171,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,1,3g.20gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,1164.0,18931.0,5.792486,,,,,40960.0,
1789666199.694,2026-09-17T17:29:59.694000Z,-11.171,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,2,3g.20gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,101.0,19994.0,0.502613,,,,,40960.0,
1789666204.694,2026-09-17T17:30:04.694000Z,-6.171,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,1,3g.20gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,1164.0,18931.0,5.792486,,,,,40960.0,
1789666204.694,2026-09-17T17:30:04.694000Z,-6.171,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,2,3g.20gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,101.0,19994.0,0.502613,,,,,40960.0,
1789666209.694,2026-09-17T17:30:09.694000Z,-1.171,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,1,3g.20gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,1164.0,18931.0,5.792486,,,,,40960.0,
1789666209.694,2026-09-17T17:30:09.694000Z,-1.171,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,2,3g.20gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,101.0,19994.0,0.502613,,,,,40960.0,
1789666214.694,2026-09-17T17:30:14.694000Z,3.829,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,1,3g.20gb,NVIDIA A100-SXM4-40GB,392,0.0,,,0.0,,,1164.0,18931.0,5.792486,,,,,40960.0,
1789666214.694,2026-09-17T17:30:14.694000Z,3.829,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,2,3g.20gb,NVIDIA A100-SXM4-40GB,392,0.0,,,0.0,,,101.0,19994.0,0.502613,,,,,40960.0,
