timestamp_unix_s,timestamp_utc,relative_to_test_start_s,scope,gpu_uuid,gpu,gpu_i_id,gpu_i_profile,model_name,active_requests,sm_partition_pct,sm_configured_pct,sm_physical_pct,dram_partition_pct,dram_configured_pct,dram_physical_pct,fb_used_mib,fb_free_mib,fb_util_partition_pct,fb_util_configured_pct,fb_util_physical_pct,configured_compute_pct,configured_memory_pct,physical_memory_mib,power_w
1789665401.17,2026-09-17T17:16:41.170000Z,-19.862,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,6426.0,34015.0,15.889815,,,,,40960.0,
1789665406.17,2026-09-17T17:16:46.170000Z,-14.862,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,6426.0,34015.0,15.889815,,,,,40960.0,
1789665411.17,2026-09-17T17:16:51.170000Z,-9.862,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,6426.0,34015.0,15.889815,,,,,40960.0,
1789665416.17,2026-09-17T17:16:56.170000Z,-4.862,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,0.0963,,,0.0116,,,6426.0,34015.0,15.889815,,,,,40960.0,
1789665421.17,2026-09-17T17:17:01.170000Z,0.138,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,56,0.0,,,0.0,,,6426.0,34015.0,15.889815,,,,,40960.0,
1789665426.17,2026-09-17T17:17:06.170000Z,5.138,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,359,10.0777,,,1.8215,,,6438.0,34003.0,15.919488,,,,,40960.0,
1789665431.17,2026-09-17T17:17:11.170000Z,10.138,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,297,86.7969,,,11.6047,,,8990.0,31451.0,22.229915,,,,,40960.0,
1789665436.17,2026-09-17T17:17:16.170000Z,15.138,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,232,99.9704,,,12.6722,,,8990.0,31451.0,22.229915,,,,,40960.0,
1789665441.17,2026-09-17T17:17:21.170000Z,20.138,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,169,99.9698,,,12.6731,,,8990.0,31451.0,22.229915,,,,,40960.0,
1789665446.17,2026-09-17T17:17:26.170000Z,25.138,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,104,99.9691,,,12.6802,,,8990.0,31451.0,22.229915,,,,,40960.0,
