timestamp_unix_s,timestamp_utc,relative_to_test_start_s,scope,gpu_uuid,gpu,gpu_i_id,gpu_i_profile,model_name,active_requests,sm_partition_pct,sm_configured_pct,sm_physical_pct,dram_partition_pct,dram_configured_pct,dram_physical_pct,fb_used_mib,fb_free_mib,fb_util_partition_pct,fb_util_configured_pct,fb_util_physical_pct,configured_compute_pct,configured_memory_pct,physical_memory_mib,power_w
1789664331.17,2026-09-17T16:58:51.170000Z,-18.265,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,1288.0,39153.0,3.184887,,,,,40960.0,
1789664336.17,2026-09-17T16:58:56.170000Z,-13.265,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,1288.0,39153.0,3.184887,,,,,40960.0,
1789664341.17,2026-09-17T16:59:01.170000Z,-8.265,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,1288.0,39153.0,3.184887,,,,,40960.0,
1789664346.17,2026-09-17T16:59:06.170000Z,-3.265,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,1288.0,39153.0,3.184887,,,,,40960.0,
1789664351.17,2026-09-17T16:59:11.170000Z,1.735,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,398,0.0,,,0.0,,,1288.0,39153.0,3.184887,,,,,40960.0,
1789664356.17,2026-09-17T16:59:16.170000Z,6.735,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,353,4.1087,,,0.7801,,,1288.0,39153.0,3.184887,,,,,40960.0,
1789664361.17,2026-09-17T16:59:21.170000Z,11.735,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,286,60.1887,,,11.3976,,,1288.0,39153.0,3.184887,,,,,40960.0,
1789664366.17,2026-09-17T16:59:26.170000Z,16.735,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,219,68.7234,,,13.012,,,1288.0,39153.0,3.184887,,,,,40960.0,
1789664371.17,2026-09-17T16:59:31.170000Z,21.735,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,152,68.9905,,,13.0636,,,1288.0,39153.0,3.184887,,,,,40960.0,
1789664376.17,2026-09-17T16:59:36.170000Z,26.735,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,85,68.9621,,,13.0574,,,1288.0,39153.0,3.184887,,,,,40960.0,
1789664381.17,2026-09-17T16:59:41.170000Z,31.735,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,19,68.937,,,13.0432,,,1288.0,39153.0,3.184887,,,,,40960.0,
1789664386.17,2026-09-17T16:59:46.170000Z,36.735,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,68.9149,,,13.0354,,,1288.0,39153.0,3.184887,,,,,40960.0,
1789664391.17,2026-09-17T16:59:51.170000Z,41.735,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,3.204,,,0.6083,,,1288.0,39153.0,3.184887,,,,,40960.0,
1789664396.17,2026-09-17T16:59:56.170000Z,46.735,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,1288.0,39153.0,3.184887,,,,,40960.0,
1789664331.17,2026-09-17T16:58:51.170000Z,-18.265,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,0,,0.0,0.0,,0.0,0.0,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,97.86
1789664336.17,2026-09-17T16:58:56.170000Z,-13.265,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,0,,0.0,0.0,,0.0,0.0,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,97.759
1789664341.17,2026-09-17T16:59:01.170000Z,-8.265,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,0,,0.0,0.0,,0.0,0.0,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,97.86
1789664346.17,2026-09-17T16:59:06.170000Z,-3.265,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,0,,0.0,0.0,,0.0,0.0,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,96.987
1789664351.17,2026-09-17T16:59:11.170000Z,1.735,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,398,,0.0,0.0,,0.0,0.0,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,97.759
1789664356.17,2026-09-17T16:59:16.170000Z,6.735,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,353,,4.1087,4.1087,,0.7801,0.7801,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,98.14
1789664361.17,2026-09-17T16:59:21.170000Z,11.735,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,286,,60.1887,60.1887,,11.3976,11.3976,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,158.428
1789664366.17,2026-09-17T16:59:26.170000Z,16.735,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,219,,68.7234,68.7234,,13.012,13.012,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,157.276
1789664371.17,2026-09-17T16:59:31.170000Z,21.735,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,152,,68.9905,68.9905,,13.0636,13.0636,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,157.548
1789664376.17,2026-09-17T16:59:36.170000Z,26.735,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,85,,68.9621,68.9621,,13.0574,13.0574,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,158.755
1789664381.17,2026-09-17T16:59:41.170000Z,31.735,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,19,,68.937,68.937,,13.0432,13.0432,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,159.354
1789664386.17,2026-09-17T16:59:46.170000Z,36.735,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,0,,68.9149,68.9149,,13.0354,13.0354,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,152.839
1789664391.17,2026-09-17T16:59:51.170000Z,41.735,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,0,,3.204,3.204,,0.6083,0.6083,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,97.487
1789664396.17,2026-09-17T16:59:56.170000Z,46.735,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,0,,0.0,0.0,,0.0,0.0,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,98.468
1789664331.17,2026-09-17T16:58:51.170000Z,-18.265,system,all,,,,,0,,0.0,0.0,,0.0,0.0,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,97.86
1789664336.17,2026-09-17T16:58:56.170000Z,-13.265,system,all,,,,,0,,0.0,0.0,,0.0,0.0,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,97.759
1789664341.17,2026-09-17T16:59:01.170000Z,-8.265,system,all,,,,,0,,0.0,0.0,,0.0,0.0,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,97.86
1789664346.17,2026-09-17T16:59:06.170000Z,-3.265,system,all,,,,,0,,0.0,0.0,,0.0,0.0,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,96.987
1789664351.17,2026-09-17T16:59:11.170000Z,1.735,system,all,,,,,398,,0.0,0.0,,0.0,0.0,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,97.759
1789664356.17,2026-09-17T16:59:16.170000Z,6.735,system,all,,,,,353,,4.1087,4.1087,,0.7801,0.7801,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,98.14
1789664361.17,2026-09-17T16:59:21.170000Z,11.735,system,all,,,,,286,,60.1887,60.1887,,11.3976,11.3976,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,158.428
1789664366.17,2026-09-17T16:59:26.170000Z,16.735,system,all,,,,,219,,68.7234,68.7234,,13.012,13.012,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,157.276
1789664371.17,2026-09-17T16:59:31.170000Z,21.735,system,all,,,,,152,,68.9905,68.9905,,13.0636,13.0636,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,157.548
1789664376.17,2026-09-17T16:59:36.170000Z,26.735,system,all,,,,,85,,68.9621,68.9621,,13.0574,13.0574,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,158.755
1789664381.17,2026-09-17T16:59:41.170000Z,31.735,system,all,,,,,19,,68.937,68.937,,13.0432,13.0432,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,159.354
1789664386.17,2026-09-17T16:59:46.170000Z,36.735,system,all,,,,,0,,68.9149,68.9149,,13.0354,13.0354,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,152.839
1789664391.17,2026-09-17T16:59:51.170000Z,41.735,system,all,,,,,0,,3.204,3.204,,0.6083,0.6083,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,97.487
1789664396.17,2026-09-17T16:59:56.170000Z,46.735,system,all,,,,,0,,0.0,0.0,,0.0,0.0,1288.0,39153.0,,3.184887,3.144531,100.0,98.73291,40960.0,98.468
