idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec,gpu_sm_avg_pct,gpu_dram_avg_pct,gpu_fb_used_avg_mib,gpu_power_avg_w
132,16:39:56.65,4.357,25,0.151,165.862,,,,
133,16:39:56.65,4.854,25,0.153,163.03,,,,
134,16:39:56.66,4.35,25,0.15,166.524,,,,
135,16:39:56.68,4.591,25,0.15,166.595,,,,
136,16:39:56.69,4.63,25,0.15,166.461,,,,
137,16:39:56.74,4.495,25,0.154,161.944,,,,
138,16:39:56.76,4.857,25,0.154,162.248,,,,
139,16:39:56.83,4.444,25,0.151,165.741,,,,
140,16:39:56.83,4.753,25,0.153,162.962,,,,
141,16:39:56.84,4.971,25,0.15,167.017,,,,
142,16:39:56.85,4.811,25,0.15,166.731,,,,
143,16:39:56.92,4.717,25,0.154,162.234,,,,
144,16:39:56.94,4.987,25,0.154,162.846,,,,
145,16:39:57.00,4.711,25,0.15,166.164,,,,
146,16:39:57.01,5.192,25,0.153,163.214,,,,
147,16:39:57.01,5.091,25,0.15,167.16,,,,
148,16:39:57.10,5.051,25,0.154,162.389,,,,
149,16:39:57.12,5.037,25,0.153,162.941,,,,
150,16:39:57.18,5.19,25,0.15,166.362,,,,
151,16:39:57.19,4.476,25,0.153,163.373,,,,
152,16:39:57.19,5.04,25,0.15,166.915,,,,
153,16:39:57.28,5.483,25,0.154,162.246,,,,
154,16:39:57.30,5.054,25,0.154,162.638,,,,
155,16:39:57.36,5.449,25,0.15,166.136,,,,
156,16:39:57.36,5.205,25,0.149,167.447,,,,
157,16:39:57.37,4.707,25,0.153,163.618,,,,
158,16:39:57.46,5.27,25,0.154,162.369,,,,
159,16:39:57.48,5.235,25,0.154,162.579,,,,
160,16:39:57.53,5.652,25,0.15,166.561,,,,
161,16:39:57.54,5.464,25,0.15,167.17,,,,
162,16:39:57.55,5.289,25,0.153,163.68,,,,
163,16:39:57.64,5.295,25,0.154,162.097,,,,
164,16:39:57.66,5.598,25,0.153,162.909,,,,
165,16:39:57.71,5.321,25,0.15,166.17,,,,
166,16:39:57.72,5.505,25,0.15,167.121,,,,
167,16:39:57.73,5.397,25,0.153,163.281,,,,
168,16:39:57.82,5.587,25,0.154,162.141,,,,
169,16:39:57.84,5.825,25,0.154,162.776,,,,
170,16:39:57.89,5.592,25,0.15,166.318,,,,
171,16:39:57.89,5.459,25,0.15,167.133,,,,
172,16:39:57.91,5.611,25,0.153,163.051,,,,
173,16:39:58.00,5.89,25,0.154,161.976,,,,
174,16:39:58.02,5.675,25,0.154,162.652,,,,
175,16:39:58.06,5.609,25,0.15,166.232,,,,
176,16:39:58.07,5.977,25,0.15,166.943,,,,
177,16:39:58.09,5.87,25,0.153,162.949,,,,
178,16:39:58.18,6.021,25,0.155,161.544,,,,
179,16:39:58.20,6.181,25,0.154,162.758,,,,
180,16:39:58.24,5.846,25,0.151,165.982,,,,
181,16:39:58.27,5.976,25,0.153,163.363,,,,
182,16:39:58.36,6.366,25,0.154,162.678,,,,
183,16:39:58.42,6.234,25,0.15,166.832,,,,
184,16:39:58.45,6.333,25,0.153,163.443,,,,
185,16:39:58.54,6.326,25,0.153,163.333,,,,
186,16:39:58.59,6.677,25,0.15,166.67,,,,
187,16:39:58.63,6.467,25,0.152,164.303,,,,
188,16:39:58.77,6.54,25,0.15,167.022,,,,
189,16:39:58.80,6.529,25,0.152,164.361,,,,
190,16:39:58.94,6.637,25,0.15,167.215,,,,
191,16:39:58.98,7.149,25,0.152,163.953,,,,
192,16:39:59.16,7.054,25,0.152,164.573,,,,
193,16:39:59.33,7.497,25,0.152,164.827,,,,
194,16:39:59.51,7.166,25,0.152,164.156,,,,
195,16:39:59.69,7.703,25,0.152,164.533,,,,
196,16:39:59.87,7.887,25,0.153,163.851,,,,
197,16:40:00.04,7.769,25,0.152,164.203,,,,
198,16:40:00.22,7.854,25,0.152,164.097,,,,
199,16:40:00.40,8.274,25,0.153,163.563,,,,
200,16:40:00.58,8.355,25,0.152,164.62,,,,
