idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec,gpu_sm_avg_pct,gpu_dram_avg_pct,gpu_fb_used_avg_mib,gpu_power_avg_w
42,17:30:17.78,6.282,25,0.07,357.281,,,,
43,17:30:17.87,6.977,25,0.07,357.575,,,,
44,17:30:17.96,6.95,25,0.07,358.136,,,,
45,17:30:18.06,6.556,25,0.07,356.143,,,,
46,17:30:18.15,7.225,25,0.07,355.587,,,,
47,17:30:18.24,7.237,25,0.07,356.018,,,,
48,17:30:18.33,7.452,25,0.07,356.564,,,,
49,17:30:18.42,7.539,25,0.07,357.669,,,,
50,17:30:18.51,7.601,25,0.07,358.392,,,,
51,17:30:18.60,7.124,25,0.07,358.293,,,,
52,17:30:18.69,7.772,25,0.07,358.356,,,,
53,17:30:18.79,7.584,25,0.07,357.664,,,,
54,17:30:18.88,7.862,25,0.07,359.251,,,,
55,17:30:18.97,7.56,25,0.07,356.801,,,,
56,17:30:19.06,7.58,25,0.07,357.997,,,,
57,17:30:19.15,8.119,25,0.07,358.11,,,,
58,17:30:19.24,7.778,25,0.07,357.538,,,,
59,17:30:19.33,8.239,25,0.07,358.082,,,,
60,17:30:19.42,7.875,25,0.07,358.288,,,,
61,17:30:19.51,8.303,25,0.07,359.7,,,,
62,17:30:19.60,8.452,25,0.07,358.877,,,,
63,17:30:19.70,8.61,25,0.07,359.305,,,,
64,17:30:19.79,8.318,25,0.07,354.997,,,,
65,17:30:19.88,8.255,25,0.07,357.577,,,,
66,17:30:19.97,8.788,25,0.07,359.203,,,,
67,17:30:20.06,8.959,25,0.07,357.788,,,,
68,17:30:20.15,9.122,25,0.07,355.399,,,,
69,17:30:20.24,9.325,25,0.07,355.914,,,,
70,17:30:20.34,8.489,25,0.07,356.842,,,,
71,17:30:20.43,9.455,25,0.07,355.744,,,,
72,17:30:20.52,9.475,25,0.07,359.651,,,,
73,17:30:20.61,9.609,25,0.07,357.332,,,,
74,17:30:20.70,8.937,25,0.07,356.757,,,,
75,17:30:20.79,9.583,25,0.07,357.38,,,,
76,17:30:20.89,9.65,25,0.07,356.867,,,,
77,17:30:20.98,8.987,25,0.07,357.214,,,,
78,17:30:21.07,9.902,25,0.07,358.629,,,,
79,17:30:21.16,9.48,25,0.07,354.809,,,,
80,17:30:21.25,10.038,25,0.07,358.801,,,,
81,17:30:21.34,9.279,25,0.07,355.01,,,,
82,17:30:21.43,9.34,25,0.07,358.641,,,,
83,17:30:21.52,8.189,25,0.07,358.024,,,,
84,17:30:21.62,9.543,25,0.07,358.493,,,,
85,17:30:21.71,9.881,25,0.07,355.641,,,,
86,17:30:21.80,9.382,25,0.07,357.507,,,,
87,17:30:21.89,10.932,25,0.07,357.728,,,,
88,17:30:21.98,9.618,25,0.07,356.895,,,,
89,17:30:22.07,9.924,25,0.07,357.094,,,,
90,17:30:22.16,9.747,25,0.07,358.462,,,,
91,17:30:22.26,11.106,25,0.07,357.412,,,,
92,17:30:22.35,9.964,25,0.07,358.624,,,,
93,17:30:22.44,11.06,25,0.07,357.004,,,,
94,17:30:22.53,11.291,25,0.07,358.91,,,,
95,17:30:22.62,11.518,25,0.07,357.014,,,,
96,17:30:22.71,10.965,25,0.07,358.936,,,,
97,17:30:22.80,10.512,25,0.07,357.221,,,,
98,17:30:22.89,10.37,25,0.07,357.612,,,,
99,17:30:22.99,11.26,25,0.07,355.675,,,,
100,17:30:23.08,11.618,25,0.07,357.985,,,,
101,17:30:23.17,12.247,25,0.069,359.767,,,,
102,17:30:23.26,11.11,25,0.07,355.072,,,,
103,17:30:23.35,12.346,25,0.07,357.57,,,,
104,17:30:23.44,11.347,25,0.07,356.771,,,,
105,17:30:23.53,11.949,25,0.07,356.737,,,,
106,17:30:23.62,11.363,25,0.07,356.54,,,,
107,17:30:23.71,12.711,25,0.07,359.55,,,,
108,17:30:23.81,11.561,25,0.07,355.544,,,,
109,17:30:23.90,12.417,25,0.07,359.011,,,,
110,17:30:23.99,12.617,25,0.07,357.032,,,,
111,17:30:24.08,12.84,25,0.07,356.217,,,,
112,17:30:24.17,11.817,25,0.07,357.591,,,,
113,17:30:24.26,12.915,25,0.07,356.934,,,,
114,17:30:24.35,13.108,25,0.07,357.542,,,,
115,17:30:24.44,13.118,25,0.07,357.881,,,,
116,17:30:24.54,13.419,25,0.07,355.739,,,,
117,17:30:24.63,12.306,25,0.07,357.756,,,,
118,17:30:24.72,13.667,25,0.07,355.094,,,,
119,17:30:24.81,13.735,25,0.07,358.882,,,,
120,17:30:24.90,13.72,25,0.07,357.333,,,,
121,17:30:24.99,12.858,25,0.07,356.236,,,,
122,17:30:25.08,14.031,25,0.07,359.452,,,,
123,17:30:25.17,13.101,25,0.07,356.661,,,,
124,17:30:25.27,12.913,25,0.07,358.856,,,,
125,17:30:25.36,13.283,25,0.07,358.031,,,,
126,17:30:25.45,13.279,25,0.07,358.716,,,,
127,17:30:25.54,14.627,25,0.07,358.489,,,,
128,17:30:25.63,14.031,25,0.07,358.055,,,,
129,17:30:25.72,14.393,25,0.07,357.791,,,,
130,17:30:25.81,14.404,25,0.07,359.198,,,,
131,17:30:25.90,14.904,25,0.07,359.159,,,,
132,17:30:25.99,14.647,25,0.07,357.457,,,,
133,17:30:26.09,14.905,25,0.07,355.77,,,,
134,17:30:26.18,13.836,25,0.07,357.499,,,,
135,17:30:26.27,14.9,25,0.07,358.515,,,,
136,17:30:26.36,13.997,25,0.07,358.077,,,,
137,17:30:26.45,15.447,25,0.07,358.775,,,,
138,17:30:26.54,15.329,25,0.07,355.636,,,,
139,17:30:26.63,15.173,25,0.07,357.731,,,,
140,17:30:26.72,14.641,25,0.07,356.504,,,,
141,17:30:26.82,14.45,25,0.07,355.479,,,,
142,17:30:26.91,15.671,25,0.07,358.791,,,,
143,17:30:27.00,15.748,25,0.07,357.43,,,,
144,17:30:27.09,15.888,25,0.07,356.23,,,,
145,17:30:27.18,14.838,25,0.07,357.099,,,,
146,17:30:27.27,15.627,25,0.07,357.658,,,,
147,17:30:27.36,16.214,25,0.07,359.209,,,,
148,17:30:27.45,14.895,25,0.07,356.892,,,,
149,17:30:27.54,14.914,25,0.069,360.187,,,,
150,17:30:27.64,15.502,25,0.07,358.714,,,,
151,17:30:27.73,16.462,25,0.07,354.945,,,,
152,17:30:27.82,15.67,25,0.07,356.709,,,,
153,17:30:27.91,16.313,25,0.07,356.753,,,,
154,17:30:28.00,15.586,25,0.07,357.207,,,,
155,17:30:28.09,16.827,25,0.07,358.41,,,,
156,17:30:28.18,15.884,25,0.07,358.768,,,,
157,17:30:28.28,17.009,25,0.07,359.576,,,,
158,17:30:28.37,16.908,25,0.07,355.456,,,,
159,17:30:28.46,16.908,25,0.07,358.634,,,,
160,17:30:28.55,16.927,25,0.07,357.468,,,,
161,17:30:28.64,16.225,25,0.07,355.828,,,,
162,17:30:28.73,17.46,25,0.07,359.515,,,,
163,17:30:28.82,17.658,25,0.07,355.785,,,,
164,17:30:28.92,16.167,25,0.07,357.487,,,,
165,17:30:29.01,16.594,25,0.07,358.761,,,,
166,17:30:29.10,16.745,25,0.07,356.873,,,,
167,17:30:29.19,17.942,25,0.07,357.983,,,,
168,17:30:29.28,17.645,25,0.07,356.121,,,,
169,17:30:29.37,18.269,25,0.07,357.335,,,,
170,17:30:29.46,17.466,25,0.07,358.591,,,,
171,17:30:29.55,18.286,25,0.07,355.088,,,,
172,17:30:29.64,18.216,25,0.07,357.986,,,,
173,17:30:29.73,18.423,25,0.07,359.531,,,,
174,17:30:29.83,17.958,25,0.07,357.576,,,,
175,17:30:29.92,18.284,25,0.07,355.898,,,,
176,17:30:30.01,17.593,25,0.07,359.095,,,,
177,17:30:30.10,19.051,25,0.07,355.999,,,,
178,17:30:30.19,17.85,25,0.07,358.51,,,,
179,17:30:30.28,18.733,25,0.07,355.34,,,,
180,17:30:30.37,18.916,25,0.07,357.222,,,,
181,17:30:30.47,18.226,25,0.07,357.876,,,,
182,17:30:30.56,19.356,25,0.07,355.835,,,,
183,17:30:30.65,19.281,25,0.07,359.084,,,,
184,17:30:30.74,19.341,25,0.07,359.099,,,,
185,17:30:30.83,19.565,25,0.07,356.701,,,,
186,17:30:30.92,19.261,25,0.07,358.708,,,,
187,17:30:31.01,18.269,25,0.07,358.778,,,,
188,17:30:31.10,19.505,25,0.07,358.0,,,,
189,17:30:31.19,19.303,25,0.07,357.908,,,,
190,17:30:31.29,20.247,25,0.07,356.612,,,,
191,17:30:31.38,19.313,25,0.07,358.13,,,,
192,17:30:31.47,19.517,25,0.069,359.974,,,,
193,17:30:31.56,18.938,25,0.07,355.243,,,,
194,17:30:31.65,20.383,25,0.07,359.384,,,,
195,17:30:31.74,20.261,25,0.07,358.96,,,,
196,17:30:31.83,20.588,25,0.07,355.735,,,,
197,17:30:31.92,19.188,25,0.07,359.093,,,,
198,17:30:32.01,20.945,25,0.07,355.835,,,,
199,17:30:32.10,20.459,25,0.07,357.513,,,,
200,17:30:32.19,19.779,25,0.07,358.986,,,,
201,17:30:32.29,20.919,25,0.07,358.014,,,,
202,17:30:32.38,20.692,25,0.07,359.132,,,,
203,17:30:32.47,20.619,25,0.07,359.403,,,,
204,17:30:32.56,21.503,25,0.07,355.278,,,,
205,17:30:32.65,21.514,25,0.07,358.346,,,,
206,17:30:32.74,20.842,25,0.07,356.545,,,,
207,17:30:32.83,21.53,25,0.07,359.06,,,,
208,17:30:32.92,21.209,25,0.07,359.403,,,,
209,17:30:33.01,20.823,25,0.07,357.907,,,,
210,17:30:33.10,20.453,25,0.07,357.962,,,,
211,17:30:33.19,20.533,25,0.069,359.804,,,,
212,17:30:33.28,21.821,25,0.07,359.57,,,,
213,17:30:33.38,22.125,25,0.07,358.266,,,,
214,17:30:33.47,22.492,25,0.07,357.682,,,,
215,17:30:33.56,21.934,25,0.07,359.118,,,,
216,17:30:33.65,20.312,25,0.07,357.252,,,,
217,17:30:33.74,21.55,25,0.07,358.917,,,,
218,17:30:33.83,21.86,25,0.07,359.61,,,,
219,17:30:33.92,22.784,25,0.07,358.482,,,,
220,17:30:34.01,22.811,25,0.07,356.611,,,,
221,17:30:34.10,21.671,25,0.07,359.044,,,,
222,17:30:34.19,23.283,25,0.07,355.375,,,,
223,17:30:34.29,22.297,25,0.07,357.544,,,,
224,17:30:34.38,23.01,25,0.07,357.657,,,,
225,17:30:34.47,23.071,25,0.07,356.0,,,,
226,17:30:34.56,23.347,25,0.07,356.021,,,,
227,17:30:34.65,22.835,25,0.07,357.947,,,,
228,17:30:34.74,22.513,25,0.07,358.316,,,,
229,17:30:34.83,21.92,25,0.07,358.155,,,,
230,17:30:34.93,22.996,25,0.07,357.985,,,,
231,17:30:35.02,23.306,25,0.07,358.943,,,,
232,17:30:35.11,23.668,25,0.07,359.394,,,,
233,17:30:35.20,23.007,25,0.07,358.448,,,,
234,17:30:35.29,22.925,25,0.07,356.982,,,,
235,17:30:35.38,23.18,25,0.07,356.143,,,,
236,17:30:35.47,23.229,25,0.07,355.737,,,,
237,17:30:35.56,23.209,25,0.07,358.876,,,,
238,17:30:35.65,24.552,25,0.07,355.901,,,,
239,17:30:35.74,24.325,25,0.07,358.803,,,,
240,17:30:35.83,23.605,25,0.07,357.243,,,,
241,17:30:35.93,23.869,25,0.07,357.022,,,,
242,17:30:36.02,24.865,25,0.07,356.284,,,,
243,17:30:36.11,24.859,25,0.07,356.252,,,,
244,17:30:36.20,25.063,25,0.07,358.603,,,,
245,17:30:36.29,25.065,25,0.07,357.439,,,,
246,17:30:36.38,24.442,25,0.07,357.568,,,,
247,17:30:36.47,24.953,25,0.07,358.452,,,,
248,17:30:36.56,25.513,25,0.07,356.288,,,,
249,17:30:36.66,24.91,25,0.07,356.905,,,,
250,17:30:36.75,24.568,25,0.07,356.301,,,,
251,17:30:36.84,25.966,25,0.07,356.614,,,,
252,17:30:36.93,25.0,25,0.07,357.716,,,,
253,17:30:37.02,24.8,25,0.07,358.381,,,,
254,17:30:37.11,25.845,25,0.07,358.608,,,,
255,17:30:37.20,25.653,25,0.07,355.671,,,,
256,17:30:37.29,24.603,25,0.07,358.352,,,,
257,17:30:37.38,25.175,25,0.07,357.354,,,,
258,17:30:37.48,24.742,25,0.07,358.028,,,,
259,17:30:37.57,25.954,25,0.07,358.835,,,,
260,17:30:37.66,26.097,25,0.07,355.412,,,,
261,17:30:37.75,26.697,25,0.07,359.388,,,,
262,17:30:37.84,26.473,25,0.07,358.222,,,,
263,17:30:37.93,25.271,25,0.07,357.492,,,,
264,17:30:38.02,26.561,25,0.07,355.258,,,,
265,17:30:38.12,26.728,25,0.071,354.6,,,,
266,17:30:38.21,26.779,25,0.07,356.688,,,,
267,17:30:38.30,26.089,25,0.07,356.746,,,,
268,17:30:38.39,26.664,25,0.07,357.833,,,,
269,17:30:38.48,26.252,25,0.07,357.869,,,,
270,17:30:38.57,26.532,25,0.07,356.579,,,,
271,17:30:38.66,26.454,25,0.07,356.632,,,,
272,17:30:38.76,27.207,25,0.07,356.303,,,,
273,17:30:38.85,27.348,25,0.07,356.984,,,,
274,17:30:38.94,27.803,25,0.07,356.738,,,,
275,17:30:39.03,27.742,25,0.07,359.178,,,,
276,17:30:39.12,27.191,25,0.07,356.132,,,,
277,17:30:39.21,27.834,25,0.07,356.804,,,,
278,17:30:39.30,27.094,25,0.07,357.215,,,,
279,17:30:39.39,26.554,25,0.07,359.126,,,,
280,17:30:39.49,28.057,25,0.07,358.59,,,,
281,17:30:39.58,27.453,25,0.07,357.471,,,,
282,17:30:39.67,28.682,25,0.07,358.436,,,,
283,17:30:39.76,28.757,25,0.07,357.787,,,,
284,17:30:39.85,27.701,25,0.07,357.789,,,,
285,17:30:39.94,28.889,25,0.07,356.124,,,,
286,17:30:40.03,27.6,25,0.07,357.635,,,,
287,17:30:40.12,26.77,25,0.07,357.799,,,,
288,17:30:40.22,29.122,25,0.072,346.199,,,,
289,17:30:40.31,27.991,25,0.071,353.503,,,,
290,17:30:40.40,28.483,25,0.07,358.737,,,,
291,17:30:40.50,29.465,25,0.07,355.576,,,,
292,17:30:40.59,28.789,25,0.07,357.731,,,,
293,17:30:40.68,27.836,25,0.069,359.72,,,,
294,17:30:40.77,29.643,25,0.07,358.833,,,,
295,17:30:40.86,28.038,25,0.07,358.483,,,,
296,17:30:40.95,29.409,25,0.07,357.964,,,,
297,17:30:41.04,29.468,25,0.07,355.83,,,,
298,17:30:41.13,28.749,25,0.07,358.749,,,,
299,17:30:41.22,30.12,25,0.07,356.142,,,,
300,17:30:41.31,30.026,25,0.07,358.522,,,,
301,17:30:41.40,28.457,25,0.07,357.413,,,,
302,17:30:41.50,30.391,25,0.07,357.519,,,,
303,17:30:41.59,29.473,25,0.07,356.648,,,,
304,17:30:41.68,30.624,25,0.07,358.879,,,,
305,17:30:41.77,30.431,25,0.07,359.418,,,,
306,17:30:41.86,29.579,25,0.07,356.844,,,,
307,17:30:41.95,29.412,25,0.07,359.047,,,,
308,17:30:42.04,29.639,25,0.07,356.833,,,,
309,17:30:42.13,28.926,25,0.07,359.322,,,,
310,17:30:42.22,28.85,25,0.07,358.789,,,,
311,17:30:42.31,29.882,25,0.07,357.413,,,,
312,17:30:42.41,30.176,25,0.07,358.154,,,,
313,17:30:42.50,29.561,25,0.07,356.267,,,,
314,17:30:42.59,30.782,25,0.07,358.048,,,,
315,17:30:42.68,29.946,25,0.07,357.728,,,,
316,17:30:42.77,31.292,25,0.07,356.758,,,,
317,17:30:42.86,31.59,25,0.07,357.731,,,,
318,17:30:42.95,31.514,25,0.07,358.487,,,,
319,17:30:43.04,29.847,25,0.07,357.796,,,,
320,17:30:43.13,30.854,25,0.07,355.736,,,,
321,17:30:43.23,31.759,25,0.07,356.793,,,,
322,17:30:43.32,31.077,25,0.07,356.955,,,,
323,17:30:43.41,30.181,25,0.07,358.223,,,,
324,17:30:43.50,30.445,25,0.07,359.232,,,,
325,17:30:43.59,31.347,25,0.069,359.828,,,,
326,17:30:43.68,32.067,25,0.07,357.945,,,,
327,17:30:43.77,31.388,25,0.069,359.837,,,,
328,17:30:43.86,31.823,25,0.07,356.193,,,,
329,17:30:43.95,30.616,25,0.07,356.514,,,,
330,17:30:44.04,31.538,25,0.07,358.296,,,,
331,17:30:44.14,32.475,25,0.07,357.373,,,,
332,17:30:44.23,32.515,25,0.07,357.962,,,,
333,17:30:44.32,32.609,25,0.07,357.925,,,,
334,17:30:44.41,32.148,25,0.07,359.542,,,,
335,17:30:44.50,32.55,25,0.07,356.948,,,,
336,17:30:44.59,32.412,25,0.07,356.665,,,,
337,17:30:44.68,33.243,25,0.07,358.578,,,,
338,17:30:44.77,33.508,25,0.071,354.418,,,,
339,17:30:44.87,33.428,25,0.07,358.53,,,,
340,17:30:44.96,33.599,25,0.07,355.956,,,,
341,17:30:45.05,33.262,25,0.07,356.82,,,,
342,17:30:45.14,32.88,25,0.07,358.125,,,,
343,17:30:45.23,33.282,25,0.07,358.737,,,,
344,17:30:45.32,33.308,25,0.07,357.144,,,,
345,17:30:45.41,33.172,25,0.07,358.381,,,,
346,17:30:45.51,34.504,25,0.07,358.032,,,,
347,17:30:45.60,33.896,25,0.07,357.856,,,,
348,17:30:45.69,32.441,25,0.07,357.281,,,,
349,17:30:45.78,33.589,25,0.07,357.775,,,,
350,17:30:45.87,33.756,25,0.07,358.999,,,,
351,17:30:45.96,34.876,25,0.07,356.218,,,,
352,17:30:46.05,32.764,25,0.07,359.251,,,,
353,17:30:46.14,33.41,25,0.07,357.296,,,,
354,17:30:46.24,32.872,25,0.07,357.371,,,,
355,17:30:46.33,34.626,25,0.07,356.453,,,,
356,17:30:46.42,33.085,25,0.07,356.542,,,,
357,17:30:46.51,34.229,25,0.07,355.98,,,,
358,17:30:46.60,33.207,25,0.07,358.714,,,,
359,17:30:46.69,33.756,25,0.07,357.022,,,,
360,17:30:46.78,34.563,25,0.07,359.38,,,,
361,17:30:46.87,35.737,25,0.069,359.85,,,,
362,17:30:46.96,34.975,25,0.07,355.878,,,,
363,17:30:47.06,34.755,25,0.07,357.225,,,,
364,17:30:47.15,36.117,25,0.07,358.073,,,,
365,17:30:47.24,34.928,25,0.07,357.139,,,,
366,17:30:47.33,33.956,25,0.07,357.968,,,,
367,17:30:47.42,36.488,25,0.07,355.976,,,,
368,17:30:47.51,35.271,25,0.07,356.281,,,,
369,17:30:47.60,35.991,25,0.07,357.183,,,,
370,17:30:47.70,36.695,25,0.07,356.71,,,,
371,17:30:47.79,35.897,25,0.07,355.49,,,,
372,17:30:47.88,36.198,25,0.07,357.088,,,,
373,17:30:47.97,35.668,25,0.07,359.075,,,,
374,17:30:48.06,35.891,25,0.07,357.261,,,,
375,17:30:48.15,36.049,25,0.07,354.664,,,,
376,17:30:48.24,36.744,25,0.07,357.952,,,,
377,17:30:48.33,36.487,25,0.07,357.995,,,,
378,17:30:48.43,36.044,25,0.07,357.139,,,,
379,17:30:48.52,36.115,25,0.07,356.594,,,,
380,17:30:48.61,36.298,25,0.07,357.874,,,,
381,17:30:48.70,37.565,25,0.07,357.551,,,,
382,17:30:48.79,35.605,25,0.07,358.563,,,,
383,17:30:48.88,36.747,25,0.07,359.214,,,,
384,17:30:48.97,37.146,25,0.07,356.176,,,,
385,17:30:49.06,37.928,25,0.07,358.524,,,,
386,17:30:49.16,38.041,25,0.07,357.832,,,,
387,17:30:49.25,36.916,25,0.07,355.801,,,,
388,17:30:49.34,37.179,25,0.07,357.894,,,,
389,17:30:49.43,37.023,25,0.07,356.469,,,,
390,17:30:49.52,37.612,25,0.07,355.29,,,,
391,17:30:49.61,38.495,25,0.07,357.879,,,,
392,17:30:49.70,38.628,25,0.07,356.396,,,,
393,17:30:49.79,37.625,25,0.07,354.98,,,,
394,17:30:49.88,37.838,25,0.069,360.258,,,,
395,17:30:49.98,37.816,25,0.07,358.647,,,,
396,17:30:50.07,38.609,25,0.071,354.374,,,,
397,17:30:50.16,37.749,25,0.07,354.698,,,,
398,17:30:50.26,37.975,25,0.071,354.12,,,,
399,17:30:50.35,38.178,25,0.07,355.874,,,,
400,17:30:50.44,38.027,25,0.07,356.097,,,,
