idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec,gpu_sm_avg_pct,gpu_dram_avg_pct,gpu_fb_used_avg_mib,gpu_power_avg_w
61,17:19:26.02,7.123,25,0.504,49.633,,,,
62,17:19:26.18,7.264,25,0.504,49.567,,,,
63,17:19:26.20,7.438,25,0.504,49.559,,,,
64,17:19:26.26,7.475,25,0.503,49.742,,,,
65,17:19:26.27,6.78,25,0.508,49.256,,,,
66,17:19:26.54,6.925,25,0.504,49.571,,,,
67,17:19:26.56,7.793,25,0.504,49.629,,,,
68,17:19:26.57,6.856,25,0.506,49.449,,,,
69,17:19:26.73,7.942,25,0.505,49.487,,,,
70,17:19:26.75,7.408,25,0.504,49.614,,,,
71,17:19:26.80,8.042,25,0.505,49.492,,,,
72,17:19:26.82,7.789,25,0.505,49.546,,,,
73,17:19:27.09,7.91,25,0.503,49.698,,,,
74,17:19:27.11,8.263,25,0.506,49.452,,,,
75,17:19:27.12,8.023,25,0.506,49.406,,,,
76,17:19:27.27,8.436,25,0.505,49.51,,,,
77,17:19:27.30,8.574,25,0.504,49.597,,,,
78,17:19:27.35,8.608,25,0.505,49.538,,,,
79,17:19:27.37,8.068,25,0.505,49.528,,,,
80,17:19:27.64,8.475,25,0.505,49.487,,,,
81,17:19:27.65,8.784,25,0.505,49.517,,,,
82,17:19:27.66,8.925,25,0.504,49.585,,,,
83,17:19:27.82,8.709,25,0.505,49.517,,,,
84,17:19:27.84,8.538,25,0.506,49.416,,,,
85,17:19:27.90,9.162,25,0.504,49.569,,,,
86,17:19:27.91,8.301,25,0.504,49.562,,,,
87,17:19:28.18,8.825,25,0.504,49.623,,,,
88,17:19:28.20,8.14,25,0.503,49.683,,,,
89,17:19:28.21,8.201,25,0.504,49.612,,,,
90,17:19:28.37,8.453,25,0.505,49.539,,,,
91,17:19:28.39,9.011,25,0.504,49.621,,,,
92,17:19:28.44,9.373,25,0.506,49.455,,,,
93,17:19:28.46,9.207,25,0.504,49.632,,,,
94,17:19:28.73,8.799,25,0.504,49.574,,,,
95,17:19:28.75,10.05,25,0.504,49.595,,,,
96,17:19:28.76,9.683,25,0.505,49.535,,,,
97,17:19:28.91,9.993,25,0.506,49.423,,,,
98,17:19:28.94,10.058,25,0.504,49.625,,,,
99,17:19:28.99,8.91,25,0.506,49.418,,,,
100,17:19:29.01,9.893,25,0.503,49.662,,,,
101,17:19:29.28,10.194,25,0.503,49.711,,,,
102,17:19:29.29,10.184,25,0.505,49.523,,,,
103,17:19:29.30,10.347,25,0.505,49.505,,,,
104,17:19:29.46,10.21,25,0.504,49.568,,,,
105,17:19:29.48,9.399,25,0.506,49.438,,,,
106,17:19:29.53,9.449,25,0.504,49.577,,,,
107,17:19:29.55,10.555,25,0.504,49.629,,,,
108,17:19:29.82,10.073,25,0.503,49.653,,,,
109,17:19:29.84,10.813,25,0.502,49.771,,,,
110,17:19:29.85,10.566,25,0.506,49.447,,,,
111,17:19:30.00,10.999,25,0.505,49.485,,,,
112,17:19:30.03,11.296,25,0.504,49.646,,,,
113,17:19:30.08,10.529,25,0.505,49.54,,,,
114,17:19:30.10,11.122,25,0.503,49.658,,,,
115,17:19:30.37,11.539,25,0.505,49.478,,,,
116,17:19:30.38,10.665,25,0.505,49.507,,,,
117,17:19:30.39,11.171,25,0.503,49.709,,,,
118,17:19:30.55,11.597,25,0.504,49.644,,,,
119,17:19:30.58,11.866,25,0.504,49.56,,,,
120,17:19:30.63,11.433,25,0.503,49.681,,,,
121,17:19:30.64,11.209,25,0.504,49.639,,,,
122,17:19:30.92,11.717,25,0.506,49.448,,,,
123,17:19:30.93,12.003,25,0.507,49.35,,,,
124,17:19:30.94,10.294,25,0.504,49.623,,,,
125,17:19:31.10,12.347,25,0.503,49.656,,,,
126,17:19:31.12,12.165,25,0.506,49.451,,,,
127,17:19:31.17,10.569,25,0.504,49.573,,,,
128,17:19:31.19,12.089,25,0.505,49.523,,,,
129,17:19:31.46,12.235,25,0.503,49.672,,,,
130,17:19:31.48,12.713,25,0.503,49.688,,,,
131,17:19:31.49,12.586,25,0.504,49.612,,,,
132,17:19:31.64,12.295,25,0.502,49.798,,,,
133,17:19:31.67,11.496,25,0.504,49.648,,,,
134,17:19:31.72,12.691,25,0.505,49.552,,,,
135,17:19:31.74,11.763,25,0.504,49.599,,,,
136,17:19:32.01,12.826,25,0.504,49.627,,,,
137,17:19:32.02,12.432,25,0.506,49.421,,,,
138,17:19:32.03,12.749,25,0.504,49.584,,,,
139,17:19:32.19,13.194,25,0.504,49.578,,,,
140,17:19:32.21,13.304,25,0.506,49.434,,,,
141,17:19:32.27,13.348,25,0.504,49.584,,,,
142,17:19:32.28,12.323,25,0.504,49.618,,,,
143,17:19:32.56,13.708,25,0.506,49.416,,,,
144,17:19:32.57,12.636,25,0.504,49.628,,,,
145,17:19:32.58,12.479,25,0.506,49.402,,,,
146,17:19:32.74,12.775,25,0.503,49.751,,,,
147,17:19:32.76,11.822,25,0.504,49.646,,,,
148,17:19:32.81,13.621,25,0.506,49.403,,,,
149,17:19:32.83,12.834,25,0.506,49.379,,,,
150,17:19:33.10,13.566,25,0.504,49.575,,,,
151,17:19:33.12,13.326,25,0.503,49.75,,,,
152,17:19:33.13,12.494,25,0.505,49.479,,,,
153,17:19:33.28,14.109,25,0.505,49.503,,,,
154,17:19:33.31,13.141,25,0.504,49.622,,,,
155,17:19:33.36,14.519,25,0.504,49.564,,,,
156,17:19:33.38,13.685,25,0.504,49.634,,,,
157,17:19:33.65,14.666,25,0.505,49.538,,,,
158,17:19:33.66,14.472,25,0.507,49.316,,,,
159,17:19:33.67,14.717,25,0.503,49.735,,,,
160,17:19:33.83,14.999,25,0.503,49.685,,,,
161,17:19:33.85,14.07,25,0.504,49.608,,,,
162,17:19:33.91,14.739,25,0.506,49.435,,,,
163,17:19:33.92,15.006,25,0.505,49.534,,,,
164,17:19:34.19,15.183,25,0.505,49.546,,,,
165,17:19:34.21,14.493,25,0.503,49.658,,,,
166,17:19:34.22,15.196,25,0.505,49.506,,,,
167,17:19:34.37,14.329,25,0.506,49.427,,,,
168,17:19:34.40,14.424,25,0.505,49.472,,,,
169,17:19:34.45,14.876,25,0.504,49.613,,,,
170,17:19:34.47,15.18,25,0.503,49.664,,,,
171,17:19:34.74,14.919,25,0.505,49.493,,,,
172,17:19:34.76,14.835,25,0.505,49.485,,,,
173,17:19:34.77,15.142,25,0.507,49.29,,,,
174,17:19:34.92,15.686,25,0.502,49.759,,,,
175,17:19:34.95,15.642,25,0.504,49.629,,,,
176,17:19:35.00,16.131,25,0.505,49.544,,,,
177,17:19:35.01,15.027,25,0.506,49.454,,,,
178,17:19:35.29,15.488,25,0.504,49.563,,,,
179,17:19:35.30,15.206,25,0.503,49.69,,,,
180,17:19:35.31,15.823,25,0.505,49.473,,,,
181,17:19:35.46,16.068,25,0.505,49.539,,,,
182,17:19:35.49,15.661,25,0.504,49.586,,,,
183,17:19:35.54,16.212,25,0.504,49.601,,,,
184,17:19:35.56,16.765,25,0.504,49.626,,,,
185,17:19:35.83,16.759,25,0.504,49.569,,,,
186,17:19:35.85,16.094,25,0.506,49.396,,,,
187,17:19:35.86,16.502,25,0.503,49.679,,,,
188,17:19:36.01,15.608,25,0.503,49.712,,,,
189,17:19:36.04,16.688,25,0.504,49.603,,,,
190,17:19:36.09,16.73,25,0.505,49.532,,,,
191,17:19:36.11,15.917,25,0.505,49.488,,,,
192,17:19:36.38,16.372,25,0.504,49.629,,,,
193,17:19:36.39,17.112,25,0.505,49.542,,,,
194,17:19:36.40,17.0,25,0.504,49.592,,,,
195,17:19:36.56,17.601,25,0.504,49.566,,,,
196,17:19:36.58,15.901,25,0.505,49.517,,,,
197,17:19:36.64,17.605,25,0.506,49.439,,,,
198,17:19:36.65,16.974,25,0.505,49.498,,,,
199,17:19:36.92,17.358,25,0.503,49.721,,,,
200,17:19:36.94,16.842,25,0.505,49.552,,,,
201,17:19:36.95,18.069,25,0.505,49.526,,,,
202,17:19:37.11,18.198,25,0.506,49.36,,,,
203,17:19:37.13,17.272,25,0.504,49.628,,,,
204,17:19:37.18,18.281,25,0.504,49.564,,,,
205,17:19:37.20,17.826,25,0.505,49.464,,,,
206,17:19:37.48,17.56,25,0.512,48.805,,,,
207,17:19:37.49,17.704,25,0.495,50.478,,,,
208,17:19:37.51,18.398,25,0.527,47.443,,,,
209,17:19:37.66,17.707,25,0.507,49.308,,,,
210,17:19:37.67,17.644,25,0.494,50.61,,,,
211,17:19:37.72,17.693,25,0.489,51.083,,,,
212,17:19:37.74,17.639,25,0.491,50.888,,,,
213,17:19:38.03,18.936,25,0.502,49.764,,,,
214,17:19:38.03,18.884,25,0.504,49.565,,,,
215,17:19:38.06,18.549,25,0.505,49.492,,,,
216,17:19:38.20,18.319,25,0.504,49.6,,,,
217,17:19:38.21,17.227,25,0.503,49.709,,,,
218,17:19:38.26,18.066,25,0.503,49.664,,,,
219,17:19:38.28,19.411,25,0.505,49.517,,,,
220,17:19:38.57,19.035,25,0.505,49.538,,,,
221,17:19:38.58,19.289,25,0.505,49.457,,,,
222,17:19:38.60,19.732,25,0.505,49.542,,,,
223,17:19:38.75,19.809,25,0.504,49.574,,,,
224,17:19:38.76,17.71,25,0.506,49.435,,,,
225,17:19:38.81,18.575,25,0.502,49.752,,,,
226,17:19:38.83,19.139,25,0.502,49.818,,,,
227,17:19:39.12,19.581,25,0.505,49.482,,,,
228,17:19:39.13,20.143,25,0.504,49.596,,,,
229,17:19:39.15,19.481,25,0.503,49.665,,,,
230,17:19:39.30,20.292,25,0.504,49.606,,,,
231,17:19:39.31,19.33,25,0.505,49.475,,,,
232,17:19:39.36,18.612,25,0.505,49.516,,,,
233,17:19:39.37,20.241,25,0.504,49.556,,,,
234,17:19:39.67,20.702,25,0.505,49.548,,,,
235,17:19:39.67,19.52,25,0.506,49.371,,,,
236,17:19:39.70,20.843,25,0.506,49.44,,,,
237,17:19:39.84,19.836,25,0.503,49.727,,,,
238,17:19:39.85,20.394,25,0.505,49.535,,,,
239,17:19:39.90,20.477,25,0.505,49.471,,,,
240,17:19:39.92,20.117,25,0.504,49.613,,,,
241,17:19:40.21,19.184,25,0.505,49.463,,,,
242,17:19:40.22,21.237,25,0.505,49.539,,,,
243,17:19:40.24,19.998,25,0.503,49.694,,,,
244,17:19:40.39,20.376,25,0.502,49.839,,,,
245,17:19:40.40,21.464,25,0.504,49.614,,,,
246,17:19:40.45,20.806,25,0.503,49.68,,,,
247,17:19:40.47,21.248,25,0.504,49.644,,,,
248,17:19:40.76,21.689,25,0.503,49.738,,,,
249,17:19:40.76,20.665,25,0.503,49.668,,,,
250,17:19:40.79,22.037,25,0.504,49.581,,,,
251,17:19:40.93,21.681,25,0.504,49.621,,,,
252,17:19:40.95,21.927,25,0.506,49.379,,,,
253,17:19:41.00,20.164,25,0.504,49.622,,,,
254,17:19:41.01,20.716,25,0.502,49.833,,,,
255,17:19:41.31,22.248,25,0.506,49.377,,,,
256,17:19:41.31,21.171,25,0.502,49.766,,,,
257,17:19:41.34,21.879,25,0.503,49.655,,,,
258,17:19:41.48,21.483,25,0.505,49.505,,,,
259,17:19:41.49,21.694,25,0.504,49.591,,,,
260,17:19:41.54,22.293,25,0.505,49.505,,,,
261,17:19:41.56,21.211,25,0.505,49.503,,,,
262,17:19:41.85,22.893,25,0.505,49.483,,,,
263,17:19:41.86,21.708,25,0.504,49.598,,,,
264,17:19:41.88,22.284,25,0.502,49.843,,,,
265,17:19:42.02,22.15,25,0.504,49.57,,,,
266,17:19:42.04,21.883,25,0.504,49.618,,,,
267,17:19:42.09,23.11,25,0.505,49.503,,,,
268,17:19:42.11,22.229,25,0.503,49.663,,,,
269,17:19:42.40,23.222,25,0.504,49.566,,,,
270,17:19:42.40,23.526,25,0.506,49.441,,,,
271,17:19:42.43,23.235,25,0.505,49.487,,,,
272,17:19:42.57,23.474,25,0.505,49.481,,,,
273,17:19:42.58,21.964,25,0.505,49.549,,,,
274,17:19:42.63,23.611,25,0.504,49.623,,,,
275,17:19:42.65,22.114,25,0.503,49.681,,,,
276,17:19:42.95,23.497,25,0.503,49.664,,,,
277,17:19:42.95,23.133,25,0.502,49.761,,,,
278,17:19:42.97,23.312,25,0.504,49.591,,,,
279,17:19:43.12,23.924,25,0.504,49.562,,,,
280,17:19:43.13,23.709,25,0.506,49.425,,,,
281,17:19:43.18,23.214,25,0.503,49.653,,,,
282,17:19:43.20,23.103,25,0.504,49.637,,,,
283,17:19:43.49,24.241,25,0.504,49.631,,,,
284,17:19:43.50,23.985,25,0.504,49.561,,,,
285,17:19:43.52,24.517,25,0.505,49.507,,,,
286,17:19:43.66,23.559,25,0.504,49.617,,,,
287,17:19:43.68,24.765,25,0.502,49.761,,,,
288,17:19:43.73,24.919,25,0.507,49.356,,,,
289,17:19:43.75,23.66,25,0.504,49.58,,,,
290,17:19:44.04,24.492,25,0.503,49.693,,,,
291,17:19:44.04,24.0,25,0.503,49.712,,,,
292,17:19:44.07,23.85,25,0.504,49.56,,,,
293,17:19:44.21,24.312,25,0.505,49.458,,,,
294,17:19:44.22,24.482,25,0.505,49.471,,,,
295,17:19:44.27,24.923,25,0.504,49.607,,,,
296,17:19:44.29,24.98,25,0.503,49.682,,,,
297,17:19:44.59,25.027,25,0.506,49.389,,,,
298,17:19:44.59,24.43,25,0.504,49.593,,,,
299,17:19:44.61,25.541,25,0.505,49.48,,,,
300,17:19:44.76,24.81,25,0.503,49.685,,,,
301,17:19:44.77,25.111,25,0.506,49.439,,,,
302,17:19:44.82,25.117,25,0.503,49.731,,,,
303,17:19:44.84,25.118,25,0.505,49.531,,,,
304,17:19:45.13,26.184,25,0.505,49.553,,,,
305,17:19:45.14,26.093,25,0.503,49.658,,,,
306,17:19:45.16,25.095,25,0.504,49.575,,,,
307,17:19:45.30,25.124,25,0.504,49.606,,,,
308,17:19:45.32,26.423,25,0.503,49.664,,,,
309,17:19:45.37,25.655,25,0.505,49.526,,,,
310,17:19:45.38,25.173,25,0.504,49.587,,,,
311,17:19:45.68,25.85,25,0.505,49.532,,,,
312,17:19:45.68,26.342,25,0.505,49.521,,,,
313,17:19:45.71,26.545,25,0.504,49.619,,,,
314,17:19:45.85,25.574,25,0.502,49.804,,,,
315,17:19:45.86,26.222,25,0.505,49.476,,,,
316,17:19:45.91,26.007,25,0.505,49.533,,,,
317,17:19:45.93,26.133,25,0.505,49.54,,,,
318,17:19:46.23,27.158,25,0.504,49.643,,,,
319,17:19:46.23,25.578,25,0.505,49.537,,,,
320,17:19:46.25,26.408,25,0.502,49.766,,,,
321,17:19:46.40,26.054,25,0.505,49.531,,,,
322,17:19:46.41,25.457,25,0.504,49.626,,,,
323,17:19:46.46,26.992,25,0.505,49.487,,,,
324,17:19:46.48,26.291,25,0.503,49.659,,,,
325,17:19:46.77,26.745,25,0.505,49.54,,,,
326,17:19:46.77,27.23,25,0.502,49.783,,,,
327,17:19:46.80,27.856,25,0.504,49.573,,,,
328,17:19:46.94,26.668,25,0.504,49.607,,,,
329,17:19:46.96,26.862,25,0.506,49.408,,,,
330,17:19:47.00,27.543,25,0.504,49.573,,,,
331,17:19:47.02,27.88,25,0.503,49.673,,,,
332,17:19:47.32,27.78,25,0.503,49.747,,,,
333,17:19:47.32,27.793,25,0.505,49.552,,,,
334,17:19:47.34,28.098,25,0.502,49.804,,,,
335,17:19:47.49,27.378,25,0.506,49.408,,,,
336,17:19:47.50,28.258,25,0.5,49.983,,,,
337,17:19:47.55,28.059,25,0.505,49.485,,,,
338,17:19:47.57,26.533,25,0.505,49.517,,,,
339,17:19:47.87,28.725,25,0.507,49.328,,,,
340,17:19:47.87,28.91,25,0.505,49.539,,,,
341,17:19:47.89,28.592,25,0.506,49.441,,,,
342,17:19:48.04,28.011,25,0.506,49.388,,,,
343,17:19:48.05,27.94,25,0.504,49.62,,,,
344,17:19:48.10,29.11,25,0.506,49.365,,,,
345,17:19:48.12,28.872,25,0.506,49.443,,,,
346,17:19:48.41,29.349,25,0.502,49.796,,,,
347,17:19:48.41,28.902,25,0.504,49.628,,,,
348,17:19:48.44,28.483,25,0.504,49.605,,,,
349,17:19:48.58,28.31,25,0.504,49.612,,,,
350,17:19:48.59,28.662,25,0.504,49.554,,,,
351,17:19:48.64,28.728,25,0.504,49.62,,,,
352,17:19:48.66,28.835,25,0.503,49.703,,,,
353,17:19:48.96,29.249,25,0.506,49.427,,,,
354,17:19:48.96,30.102,25,0.505,49.526,,,,
355,17:19:48.99,29.762,25,0.505,49.518,,,,
356,17:19:49.13,29.049,25,0.506,49.396,,,,
357,17:19:49.14,28.429,25,0.502,49.822,,,,
358,17:19:49.19,29.581,25,0.505,49.475,,,,
359,17:19:49.21,29.207,25,0.503,49.662,,,,
360,17:19:49.50,30.551,25,0.503,49.657,,,,
361,17:19:49.51,29.451,25,0.503,49.738,,,,
362,17:19:49.53,29.35,25,0.504,49.616,,,,
363,17:19:49.67,29.571,25,0.504,49.611,,,,
364,17:19:49.69,30.176,25,0.504,49.583,,,,
365,17:19:49.74,30.548,25,0.505,49.54,,,,
366,17:19:49.76,29.691,25,0.504,49.597,,,,
367,17:19:50.05,30.392,25,0.504,49.646,,,,
368,17:19:50.05,29.326,25,0.506,49.392,,,,
369,17:19:50.08,29.928,25,0.501,49.857,,,,
370,17:19:50.22,29.99,25,0.503,49.729,,,,
371,17:19:50.23,29.559,25,0.503,49.697,,,,
372,17:19:50.28,31.374,25,0.503,49.653,,,,
373,17:19:50.30,30.752,25,0.503,49.72,,,,
374,17:19:50.60,31.062,25,0.505,49.546,,,,
375,17:19:50.60,30.528,25,0.505,49.478,,,,
376,17:19:50.62,30.156,25,0.505,49.464,,,,
377,17:19:50.77,30.589,25,0.505,49.493,,,,
378,17:19:50.78,30.658,25,0.502,49.793,,,,
379,17:19:50.82,30.219,25,0.499,50.109,,,,
380,17:19:50.84,30.793,25,0.495,50.474,,,,
381,17:19:51.09,31.918,25,0.45,55.582,,,,
382,17:19:51.09,31.099,25,0.451,55.466,,,,
383,17:19:51.11,31.16,25,0.447,55.927,,,,
384,17:19:51.25,31.72,25,0.432,57.919,,,,
385,17:19:51.29,30.533,25,0.43,58.096,,,,
386,17:19:51.31,31.208,25,0.43,58.195,,,,
387,17:19:51.56,31.51,25,0.43,58.191,,,,
388,17:19:51.56,32.1,25,0.43,58.196,,,,
389,17:19:51.58,31.775,25,0.429,58.224,,,,
390,17:19:51.72,32.111,25,0.431,58.061,,,,
391,17:19:51.76,32.241,25,0.431,57.973,,,,
392,17:19:51.78,32.103,25,0.43,58.159,,,,
393,17:19:52.03,33.042,25,0.43,58.165,,,,
394,17:19:52.03,33.156,25,0.431,58.05,,,,
395,17:19:52.05,33.01,25,0.431,58.05,,,,
396,17:19:52.18,32.056,25,0.431,57.954,,,,
397,17:19:52.23,31.624,25,0.431,58.042,,,,
398,17:19:52.24,31.772,25,0.43,58.149,,,,
399,17:19:52.49,32.794,25,0.431,58.006,,,,
400,17:19:52.50,32.933,25,0.432,57.924,,,,
401,17:19:52.51,32.544,25,0.426,58.693,,,,
402,17:19:52.63,32.526,25,0.404,61.842,,,,
403,17:19:52.66,33.304,25,0.4,62.556,,,,
404,17:19:52.68,33.355,25,0.397,63.015,,,,
405,17:19:52.89,32.903,25,0.356,70.165,,,,
406,17:19:52.90,33.907,25,0.357,70.038,,,,
407,17:19:53.02,32.354,25,0.357,70.067,,,,
408,17:19:53.05,33.447,25,0.357,70.058,,,,
409,17:19:53.07,33.164,25,0.357,70.102,,,,
410,17:19:53.28,31.689,25,0.357,70.09,,,,
411,17:19:53.30,33.188,25,0.356,70.155,,,,
412,17:19:53.41,34.106,25,0.356,70.227,,,,
413,17:19:53.44,33.409,25,0.356,70.132,,,,
414,17:19:53.46,33.92,25,0.355,70.404,,,,
415,17:19:53.67,32.53,25,0.356,70.256,,,,
416,17:19:53.69,33.846,25,0.356,70.229,,,,
417,17:19:53.80,34.523,25,0.356,70.187,,,,
418,17:19:53.84,33.016,25,0.357,70.093,,,,
419,17:19:53.85,33.613,25,0.357,70.088,,,,
420,17:19:54.06,34.766,25,0.356,70.28,,,,
421,17:19:54.08,33.778,25,0.357,70.093,,,,
422,17:19:54.19,34.914,25,0.355,70.341,,,,
423,17:19:54.23,33.598,25,0.356,70.154,,,,
424,17:19:54.24,34.382,25,0.356,70.151,,,,
425,17:19:54.45,35.483,25,0.357,69.96,,,,
426,17:19:54.47,35.265,25,0.356,70.175,,,,
427,17:19:54.58,35.779,25,0.356,70.13,,,,
428,17:19:54.62,33.802,25,0.357,70.087,,,,
429,17:19:54.63,34.611,25,0.357,70.059,,,,
430,17:19:54.84,35.226,25,0.356,70.282,,,,
431,17:19:54.86,35.338,25,0.356,70.15,,,,
432,17:19:54.97,34.631,25,0.357,70.125,,,,
433,17:19:55.01,35.339,25,0.356,70.166,,,,
434,17:19:55.02,35.142,25,0.356,70.216,,,,
435,17:19:55.23,35.394,25,0.355,70.36,,,,
436,17:19:55.25,34.776,25,0.355,70.33,,,,
437,17:19:55.36,35.177,25,0.356,70.28,,,,
438,17:19:55.40,36.199,25,0.357,70.117,,,,
439,17:19:55.41,35.339,25,0.357,70.042,,,,
440,17:19:55.62,36.025,25,0.356,70.283,,,,
441,17:19:55.64,35.558,25,0.357,70.093,,,,
442,17:19:55.75,35.049,25,0.356,70.267,,,,
443,17:19:55.79,36.257,25,0.356,70.136,,,,
444,17:19:55.80,36.0,25,0.356,70.187,,,,
445,17:19:56.01,36.19,25,0.355,70.324,,,,
446,17:19:56.03,35.934,25,0.355,70.375,,,,
447,17:19:56.14,36.292,25,0.355,70.355,,,,
448,17:19:56.18,35.37,25,0.356,70.217,,,,
449,17:19:56.19,36.974,25,0.356,70.226,,,,
450,17:19:56.40,35.278,25,0.357,70.05,,,,
451,17:19:56.42,36.175,25,0.355,70.419,,,,
452,17:19:56.53,37.222,25,0.356,70.207,,,,
453,17:19:56.57,37.373,25,0.356,70.259,,,,
454,17:19:56.58,36.741,25,0.357,70.126,,,,
455,17:19:56.75,35.914,25,0.316,79.076,,,,
456,17:19:56.76,37.224,25,0.313,79.996,,,,
457,17:19:56.85,36.547,25,0.291,85.987,,,,
458,17:19:56.88,36.009,25,0.282,88.615,,,,
459,17:19:57.06,35.224,25,0.282,88.772,,,,
460,17:19:57.07,36.782,25,0.281,88.985,,,,
461,17:19:57.16,37.33,25,0.281,88.811,,,,
462,17:19:57.19,36.686,25,0.282,88.793,,,,
463,17:19:57.37,36.506,25,0.282,88.728,,,,
464,17:19:57.39,37.373,25,0.282,88.648,,,,
465,17:19:57.48,38.026,25,0.281,88.974,,,,
466,17:19:57.50,37.721,25,0.282,88.726,,,,
467,17:19:57.68,38.11,25,0.281,88.967,,,,
468,17:19:57.70,38.215,25,0.282,88.727,,,,
469,17:19:57.79,38.096,25,0.281,89.118,,,,
470,17:19:57.82,38.456,25,0.281,88.827,,,,
471,17:19:57.95,36.997,25,0.237,105.478,,,,
472,17:19:57.96,36.496,25,0.235,106.49,,,,
473,17:19:58.03,39.205,25,0.212,118.15,,,,
474,17:19:58.18,38.114,25,0.207,120.646,,,,
475,17:19:58.20,38.226,25,0.208,120.388,,,,
476,17:19:58.26,38.036,25,0.207,120.709,,,,
477,17:19:58.42,37.456,25,0.207,121.013,,,,
478,17:19:58.43,39.105,25,0.207,120.865,,,,
479,17:19:58.50,38.46,25,0.207,120.808,,,,
480,17:19:58.65,39.453,25,0.208,120.322,,,,
481,17:19:58.66,38.996,25,0.208,120.332,,,,
482,17:19:58.73,38.823,25,0.208,120.228,,,,
483,17:19:58.81,39.769,25,0.132,189.271,,,,
484,17:19:58.82,38.521,25,0.127,196.277,,,,
485,17:19:58.93,39.07,25,0.096,261.419,,,,
486,17:19:58.93,39.57,25,0.096,261.421,,,,
487,17:19:59.04,38.959,25,0.095,262.209,,,,
488,17:19:59.05,39.413,25,0.096,261.098,,,,
489,17:19:59.16,39.479,25,0.096,259.985,,,,
490,17:19:59.17,39.814,25,0.096,261.127,,,,
491,17:19:59.28,39.696,25,0.096,261.485,,,,
492,17:19:59.28,39.222,25,0.095,262.68,,,,
493,17:19:59.40,39.41,25,0.097,258.662,,,,
494,17:19:59.40,39.125,25,0.094,264.949,,,,
