idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec,gpu_sm_avg_pct,gpu_dram_avg_pct,gpu_fb_used_avg_mib,gpu_power_avg_w
63,17:17:07.94,6.818,25,0.504,49.585,,,,
64,17:17:08.05,6.643,25,0.505,49.512,,,,
65,17:17:08.06,6.642,25,0.505,49.549,,,,
66,17:17:08.17,7.052,25,0.504,49.564,,,,
67,17:17:08.25,6.836,25,0.504,49.599,,,,
68,17:17:08.31,6.896,25,0.503,49.68,,,,
69,17:17:08.44,7.318,25,0.506,49.413,,,,
70,17:17:08.49,7.444,25,0.504,49.629,,,,
71,17:17:08.59,7.19,25,0.503,49.679,,,,
72,17:17:08.60,6.566,25,0.505,49.537,,,,
73,17:17:08.72,7.649,25,0.505,49.493,,,,
74,17:17:08.80,7.152,25,0.506,49.38,,,,
75,17:17:08.86,6.935,25,0.504,49.619,,,,
76,17:17:08.98,6.79,25,0.505,49.526,,,,
77,17:17:09.04,7.949,25,0.505,49.483,,,,
78,17:17:09.14,7.63,25,0.503,49.707,,,,
79,17:17:09.15,7.41,25,0.506,49.378,,,,
80,17:17:09.26,8.078,25,0.504,49.598,,,,
81,17:17:09.35,8.036,25,0.502,49.814,,,,
82,17:17:09.40,8.087,25,0.504,49.581,,,,
83,17:17:09.53,7.307,25,0.505,49.525,,,,
84,17:17:09.58,8.198,25,0.505,49.553,,,,
85,17:17:09.68,8.453,25,0.504,49.581,,,,
86,17:17:09.69,8.034,25,0.505,49.546,,,,
87,17:17:09.81,8.666,25,0.505,49.482,,,,
88,17:17:09.89,8.357,25,0.504,49.596,,,,
89,17:17:09.95,8.684,25,0.503,49.658,,,,
90,17:17:10.08,8.939,25,0.503,49.664,,,,
91,17:17:10.13,8.84,25,0.505,49.467,,,,
92,17:17:10.23,8.735,25,0.505,49.522,,,,
93,17:17:10.24,8.444,25,0.504,49.584,,,,
94,17:17:10.35,8.751,25,0.496,50.386,,,,
95,17:17:10.44,8.615,25,0.507,49.296,,,,
96,17:17:10.50,8.765,25,0.505,49.496,,,,
97,17:17:10.62,7.741,25,0.501,49.898,,,,
98,17:17:10.67,9.412,25,0.505,49.55,,,,
99,17:17:10.78,8.399,25,0.505,49.523,,,,
100,17:17:10.79,8.752,25,0.507,49.347,,,,
101,17:17:10.90,8.934,25,0.505,49.542,,,,
102,17:17:10.99,9.866,25,0.505,49.461,,,,
103,17:17:11.04,9.596,25,0.5,50.018,,,,
104,17:17:11.17,9.426,25,0.503,49.745,,,,
105,17:17:11.22,10.132,25,0.504,49.57,,,,
106,17:17:11.32,9.958,25,0.504,49.646,,,,
107,17:17:11.34,9.764,25,0.506,49.445,,,,
108,17:17:11.44,10.348,25,0.504,49.557,,,,
109,17:17:11.54,10.458,25,0.503,49.674,,,,
110,17:17:11.59,9.672,25,0.504,49.63,,,,
111,17:17:11.71,9.746,25,0.505,49.552,,,,
112,17:17:11.77,10.152,25,0.504,49.623,,,,
113,17:17:11.87,10.445,25,0.504,49.606,,,,
114,17:17:11.88,10.722,25,0.503,49.719,,,,
115,17:17:11.99,10.788,25,0.505,49.472,,,,
116,17:17:12.08,10.773,25,0.503,49.654,,,,
117,17:17:12.14,10.915,25,0.504,49.589,,,,
118,17:17:12.26,10.976,25,0.504,49.638,,,,
119,17:17:12.31,10.332,25,0.503,49.75,,,,
120,17:17:12.42,10.118,25,0.503,49.664,,,,
121,17:17:12.43,10.413,25,0.504,49.585,,,,
122,17:17:12.54,10.872,25,0.504,49.558,,,,
123,17:17:12.63,10.523,25,0.504,49.638,,,,
124,17:17:12.68,11.57,25,0.506,49.454,,,,
125,17:17:12.81,11.544,25,0.503,49.681,,,,
126,17:17:12.86,11.61,25,0.505,49.508,,,,
127,17:17:12.96,10.902,25,0.505,49.49,,,,
128,17:17:12.97,10.867,25,0.505,49.52,,,,
129,17:17:13.08,11.743,25,0.501,49.858,,,,
130,17:17:13.17,11.818,25,0.506,49.454,,,,
131,17:17:13.23,10.914,25,0.502,49.777,,,,
132,17:17:13.35,11.57,25,0.505,49.483,,,,
133,17:17:13.41,11.81,25,0.505,49.495,,,,
134,17:17:13.51,11.849,25,0.505,49.47,,,,
135,17:17:13.52,11.939,25,0.503,49.69,,,,
136,17:17:13.63,11.649,25,0.504,49.579,,,,
137,17:17:13.72,12.542,25,0.505,49.474,,,,
138,17:17:13.77,12.161,25,0.505,49.546,,,,
139,17:17:13.90,12.631,25,0.503,49.66,,,,
140,17:17:13.95,12.234,25,0.504,49.613,,,,
141,17:17:14.05,12.672,25,0.505,49.546,,,,
142,17:17:14.07,12.34,25,0.503,49.669,,,,
143,17:17:14.17,12.214,25,0.504,49.644,,,,
144,17:17:14.27,12.469,25,0.503,49.732,,,,
145,17:17:14.32,12.623,25,0.507,49.347,,,,
146,17:17:14.44,13.265,25,0.502,49.826,,,,
147,17:17:14.50,13.132,25,0.504,49.562,,,,
148,17:17:14.60,12.38,25,0.505,49.5,,,,
149,17:17:14.61,12.577,25,0.505,49.492,,,,
150,17:17:14.72,12.538,25,0.503,49.687,,,,
151,17:17:14.81,12.762,25,0.505,49.486,,,,
152,17:17:14.87,13.769,25,0.501,49.888,,,,
153,17:17:14.99,12.784,25,0.503,49.659,,,,
154,17:17:15.04,13.642,25,0.504,49.557,,,,
155,17:17:15.15,13.543,25,0.505,49.529,,,,
156,17:17:15.16,13.139,25,0.504,49.623,,,,
157,17:17:15.27,13.918,25,0.506,49.422,,,,
158,17:17:15.36,12.824,25,0.505,49.499,,,,
159,17:17:15.41,14.226,25,0.503,49.669,,,,
160,17:17:15.54,13.596,25,0.505,49.494,,,,
161,17:17:15.59,13.605,25,0.505,49.474,,,,
162,17:17:15.69,14.071,25,0.505,49.53,,,,
163,17:17:15.71,13.811,25,0.504,49.624,,,,
164,17:17:15.81,14.129,25,0.504,49.566,,,,
165,17:17:15.91,13.781,25,0.506,49.451,,,,
166,17:17:15.96,14.372,25,0.504,49.571,,,,
167,17:17:16.08,14.857,25,0.506,49.426,,,,
168,17:17:16.14,14.304,25,0.504,49.648,,,,
169,17:17:16.24,14.255,25,0.504,49.593,,,,
170,17:17:16.25,13.248,25,0.506,49.396,,,,
171,17:17:16.36,14.669,25,0.505,49.502,,,,
172,17:17:16.45,14.326,25,0.504,49.59,,,,
173,17:17:16.51,15.177,25,0.506,49.453,,,,
174,17:17:16.63,14.73,25,0.505,49.472,,,,
175,17:17:16.68,13.806,25,0.505,49.539,,,,
176,17:17:16.79,14.5,25,0.505,49.535,,,,
177,17:17:16.80,14.842,25,0.504,49.604,,,,
178,17:17:16.91,15.687,25,0.504,49.601,,,,
179,17:17:17.00,15.354,25,0.506,49.443,,,,
180,17:17:17.05,15.946,25,0.504,49.575,,,,
181,17:17:17.18,14.996,25,0.503,49.712,,,,
182,17:17:17.23,16.092,25,0.501,49.86,,,,
183,17:17:17.34,15.605,25,0.512,48.839,,,,
184,17:17:17.35,15.339,25,0.505,49.527,,,,
185,17:17:17.45,15.978,25,0.505,49.531,,,,
186,17:17:17.55,16.356,25,0.506,49.389,,,,
187,17:17:17.60,15.959,25,0.505,49.548,,,,
188,17:17:17.72,16.499,25,0.503,49.732,,,,
189,17:17:17.77,16.314,25,0.507,49.278,,,,
190,17:17:17.89,16.506,25,0.505,49.486,,,,
191,17:17:17.89,15.948,25,0.503,49.695,,,,
192,17:17:18.00,15.744,25,0.503,49.705,,,,
193,17:17:18.09,16.239,25,0.503,49.658,,,,
194,17:17:18.14,15.028,25,0.505,49.476,,,,
195,17:17:18.27,17.053,25,0.505,49.463,,,,
196,17:17:18.32,17.111,25,0.503,49.688,,,,
197,17:17:18.43,16.929,25,0.504,49.624,,,,
198,17:17:18.44,16.277,25,0.506,49.395,,,,
199,17:17:18.55,16.733,25,0.504,49.628,,,,
200,17:17:18.64,16.374,25,0.504,49.58,,,,
201,17:17:18.69,17.594,25,0.506,49.42,,,,
202,17:17:18.82,16.627,25,0.506,49.431,,,,
203,17:17:18.87,17.544,25,0.506,49.431,,,,
204,17:17:18.98,17.544,25,0.506,49.411,,,,
205,17:17:18.99,17.262,25,0.504,49.571,,,,
206,17:17:19.09,17.815,25,0.505,49.46,,,,
207,17:17:19.18,17.851,25,0.504,49.62,,,,
208,17:17:19.24,17.174,25,0.505,49.466,,,,
209,17:17:19.36,18.235,25,0.506,49.431,,,,
210,17:17:19.41,18.148,25,0.504,49.571,,,,
211,17:17:19.53,18.018,25,0.506,49.401,,,,
212,17:17:19.53,17.359,25,0.505,49.459,,,,
213,17:17:19.64,18.482,25,0.504,49.62,,,,
214,17:17:19.73,18.26,25,0.505,49.457,,,,
215,17:17:19.78,17.554,25,0.503,49.746,,,,
216,17:17:19.91,18.692,25,0.504,49.6,,,,
217,17:17:19.96,18.749,25,0.505,49.524,,,,
218,17:17:20.07,17.892,25,0.499,50.094,,,,
219,17:17:20.08,18.802,25,0.503,49.75,,,,
220,17:17:20.19,18.707,25,0.503,49.686,,,,
221,17:17:20.28,18.396,25,0.502,49.798,,,,
222,17:17:20.33,18.176,25,0.509,49.16,,,,
223,17:17:20.46,18.23,25,0.503,49.658,,,,
224,17:17:20.51,18.819,25,0.505,49.497,,,,
225,17:17:20.61,19.068,25,0.501,49.891,,,,
226,17:17:20.63,19.221,25,0.505,49.536,,,,
227,17:17:20.73,18.787,25,0.502,49.812,,,,
228,17:17:20.83,19.128,25,0.504,49.573,,,,
229,17:17:20.88,18.972,25,0.504,49.621,,,,
230,17:17:21.00,19.574,25,0.506,49.399,,,,
231,17:17:21.06,19.365,25,0.504,49.599,,,,
232,17:17:21.16,19.656,25,0.504,49.604,,,,
233,17:17:21.17,19.221,25,0.506,49.363,,,,
234,17:17:21.28,20.084,25,0.505,49.493,,,,
235,17:17:21.37,19.261,25,0.504,49.645,,,,
236,17:17:21.42,19.192,25,0.502,49.755,,,,
237,17:17:21.55,18.832,25,0.504,49.608,,,,
238,17:17:21.60,19.688,25,0.504,49.611,,,,
239,17:17:21.71,19.438,25,0.504,49.555,,,,
240,17:17:21.72,19.485,25,0.503,49.686,,,,
241,17:17:21.82,20.411,25,0.502,49.796,,,,
242,17:17:21.92,20.227,25,0.503,49.72,,,,
243,17:17:21.97,20.858,25,0.504,49.629,,,,
244,17:17:22.10,20.414,25,0.503,49.689,,,,
245,17:17:22.15,20.588,25,0.503,49.669,,,,
246,17:17:22.25,20.747,25,0.503,49.659,,,,
247,17:17:22.27,21.023,25,0.504,49.606,,,,
248,17:17:22.37,20.611,25,0.506,49.444,,,,
249,17:17:22.46,20.83,25,0.504,49.637,,,,
250,17:17:22.52,20.502,25,0.505,49.544,,,,
251,17:17:22.64,21.318,25,0.503,49.685,,,,
252,17:17:22.69,21.555,25,0.503,49.671,,,,
253,17:17:22.80,20.587,25,0.507,49.32,,,,
254,17:17:22.81,21.563,25,0.503,49.735,,,,
255,17:17:22.92,20.993,25,0.505,49.506,,,,
256,17:17:23.01,20.898,25,0.505,49.508,,,,
257,17:17:23.07,21.286,25,0.506,49.432,,,,
258,17:17:23.19,21.397,25,0.506,49.398,,,,
259,17:17:23.24,21.638,25,0.505,49.516,,,,
260,17:17:23.35,21.488,25,0.505,49.457,,,,
261,17:17:23.36,22.011,25,0.504,49.607,,,,
262,17:17:23.46,21.234,25,0.503,49.719,,,,
263,17:17:23.56,21.445,25,0.505,49.469,,,,
264,17:17:23.61,22.12,25,0.504,49.645,,,,
265,17:17:23.74,22.446,25,0.503,49.67,,,,
266,17:17:23.79,21.571,25,0.504,49.627,,,,
267,17:17:23.89,21.653,25,0.506,49.438,,,,
268,17:17:23.90,22.1,25,0.505,49.476,,,,
269,17:17:24.01,21.876,25,0.506,49.455,,,,
270,17:17:24.10,22.047,25,0.505,49.546,,,,
271,17:17:24.16,22.36,25,0.504,49.571,,,,
272,17:17:24.28,22.938,25,0.506,49.451,,,,
273,17:17:24.33,21.477,25,0.506,49.433,,,,
274,17:17:24.44,22.198,25,0.504,49.608,,,,
275,17:17:24.45,22.854,25,0.505,49.499,,,,
276,17:17:24.56,23.366,25,0.504,49.557,,,,
277,17:17:24.65,22.654,25,0.506,49.446,,,,
278,17:17:24.70,22.571,25,0.505,49.54,,,,
279,17:17:24.83,23.399,25,0.503,49.656,,,,
280,17:17:24.88,22.696,25,0.504,49.564,,,,
281,17:17:24.98,22.829,25,0.505,49.5,,,,
282,17:17:25.00,22.542,25,0.504,49.623,,,,
283,17:17:25.10,23.31,25,0.503,49.688,,,,
284,17:17:25.20,23.558,25,0.503,49.739,,,,
285,17:17:25.25,23.946,25,0.504,49.562,,,,
286,17:17:25.37,23.345,25,0.506,49.44,,,,
287,17:17:25.43,24.005,25,0.504,49.595,,,,
288,17:17:25.53,23.268,25,0.505,49.541,,,,
289,17:17:25.54,23.221,25,0.504,49.571,,,,
290,17:17:25.65,23.547,25,0.503,49.688,,,,
291,17:17:25.74,24.019,25,0.505,49.458,,,,
292,17:17:25.80,23.915,25,0.505,49.534,,,,
293,17:17:25.92,23.935,25,0.504,49.599,,,,
294,17:17:25.97,23.593,25,0.504,49.586,,,,
295,17:17:26.08,23.825,25,0.505,49.502,,,,
296,17:17:26.09,24.368,25,0.504,49.635,,,,
297,17:17:26.18,24.335,25,0.488,51.246,,,,
298,17:17:26.26,24.996,25,0.478,52.273,,,,
299,17:17:26.30,24.738,25,0.466,53.659,,,,
300,17:17:26.41,24.211,25,0.45,55.564,,,,
301,17:17:26.46,25.099,25,0.442,56.539,,,,
302,17:17:26.56,24.519,25,0.431,57.943,,,,
303,17:17:26.65,25.14,25,0.43,58.127,,,,
304,17:17:26.73,24.846,25,0.43,58.095,,,,
305,17:17:26.77,25.367,25,0.432,57.898,,,,
306,17:17:26.88,24.775,25,0.43,58.074,,,,
307,17:17:26.93,25.256,25,0.431,57.982,,,,
308,17:17:27.02,24.729,25,0.43,58.117,,,,
309,17:17:27.11,25.777,25,0.43,58.172,,,,
310,17:17:27.20,24.956,25,0.431,57.968,,,,
311,17:17:27.24,25.913,25,0.429,58.232,,,,
312,17:17:27.35,25.282,25,0.43,58.182,,,,
313,17:17:27.39,24.023,25,0.431,58.016,,,,
314,17:17:27.49,25.34,25,0.43,58.188,,,,
315,17:17:27.58,25.973,25,0.431,58.061,,,,
316,17:17:27.67,26.118,25,0.43,58.123,,,,
317,17:17:27.71,25.762,25,0.431,58.058,,,,
318,17:17:27.82,26.256,25,0.431,58.033,,,,
319,17:17:27.86,26.269,25,0.429,58.249,,,,
320,17:17:27.96,26.643,25,0.431,57.953,,,,
321,17:17:28.05,26.633,25,0.431,58.034,,,,
322,17:17:28.13,26.518,25,0.429,58.209,,,,
323,17:17:28.18,26.064,25,0.43,58.165,,,,
324,17:17:28.29,26.296,25,0.429,58.279,,,,
325,17:17:28.33,26.512,25,0.431,58.046,,,,
326,17:17:28.43,26.129,25,0.43,58.131,,,,
327,17:17:28.52,26.036,25,0.43,58.108,,,,
328,17:17:28.60,26.549,25,0.431,57.998,,,,
329,17:17:28.65,26.994,25,0.429,58.255,,,,
330,17:17:28.75,26.626,25,0.431,57.983,,,,
331,17:17:28.80,27.236,25,0.43,58.097,,,,
332,17:17:28.90,26.859,25,0.431,57.99,,,,
333,17:17:28.99,26.909,25,0.433,57.766,,,,
334,17:17:29.07,26.827,25,0.43,58.167,,,,
335,17:17:29.11,27.165,25,0.43,58.181,,,,
336,17:17:29.22,27.243,25,0.432,57.924,,,,
337,17:17:29.27,27.988,25,0.429,58.233,,,,
338,17:17:29.37,27.159,25,0.43,58.164,,,,
339,17:17:29.46,26.856,25,0.43,58.156,,,,
340,17:17:29.54,28.137,25,0.43,58.177,,,,
341,17:17:29.58,28.097,25,0.43,58.138,,,,
342,17:17:29.69,27.927,25,0.433,57.786,,,,
343,17:17:29.73,27.569,25,0.431,58.029,,,,
344,17:17:29.83,27.139,25,0.432,57.882,,,,
345,17:17:29.91,27.656,25,0.418,59.863,,,,
346,17:17:29.98,28.22,25,0.403,62.003,,,,
347,17:17:30.01,28.363,25,0.394,63.396,,,,
348,17:17:30.11,28.229,25,0.375,66.589,,,,
349,17:17:30.14,27.979,25,0.371,67.324,,,,
350,17:17:30.30,27.7,25,0.356,70.308,,,,
351,17:17:30.37,28.916,25,0.356,70.27,,,,
352,17:17:30.40,29.192,25,0.355,70.398,,,,
353,17:17:30.49,28.236,25,0.355,70.351,,,,
354,17:17:30.53,28.515,25,0.355,70.519,,,,
355,17:17:30.69,28.364,25,0.355,70.373,,,,
356,17:17:30.74,29.242,25,0.343,72.94,,,,
357,17:17:30.78,28.628,25,0.336,74.438,,,,
358,17:17:30.85,28.731,25,0.318,78.592,,,,
359,17:17:30.88,29.567,25,0.312,80.004,,,,
360,17:17:31.06,29.323,25,0.281,89.031,,,,
361,17:17:31.09,28.916,25,0.282,88.708,,,,
362,17:17:31.16,28.907,25,0.282,88.72,,,,
363,17:17:31.19,28.775,25,0.281,88.92,,,,
364,17:17:31.37,29.255,25,0.281,89.052,,,,
365,17:17:31.40,29.144,25,0.282,88.634,,,,
366,17:17:31.47,29.453,25,0.28,89.299,,,,
367,17:17:31.50,28.375,25,0.282,88.793,,,,
368,17:17:31.68,30.601,25,0.283,88.403,,,,
369,17:17:31.71,29.784,25,0.28,89.208,,,,
370,17:17:31.78,29.358,25,0.282,88.629,,,,
371,17:17:31.81,28.642,25,0.281,88.864,,,,
372,17:17:31.99,30.004,25,0.281,89.084,,,,
373,17:17:32.02,29.97,25,0.281,88.872,,,,
374,17:17:32.08,30.858,25,0.265,94.41,,,,
375,17:17:32.10,29.957,25,0.256,97.788,,,,
376,17:17:32.23,30.809,25,0.212,117.846,,,,
377,17:17:32.31,30.098,25,0.207,120.492,,,,
378,17:17:32.33,29.45,25,0.207,120.539,,,,
379,17:17:32.47,30.355,25,0.208,120.389,,,,
380,17:17:32.54,30.699,25,0.207,121.033,,,,
381,17:17:32.57,31.323,25,0.207,120.902,,,,
382,17:17:32.70,30.716,25,0.206,121.279,,,,
383,17:17:32.78,30.873,25,0.207,120.52,,,,
384,17:17:32.79,31.163,25,0.198,126.002,,,,
385,17:17:32.86,31.678,25,0.132,189.705,,,,
386,17:17:32.91,30.657,25,0.095,262.131,,,,
387,17:17:32.97,30.964,25,0.096,261.505,,,,
388,17:17:33.02,31.59,25,0.095,262.275,,,,
389,17:17:33.09,31.743,25,0.095,262.908,,,,
390,17:17:33.14,31.187,25,0.095,262.245,,,,
391,17:17:33.21,31.534,25,0.095,263.124,,,,
392,17:17:33.25,31.154,25,0.094,264.611,,,,
393,17:17:33.32,31.753,25,0.095,262.762,,,,
394,17:17:33.37,31.314,25,0.097,257.168,,,,
395,17:17:33.44,31.195,25,0.095,263.87,,,,
396,17:17:33.49,32.138,25,0.095,263.971,,,,
397,17:17:33.56,32.13,25,0.095,262.187,,,,
398,17:17:33.61,32.121,25,0.095,262.422,,,,
399,17:17:33.67,31.47,25,0.096,261.245,,,,
400,17:17:33.70,31.624,25,0.078,321.347,,,,
