idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec,gpu_sm_avg_pct,gpu_dram_avg_pct,gpu_fb_used_avg_mib,gpu_power_avg_w
89,16:39:20.46,3.468,25,0.15,166.746,,,,
90,16:39:20.48,3.537,25,0.153,163.839,,,,
91,16:39:20.57,3.749,25,0.154,162.6,,,,
92,16:39:20.64,3.787,25,0.15,166.496,,,,
93,16:39:20.65,3.836,25,0.152,164.303,,,,
94,16:39:20.75,3.864,25,0.154,162.773,,,,
95,16:39:20.81,3.908,25,0.15,166.479,,,,
96,16:39:20.83,3.921,25,0.153,163.918,,,,
97,16:39:20.99,3.996,25,0.15,166.937,,,,
98,16:39:21.01,4.073,25,0.152,164.555,,,,
99,16:39:21.19,4.336,25,0.152,164.531,,,,
100,16:39:21.36,4.322,25,0.152,164.496,,,,
