idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec,gpu_sm_avg_pct,gpu_dram_avg_pct,gpu_fb_used_avg_mib,gpu_power_avg_w
1,17:28:36.01,0.265,25,0.076,329.684,,,,
2,17:28:37.49,1.752,25,0.078,321.99,,,,
3,17:28:37.59,1.842,25,0.071,352.978,,,,
4,17:28:37.68,1.882,25,0.07,359.457,,,,
5,17:28:37.78,1.986,25,0.07,356.075,,,,
6,17:28:37.87,1.993,25,0.07,357.914,,,,
7,17:28:37.96,2.045,25,0.07,358.961,,,,
8,17:28:38.05,2.291,25,0.07,357.068,,,,
9,17:28:38.14,2.228,25,0.07,356.076,,,,
10,17:28:38.23,2.189,25,0.07,356.86,,,,
11,17:28:38.32,2.496,25,0.07,355.932,,,,
12,17:28:38.41,2.429,25,0.07,357.254,,,,
13,17:28:38.51,2.474,25,0.07,358.159,,,,
14,17:28:38.60,2.505,25,0.07,357.624,,,,
15,17:28:38.69,2.627,25,0.07,356.032,,,,
16,17:28:38.78,2.651,25,0.07,356.945,,,,
17,17:28:38.87,3.123,25,0.07,359.046,,,,
18,17:28:38.96,3.225,25,0.07,355.757,,,,
19,17:28:39.05,3.002,25,0.069,359.99,,,,
20,17:28:39.15,2.061,25,0.07,355.977,,,,
21,17:28:39.24,3.079,25,0.07,355.008,,,,
22,17:28:39.33,3.496,25,0.07,358.7,,,,
23,17:28:39.42,3.665,25,0.07,358.267,,,,
24,17:28:39.51,3.514,25,0.07,357.737,,,,
25,17:28:39.60,3.592,25,0.07,359.362,,,,
26,17:28:39.69,3.64,25,0.07,359.293,,,,
27,17:28:39.78,4.033,25,0.07,359.352,,,,
28,17:28:39.87,3.821,25,0.07,359.696,,,,
29,17:28:39.97,3.952,25,0.07,355.099,,,,
30,17:28:40.06,4.147,25,0.07,359.535,,,,
31,17:28:40.15,4.018,25,0.07,359.06,,,,
32,17:28:40.24,4.097,25,0.07,355.046,,,,
33,17:28:40.33,4.115,25,0.071,354.25,,,,
34,17:28:40.43,4.354,25,0.07,355.288,,,,
35,17:28:40.52,4.341,25,0.07,356.09,,,,
36,17:28:40.61,4.331,25,0.07,358.224,,,,
37,17:28:40.70,4.629,25,0.07,358.051,,,,
38,17:28:40.79,4.532,25,0.07,359.1,,,,
39,17:28:40.88,4.623,25,0.07,359.594,,,,
40,17:28:40.97,4.714,25,0.07,357.703,,,,
41,17:28:41.07,4.786,25,0.07,356.65,,,,
42,17:28:41.16,5.036,25,0.07,357.419,,,,
43,17:28:41.25,4.966,25,0.07,357.021,,,,
44,17:28:41.34,5.209,25,0.07,358.365,,,,
45,17:28:41.43,5.5,25,0.07,357.346,,,,
46,17:28:41.52,5.321,25,0.07,359.098,,,,
47,17:28:41.61,5.351,25,0.07,357.923,,,,
48,17:28:41.70,5.457,25,0.069,359.829,,,,
49,17:28:41.79,5.542,25,0.069,359.915,,,,
50,17:28:41.88,5.623,25,0.07,358.136,,,,
51,17:28:41.97,6.155,25,0.07,358.265,,,,
52,17:28:42.07,5.578,25,0.07,356.732,,,,
53,17:28:42.16,5.896,25,0.07,359.04,,,,
54,17:28:42.25,5.979,25,0.07,357.303,,,,
55,17:28:42.34,5.285,25,0.07,357.963,,,,
56,17:28:42.43,6.172,25,0.07,356.069,,,,
57,17:28:42.52,6.69,25,0.07,356.653,,,,
58,17:28:42.61,6.485,25,0.07,357.259,,,,
59,17:28:42.70,6.403,25,0.07,358.959,,,,
60,17:28:42.79,6.555,25,0.07,355.698,,,,
61,17:28:42.89,7.084,25,0.07,356.192,,,,
62,17:28:42.98,6.722,25,0.07,357.691,,,,
63,17:28:43.07,7.265,25,0.07,356.926,,,,
64,17:28:43.16,6.879,25,0.07,359.178,,,,
65,17:28:43.25,7.01,25,0.07,359.708,,,,
66,17:28:43.34,7.072,25,0.07,357.601,,,,
67,17:28:43.43,7.151,25,0.07,358.872,,,,
68,17:28:43.52,7.274,25,0.07,359.24,,,,
69,17:28:43.61,7.333,25,0.07,357.95,,,,
70,17:28:43.70,7.454,25,0.07,356.963,,,,
71,17:28:43.80,7.639,25,0.07,356.216,,,,
72,17:28:43.89,7.452,25,0.07,358.094,,,,
73,17:28:43.98,8.084,25,0.07,356.434,,,,
74,17:28:44.07,8.308,25,0.069,360.211,,,,
75,17:28:44.16,7.602,25,0.07,357.541,,,,
76,17:28:44.25,7.803,25,0.07,358.424,,,,
77,17:28:44.34,8.433,25,0.07,359.134,,,,
78,17:28:44.43,8.686,25,0.07,358.55,,,,
79,17:28:44.52,8.63,25,0.07,356.174,,,,
80,17:28:44.62,8.815,25,0.07,358.451,,,,
81,17:28:44.71,8.817,25,0.069,359.809,,,,
82,17:28:44.80,8.938,25,0.07,358.788,,,,
83,17:28:44.89,9.129,25,0.07,359.117,,,,
84,17:28:44.98,9.105,25,0.07,356.741,,,,
85,17:28:45.07,8.431,25,0.07,358.224,,,,
86,17:28:45.16,9.321,25,0.07,358.024,,,,
87,17:28:45.25,9.357,25,0.069,360.66,,,,
88,17:28:45.34,9.448,25,0.07,358.934,,,,
89,17:28:45.43,9.443,25,0.07,356.157,,,,
90,17:28:45.53,9.651,25,0.07,359.305,,,,
91,17:28:45.62,9.707,25,0.07,357.677,,,,
92,17:28:45.71,9.813,25,0.07,358.761,,,,
93,17:28:45.80,9.149,25,0.07,357.917,,,,
94,17:28:45.89,9.981,25,0.07,355.745,,,,
95,17:28:45.98,9.271,25,0.07,356.22,,,,
96,17:28:46.07,10.256,25,0.07,357.215,,,,
97,17:28:46.16,10.279,25,0.07,359.509,,,,
98,17:28:46.26,10.381,25,0.07,356.922,,,,
99,17:28:46.35,10.452,25,0.07,356.446,,,,
100,17:28:46.44,10.546,25,0.07,357.457,,,,
101,17:28:46.53,9.981,25,0.07,358.066,,,,
102,17:28:46.62,9.921,25,0.07,358.281,,,,
103,17:28:46.71,10.882,25,0.07,357.139,,,,
104,17:28:46.80,10.854,25,0.07,358.456,,,,
105,17:28:46.89,11.12,25,0.07,356.651,,,,
106,17:28:46.99,11.056,25,0.07,358.482,,,,
107,17:28:47.08,11.112,25,0.07,358.03,,,,
108,17:28:47.17,11.173,25,0.07,355.796,,,,
109,17:28:47.26,11.284,25,0.07,356.259,,,,
110,17:28:47.35,11.356,25,0.07,357.922,,,,
111,17:28:47.44,11.455,25,0.07,357.93,,,,
112,17:28:47.53,11.715,25,0.07,356.823,,,,
113,17:28:47.62,10.785,25,0.07,357.89,,,,
114,17:28:47.71,11.884,25,0.07,357.577,,,,
115,17:28:47.81,11.887,25,0.07,358.121,,,,
116,17:28:47.90,11.059,25,0.069,359.8,,,,
117,17:28:47.99,11.978,25,0.07,356.731,,,,
118,17:28:48.08,12.104,25,0.07,358.74,,,,
119,17:28:48.17,12.26,25,0.07,356.369,,,,
120,17:28:48.26,12.168,25,0.07,356.914,,,,
121,17:28:48.35,12.473,25,0.07,356.047,,,,
122,17:28:48.44,11.551,25,0.07,356.348,,,,
123,17:28:48.53,12.66,25,0.07,359.609,,,,
124,17:28:48.62,12.66,25,0.07,357.414,,,,
125,17:28:48.72,11.829,25,0.07,357.57,,,,
126,17:28:48.81,13.032,25,0.07,356.512,,,,
127,17:28:48.90,11.943,25,0.07,357.437,,,,
128,17:28:48.99,12.11,25,0.07,357.944,,,,
129,17:28:49.08,12.216,25,0.07,357.995,,,,
130,17:28:49.17,13.182,25,0.07,358.206,,,,
131,17:28:49.26,12.369,25,0.07,357.499,,,,
132,17:28:49.35,13.38,25,0.07,358.964,,,,
133,17:28:49.45,13.449,25,0.07,356.669,,,,
134,17:28:49.54,13.771,25,0.07,355.482,,,,
135,17:28:49.63,13.689,25,0.07,358.895,,,,
136,17:28:49.72,12.674,25,0.07,356.022,,,,
137,17:28:49.81,13.814,25,0.07,358.111,,,,
138,17:28:49.90,14.162,25,0.07,358.643,,,,
139,17:28:49.99,14.165,25,0.07,358.482,,,,
140,17:28:50.09,14.108,25,0.071,353.163,,,,
141,17:28:50.18,13.903,25,0.07,355.952,,,,
142,17:28:50.28,14.198,25,0.07,355.668,,,,
143,17:28:50.37,13.293,25,0.07,356.895,,,,
144,17:28:50.46,14.471,25,0.07,356.963,,,,
145,17:28:50.55,14.27,25,0.07,357.875,,,,
146,17:28:50.64,14.528,25,0.07,357.484,,,,
147,17:28:50.73,13.659,25,0.07,357.977,,,,
148,17:28:50.82,14.746,25,0.07,358.003,,,,
149,17:28:50.92,13.792,25,0.069,359.943,,,,
150,17:28:51.01,14.934,25,0.07,357.556,,,,
151,17:28:51.10,14.025,25,0.07,357.236,,,,
152,17:28:51.19,15.046,25,0.07,356.769,,,,
153,17:28:51.28,15.001,25,0.07,358.599,,,,
154,17:28:51.37,15.295,25,0.071,354.323,,,,
155,17:28:51.46,15.226,25,0.069,359.771,,,,
156,17:28:51.56,14.474,25,0.07,355.217,,,,
157,17:28:51.65,14.505,25,0.07,359.275,,,,
158,17:28:51.74,15.492,25,0.07,359.108,,,,
159,17:28:51.83,15.551,25,0.07,357.462,,,,
160,17:28:51.92,15.682,25,0.07,358.197,,,,
161,17:28:52.01,15.814,25,0.07,356.597,,,,
162,17:28:52.10,14.946,25,0.07,358.297,,,,
163,17:28:52.20,16.053,25,0.07,357.022,,,,
164,17:28:52.29,16.027,25,0.07,356.243,,,,
165,17:28:52.38,15.18,25,0.07,356.359,,,,
166,17:28:52.47,15.285,25,0.07,358.684,,,,
167,17:28:52.56,16.301,25,0.07,356.741,,,,
168,17:28:52.65,15.467,25,0.07,356.311,,,,
169,17:28:52.74,15.846,25,0.07,358.789,,,,
170,17:28:52.83,16.646,25,0.07,356.904,,,,
171,17:28:52.92,16.93,25,0.07,358.017,,,,
172,17:28:53.02,16.577,25,0.07,356.88,,,,
173,17:28:53.11,17.263,25,0.07,357.865,,,,
174,17:28:53.20,15.98,25,0.07,357.719,,,,
175,17:28:53.29,17.499,25,0.07,356.457,,,,
176,17:28:53.38,17.143,25,0.07,354.979,,,,
177,17:28:53.47,17.194,25,0.07,357.293,,,,
178,17:28:53.56,16.726,25,0.07,359.447,,,,
179,17:28:53.66,17.854,25,0.07,357.453,,,,
180,17:28:53.75,17.487,25,0.07,356.14,,,,
181,17:28:53.84,18.021,25,0.07,355.912,,,,
182,17:28:53.93,17.935,25,0.07,357.97,,,,
183,17:28:54.02,18.011,25,0.07,357.703,,,,
184,17:28:54.11,18.117,25,0.07,359.27,,,,
185,17:28:54.20,18.288,25,0.07,357.11,,,,
186,17:28:54.29,17.399,25,0.07,356.374,,,,
187,17:28:54.39,18.436,25,0.07,357.563,,,,
188,17:28:54.48,18.218,25,0.07,354.705,,,,
189,17:28:54.57,17.371,25,0.07,356.655,,,,
190,17:28:54.66,18.766,25,0.07,358.11,,,,
191,17:28:54.75,18.503,25,0.07,354.95,,,,
192,17:28:54.84,17.66,25,0.071,354.321,,,,
193,17:28:54.94,17.656,25,0.07,358.926,,,,
194,17:28:55.03,17.641,25,0.071,354.519,,,,
195,17:28:55.12,18.684,25,0.07,355.023,,,,
196,17:28:55.21,19.438,25,0.07,358.235,,,,
197,17:28:55.30,19.485,25,0.07,357.163,,,,
198,17:28:55.39,19.012,25,0.07,359.425,,,,
199,17:28:55.48,19.641,25,0.07,358.273,,,,
200,17:28:55.58,19.579,25,0.07,357.24,,,,
