timestamp_unix_s,timestamp_utc,relative_to_test_start_s,scope,gpu_uuid,gpu,gpu_i_id,gpu_i_profile,model_name,active_requests,sm_partition_pct,sm_configured_pct,sm_physical_pct,dram_partition_pct,dram_configured_pct,dram_physical_pct,fb_used_mib,fb_free_mib,fb_util_partition_pct,fb_util_configured_pct,fb_util_physical_pct,configured_compute_pct,configured_memory_pct,physical_memory_mib,power_w
1789664111.17,2026-09-17T16:55:11.170000Z,-16.111,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,10.2822,,,1.9513,,,1286.0,39155.0,3.179941,,,,,40960.0,
1789664116.17,2026-09-17T16:55:16.170000Z,-11.111,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,1286.0,39155.0,3.179941,,,,,40960.0,
1789664121.17,2026-09-17T16:55:21.170000Z,-6.111,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,1286.0,39155.0,3.179941,,,,,40960.0,
1789664126.17,2026-09-17T16:55:26.170000Z,-1.111,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,1286.0,39155.0,3.179941,,,,,40960.0,
1789664131.17,2026-09-17T16:55:31.170000Z,3.889,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,59,0.0,,,0.0,,,1286.0,39155.0,3.179941,,,,,40960.0,
1789664136.17,2026-09-17T16:55:36.170000Z,8.889,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,56.206,,,10.6445,,,1288.0,39153.0,3.184887,,,,,40960.0,
1789664141.17,2026-09-17T16:55:41.170000Z,13.889,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,46.7969,,,8.8681,,,1288.0,39153.0,3.184887,,,,,40960.0,
1789664146.17,2026-09-17T16:55:46.170000Z,18.889,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,1288.0,39153.0,3.184887,,,,,40960.0,
1789664111.17,2026-09-17T16:55:11.170000Z,-16.111,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,0,,10.2822,10.2822,,1.9513,1.9513,1286.0,39155.0,,3.179941,3.139648,100.0,98.73291,40960.0,99.845
1789664116.17,2026-09-17T16:55:16.170000Z,-11.111,physical_gpu,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,,,NVIDIA A100-SXM4-40GB,0,,0.0,0.0,,0.0,0.0,1286.0,39155.0,,3.179941,3.139648,100.0,98.73291,40960.0,99.845
