idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec,gpu_sm_avg_pct,gpu_dram_avg_pct,gpu_fb_used_avg_mib,gpu_power_avg_w
80,17:31:23.98,10.464,25,0.07,359.488,,,,
81,17:31:24.07,11.002,25,0.07,357.269,,,,
82,17:31:24.16,10.447,25,0.07,357.63,,,,
83,17:31:24.25,11.182,25,0.071,353.979,,,,
84,17:31:24.35,10.888,25,0.07,357.639,,,,
85,17:31:24.44,10.185,25,0.07,359.472,,,,
86,17:31:24.53,10.911,25,0.07,357.778,,,,
87,17:31:24.62,10.926,25,0.07,357.383,,,,
88,17:31:24.71,10.519,25,0.07,358.247,,,,
89,17:31:24.80,11.608,25,0.07,358.514,,,,
90,17:31:24.89,11.397,25,0.07,357.899,,,,
91,17:31:24.98,11.311,25,0.07,359.049,,,,
92,17:31:25.08,11.46,25,0.07,354.711,,,,
93,17:31:25.18,11.609,25,0.072,346.477,,,,
94,17:31:25.27,10.984,25,0.07,357.297,,,,
95,17:31:25.36,11.986,25,0.07,358.48,,,,
96,17:31:25.45,11.625,25,0.07,358.964,,,,
97,17:31:25.54,11.827,25,0.07,358.116,,,,
98,17:31:25.63,11.201,25,0.07,358.504,,,,
99,17:31:25.72,10.955,25,0.07,357.941,,,,
100,17:31:25.81,11.315,25,0.07,357.081,,,,
101,17:31:25.90,11.408,25,0.07,358.493,,,,
102,17:31:26.00,11.296,25,0.07,357.57,,,,
103,17:31:26.09,12.668,25,0.07,356.4,,,,
104,17:31:26.18,11.679,25,0.07,359.705,,,,
105,17:31:26.27,11.771,25,0.07,358.959,,,,
106,17:31:26.36,11.766,25,0.07,359.18,,,,
107,17:31:26.45,11.951,25,0.07,357.756,,,,
108,17:31:26.54,11.324,25,0.07,358.898,,,,
109,17:31:26.63,12.059,25,0.07,359.162,,,,
110,17:31:26.72,13.536,25,0.07,355.879,,,,
111,17:31:26.81,13.412,25,0.07,359.119,,,,
112,17:31:26.90,12.405,25,0.07,359.649,,,,
113,17:31:27.00,13.905,25,0.07,358.724,,,,
114,17:31:27.09,11.89,25,0.07,357.72,,,,
115,17:31:27.18,12.707,25,0.07,356.765,,,,
116,17:31:27.27,12.769,25,0.07,357.627,,,,
117,17:31:27.36,12.225,25,0.07,356.158,,,,
118,17:31:27.45,13.465,25,0.07,355.07,,,,
119,17:31:27.54,13.312,25,0.07,356.928,,,,
120,17:31:27.63,14.129,25,0.07,359.343,,,,
121,17:31:27.72,14.382,25,0.07,359.177,,,,
122,17:31:27.82,13.319,25,0.07,358.206,,,,
123,17:31:27.91,13.407,25,0.07,357.25,,,,
124,17:31:28.00,14.479,25,0.07,354.838,,,,
125,17:31:28.09,14.902,25,0.07,355.828,,,,
126,17:31:28.18,13.686,25,0.07,355.448,,,,
127,17:31:28.28,14.934,25,0.07,354.823,,,,
128,17:31:28.37,14.801,25,0.07,355.175,,,,
129,17:31:28.46,13.201,25,0.07,358.004,,,,
130,17:31:28.55,14.208,25,0.07,357.398,,,,
131,17:31:28.64,13.486,25,0.07,357.804,,,,
132,17:31:28.73,13.621,25,0.07,355.593,,,,
133,17:31:28.83,13.395,25,0.07,357.705,,,,
134,17:31:28.92,15.101,25,0.07,356.397,,,,
135,17:31:29.01,15.452,25,0.07,357.691,,,,
136,17:31:29.10,15.153,25,0.07,355.975,,,,
137,17:31:29.19,15.94,25,0.07,358.707,,,,
138,17:31:29.28,16.157,25,0.07,357.291,,,,
139,17:31:29.37,14.873,25,0.07,358.833,,,,
140,17:31:29.46,16.275,25,0.07,359.094,,,,
141,17:31:29.56,14.319,25,0.07,354.702,,,,
142,17:31:29.65,15.149,25,0.07,357.709,,,,
143,17:31:29.74,16.217,25,0.07,358.05,,,,
144,17:31:29.83,16.273,25,0.07,359.383,,,,
145,17:31:29.92,16.111,25,0.07,359.491,,,,
146,17:31:30.01,16.395,25,0.07,357.963,,,,
147,17:31:30.10,15.972,25,0.07,358.869,,,,
148,17:31:30.19,14.873,25,0.07,356.843,,,,
149,17:31:30.29,17.213,25,0.07,355.94,,,,
150,17:31:30.38,15.877,25,0.07,357.251,,,,
151,17:31:30.47,15.767,25,0.07,357.593,,,,
152,17:31:30.56,16.066,25,0.069,359.823,,,,
153,17:31:30.65,15.961,25,0.07,356.332,,,,
154,17:31:30.74,16.454,25,0.07,358.255,,,,
155,17:31:30.83,16.288,25,0.07,359.533,,,,
156,17:31:30.92,17.272,25,0.07,356.422,,,,
157,17:31:31.01,17.19,25,0.07,358.369,,,,
158,17:31:31.11,15.91,25,0.07,356.648,,,,
159,17:31:31.20,16.697,25,0.07,359.011,,,,
160,17:31:31.29,17.057,25,0.07,358.734,,,,
161,17:31:31.38,17.811,25,0.07,358.218,,,,
162,17:31:31.47,17.647,25,0.07,356.866,,,,
163,17:31:31.56,17.064,25,0.07,358.251,,,,
164,17:31:31.65,17.161,25,0.07,357.01,,,,
165,17:31:31.75,17.244,25,0.07,356.75,,,,
166,17:31:31.84,17.343,25,0.07,357.517,,,,
167,17:31:31.93,16.752,25,0.07,356.342,,,,
168,17:31:32.02,17.85,25,0.07,357.046,,,,
169,17:31:32.11,16.751,25,0.069,359.712,,,,
170,17:31:32.20,18.881,25,0.07,357.296,,,,
171,17:31:32.29,17.128,25,0.07,356.881,,,,
172,17:31:32.38,18.254,25,0.07,357.63,,,,
173,17:31:32.48,18.457,25,0.07,355.041,,,,
174,17:31:32.57,18.601,25,0.07,358.3,,,,
175,17:31:32.66,17.873,25,0.07,358.373,,,,
176,17:31:32.75,17.201,25,0.07,357.611,,,,
177,17:31:32.84,18.69,25,0.07,358.563,,,,
178,17:31:32.93,17.626,25,0.07,356.633,,,,
179,17:31:33.02,19.455,25,0.07,358.299,,,,
180,17:31:33.11,19.722,25,0.07,357.853,,,,
181,17:31:33.21,20.131,25,0.07,359.027,,,,
182,17:31:33.30,18.597,25,0.07,358.66,,,,
183,17:31:33.39,18.396,25,0.07,359.342,,,,
184,17:31:33.48,19.037,25,0.07,356.689,,,,
185,17:31:33.57,18.782,25,0.07,357.814,,,,
186,17:31:33.66,18.1,25,0.07,358.81,,,,
187,17:31:33.75,19.252,25,0.07,356.206,,,,
188,17:31:33.84,19.346,25,0.07,357.154,,,,
189,17:31:33.93,19.434,25,0.07,357.0,,,,
190,17:31:34.02,20.037,25,0.07,358.35,,,,
191,17:31:34.11,20.289,25,0.07,358.664,,,,
192,17:31:34.21,20.015,25,0.07,356.474,,,,
193,17:31:34.30,19.507,25,0.07,357.936,,,,
194,17:31:34.39,21.047,25,0.07,357.927,,,,
195,17:31:34.48,18.927,25,0.07,356.854,,,,
196,17:31:34.57,20.07,25,0.07,356.464,,,,
197,17:31:34.66,20.162,25,0.07,355.234,,,,
198,17:31:34.75,20.342,25,0.07,357.587,,,,
199,17:31:34.85,20.345,25,0.07,356.265,,,,
200,17:31:34.94,21.112,25,0.07,358.8,,,,
201,17:31:35.03,20.037,25,0.07,358.942,,,,
202,17:31:35.12,20.78,25,0.07,358.585,,,,
203,17:31:35.21,19.769,25,0.07,356.291,,,,
204,17:31:35.30,20.8,25,0.07,359.293,,,,
205,17:31:35.39,19.847,25,0.07,356.036,,,,
206,17:31:35.48,21.882,25,0.07,355.759,,,,
207,17:31:35.57,21.494,25,0.07,356.491,,,,
208,17:31:35.67,21.172,25,0.07,358.455,,,,
209,17:31:35.76,21.258,25,0.07,357.026,,,,
210,17:31:35.85,20.288,25,0.07,358.275,,,,
211,17:31:35.94,21.44,25,0.07,356.583,,,,
212,17:31:36.03,20.457,25,0.07,358.383,,,,
213,17:31:36.12,20.548,25,0.07,357.984,,,,
214,17:31:36.21,22.061,25,0.07,356.413,,,,
215,17:31:36.30,22.478,25,0.07,358.562,,,,
216,17:31:36.39,22.858,25,0.07,357.656,,,,
217,17:31:36.48,21.987,25,0.07,358.325,,,,
218,17:31:36.58,21.125,25,0.07,357.776,,,,
219,17:31:36.67,23.312,25,0.07,357.428,,,,
220,17:31:36.76,21.202,25,0.07,356.191,,,,
221,17:31:36.85,23.217,25,0.07,357.439,,,,
222,17:31:36.94,23.477,25,0.07,356.398,,,,
223,17:31:37.03,21.468,25,0.07,359.279,,,,
224,17:31:37.12,23.297,25,0.07,356.895,,,,
225,17:31:37.21,23.388,25,0.07,357.119,,,,
226,17:31:37.30,23.891,25,0.069,359.91,,,,
227,17:31:37.39,23.244,25,0.07,358.978,,,,
228,17:31:37.49,24.297,25,0.07,357.678,,,,
229,17:31:37.58,22.021,25,0.07,359.063,,,,
230,17:31:37.67,23.536,25,0.07,358.431,,,,
231,17:31:37.76,23.297,25,0.07,359.555,,,,
232,17:31:37.85,22.296,25,0.07,358.217,,,,
233,17:31:37.94,24.91,25,0.07,357.984,,,,
234,17:31:38.03,23.529,25,0.07,355.774,,,,
235,17:31:38.12,23.572,25,0.07,356.551,,,,
236,17:31:38.22,22.531,25,0.07,358.229,,,,
237,17:31:38.31,22.713,25,0.07,357.341,,,,
238,17:31:38.40,22.754,25,0.07,355.558,,,,
239,17:31:38.49,25.148,25,0.07,355.741,,,,
240,17:31:38.58,23.591,25,0.07,357.936,,,,
241,17:31:38.67,23.117,25,0.07,357.134,,,,
242,17:31:38.76,23.191,25,0.07,356.638,,,,
243,17:31:38.85,23.283,25,0.07,357.639,,,,
244,17:31:38.95,23.485,25,0.07,358.202,,,,
245,17:31:39.04,24.354,25,0.07,357.476,,,,
246,17:31:39.13,25.304,25,0.07,356.73,,,,
247,17:31:39.22,24.719,25,0.07,358.621,,,,
248,17:31:39.31,23.636,25,0.07,354.949,,,,
249,17:31:39.40,25.384,25,0.07,357.097,,,,
250,17:31:39.49,25.908,25,0.07,358.576,,,,
251,17:31:39.59,25.092,25,0.07,357.205,,,,
252,17:31:39.68,24.13,25,0.07,359.247,,,,
253,17:31:39.77,24.061,25,0.07,358.891,,,,
254,17:31:39.86,25.586,25,0.07,358.74,,,,
255,17:31:39.95,25.447,25,0.07,356.539,,,,
256,17:31:40.04,25.539,25,0.07,358.153,,,,
257,17:31:40.13,25.813,25,0.07,359.089,,,,
258,17:31:40.22,25.94,25,0.07,355.698,,,,
259,17:31:40.32,24.581,25,0.071,354.579,,,,
260,17:31:40.41,27.368,25,0.07,356.538,,,,
261,17:31:40.50,25.79,25,0.07,355.848,,,,
262,17:31:40.59,27.181,25,0.07,355.731,,,,
263,17:31:40.68,25.136,25,0.07,359.534,,,,
264,17:31:40.77,26.273,25,0.07,356.737,,,,
265,17:31:40.87,25.15,25,0.07,357.292,,,,
266,17:31:40.96,27.266,25,0.07,358.276,,,,
267,17:31:41.05,25.558,25,0.07,356.344,,,,
268,17:31:41.14,27.011,25,0.07,357.182,,,,
269,17:31:41.23,26.732,25,0.07,358.219,,,,
270,17:31:41.32,26.82,25,0.07,358.362,,,,
271,17:31:41.41,27.661,25,0.07,357.612,,,,
272,17:31:41.51,25.76,25,0.07,358.377,,,,
273,17:31:41.60,27.945,25,0.07,357.519,,,,
274,17:31:41.69,26.115,25,0.07,358.064,,,,
275,17:31:41.78,27.609,25,0.07,356.828,,,,
276,17:31:41.87,28.005,25,0.07,358.892,,,,
277,17:31:41.96,26.406,25,0.07,358.892,,,,
278,17:31:42.05,28.229,25,0.07,355.45,,,,
279,17:31:42.14,27.953,25,0.07,357.295,,,,
280,17:31:42.24,26.201,25,0.07,357.452,,,,
281,17:31:42.33,26.781,25,0.07,356.233,,,,
282,17:31:42.42,27.985,25,0.07,358.039,,,,
283,17:31:42.51,28.017,25,0.07,357.195,,,,
284,17:31:42.60,29.28,25,0.07,355.307,,,,
285,17:31:42.69,28.191,25,0.07,357.888,,,,
286,17:31:42.78,28.653,25,0.07,358.679,,,,
287,17:31:42.87,28.377,25,0.07,358.299,,,,
288,17:31:42.97,28.467,25,0.07,357.902,,,,
289,17:31:43.06,29.232,25,0.07,356.24,,,,
290,17:31:43.15,29.552,25,0.07,357.425,,,,
291,17:31:43.24,27.555,25,0.07,357.23,,,,
292,17:31:43.33,28.83,25,0.07,355.825,,,,
293,17:31:43.42,30.069,25,0.07,356.716,,,,
294,17:31:43.51,30.379,25,0.07,359.136,,,,
295,17:31:43.60,30.004,25,0.07,357.287,,,,
296,17:31:43.70,29.693,25,0.07,356.895,,,,
297,17:31:43.79,29.285,25,0.07,356.938,,,,
298,17:31:43.88,29.378,25,0.07,357.873,,,,
299,17:31:43.97,30.377,25,0.07,358.06,,,,
300,17:31:44.06,27.837,25,0.07,357.813,,,,
301,17:31:44.15,29.656,25,0.07,357.349,,,,
302,17:31:44.24,28.009,25,0.07,356.575,,,,
303,17:31:44.34,30.994,25,0.07,356.522,,,,
304,17:31:44.43,30.561,25,0.07,358.206,,,,
305,17:31:44.52,30.846,25,0.07,357.178,,,,
306,17:31:44.61,31.495,25,0.07,357.053,,,,
307,17:31:44.70,28.446,25,0.07,357.431,,,,
308,17:31:44.79,30.295,25,0.07,357.993,,,,
309,17:31:44.88,30.382,25,0.07,355.502,,,,
310,17:31:44.97,30.783,25,0.07,357.496,,,,
311,17:31:45.07,28.791,25,0.07,356.751,,,,
312,17:31:45.16,28.861,25,0.07,357.67,,,,
313,17:31:45.25,31.876,25,0.07,358.056,,,,
314,17:31:45.34,31.513,25,0.07,356.277,,,,
315,17:31:45.43,32.037,25,0.07,358.581,,,,
316,17:31:45.52,32.464,25,0.07,357.057,,,,
317,17:31:45.61,32.291,25,0.07,358.25,,,,
318,17:31:45.70,31.807,25,0.07,356.17,,,,
319,17:31:45.80,32.163,25,0.07,356.446,,,,
320,17:31:45.89,31.548,25,0.07,357.383,,,,
321,17:31:45.98,31.877,25,0.07,358.71,,,,
322,17:31:46.07,32.451,25,0.069,359.93,,,,
323,17:31:46.16,32.333,25,0.07,356.416,,,,
324,17:31:46.25,32.45,25,0.07,355.677,,,,
325,17:31:46.34,32.476,25,0.07,357.251,,,,
326,17:31:46.43,31.931,25,0.07,358.013,,,,
327,17:31:46.52,30.09,25,0.07,356.166,,,,
328,17:31:46.62,32.617,25,0.07,356.117,,,,
329,17:31:46.71,32.211,25,0.07,357.539,,,,
330,17:31:46.80,33.293,25,0.07,357.077,,,,
331,17:31:46.89,33.485,25,0.07,356.975,,,,
332,17:31:46.98,30.529,25,0.07,355.685,,,,
333,17:31:47.07,33.557,25,0.07,358.059,,,,
334,17:31:47.16,32.662,25,0.07,356.169,,,,
335,17:31:47.26,32.759,25,0.07,356.725,,,,
336,17:31:47.35,34.233,25,0.07,357.93,,,,
337,17:31:47.44,33.267,25,0.07,357.267,,,,
338,17:31:47.53,32.731,25,0.07,356.96,,,,
339,17:31:47.62,33.6,25,0.07,359.096,,,,
340,17:31:47.71,33.589,25,0.07,357.662,,,,
341,17:31:47.80,33.124,25,0.07,356.803,,,,
342,17:31:47.89,32.888,25,0.07,357.98,,,,
343,17:31:47.98,34.85,25,0.07,358.199,,,,
344,17:31:48.08,33.104,25,0.07,358.67,,,,
345,17:31:48.17,34.283,25,0.07,356.884,,,,
346,17:31:48.26,33.916,25,0.07,358.702,,,,
347,17:31:48.35,34.033,25,0.07,356.455,,,,
348,17:31:48.44,33.469,25,0.07,357.985,,,,
349,17:31:48.53,34.719,25,0.07,356.549,,,,
350,17:31:48.63,34.128,25,0.07,358.289,,,,
351,17:31:48.72,34.215,25,0.07,356.737,,,,
352,17:31:48.81,34.597,25,0.07,358.382,,,,
353,17:31:48.90,34.778,25,0.07,358.599,,,,
354,17:31:48.99,34.337,25,0.07,357.084,,,,
355,17:31:49.08,32.649,25,0.07,358.824,,,,
356,17:31:49.17,34.674,25,0.07,358.787,,,,
357,17:31:49.26,32.854,25,0.07,358.566,,,,
358,17:31:49.35,32.871,25,0.07,355.762,,,,
359,17:31:49.45,32.46,25,0.07,359.124,,,,
360,17:31:49.54,35.086,25,0.07,354.902,,,,
361,17:31:49.63,35.279,25,0.07,358.991,,,,
362,17:31:49.72,34.851,25,0.07,357.113,,,,
363,17:31:49.81,35.687,25,0.07,358.223,,,,
364,17:31:49.90,35.399,25,0.07,359.311,,,,
365,17:31:49.99,36.575,25,0.07,357.307,,,,
366,17:31:50.08,35.338,25,0.07,356.301,,,,
367,17:31:50.18,35.663,25,0.07,355.961,,,,
368,17:31:50.27,35.605,25,0.07,355.786,,,,
369,17:31:50.36,36.089,25,0.07,354.841,,,,
370,17:31:50.45,36.324,25,0.07,356.863,,,,
371,17:31:50.55,36.046,25,0.07,356.083,,,,
372,17:31:50.64,35.976,25,0.07,356.036,,,,
373,17:31:50.73,36.392,25,0.07,357.688,,,,
374,17:31:50.82,36.763,25,0.07,356.396,,,,
375,17:31:50.91,36.417,25,0.07,358.72,,,,
376,17:31:51.01,36.795,25,0.07,354.869,,,,
377,17:31:51.10,36.6,25,0.07,355.912,,,,
378,17:31:51.19,36.689,25,0.07,357.957,,,,
379,17:31:51.28,37.07,25,0.07,356.539,,,,
380,17:31:51.37,38.181,25,0.07,358.387,,,,
381,17:31:51.46,36.964,25,0.07,358.884,,,,
382,17:31:51.55,37.175,25,0.07,358.107,,,,
383,17:31:51.64,37.347,25,0.07,356.554,,,,
384,17:31:51.74,37.83,25,0.07,357.607,,,,
385,17:31:51.83,37.328,25,0.07,357.583,,,,
386,17:31:51.92,37.796,25,0.07,358.965,,,,
387,17:31:52.01,38.422,25,0.07,357.243,,,,
388,17:31:52.10,38.041,25,0.07,358.312,,,,
389,17:31:52.19,38.04,25,0.07,358.978,,,,
390,17:31:52.28,37.821,25,0.07,356.493,,,,
391,17:31:52.37,37.874,25,0.07,354.987,,,,
392,17:31:52.46,38.651,25,0.07,357.534,,,,
393,17:31:52.56,38.67,25,0.07,356.585,,,,
394,17:31:52.65,38.823,25,0.07,357.804,,,,
395,17:31:52.74,38.812,25,0.07,357.822,,,,
396,17:31:52.83,38.489,25,0.07,356.215,,,,
397,17:31:52.92,38.421,25,0.07,358.828,,,,
398,17:31:53.01,36.039,25,0.07,358.483,,,,
399,17:31:53.10,39.278,25,0.07,355.056,,,,
400,17:31:53.19,38.698,25,0.07,357.252,,,,
401,17:31:53.29,39.441,25,0.07,356.363,,,,
402,17:31:53.38,40.185,25,0.07,357.994,,,,
403,17:31:53.47,38.97,25,0.07,357.586,,,,
404,17:31:53.56,39.063,25,0.07,358.468,,,,
405,17:31:53.65,39.151,25,0.07,356.607,,,,
406,17:31:53.74,39.703,25,0.07,356.718,,,,
407,17:31:53.83,40.422,25,0.07,356.482,,,,
408,17:31:53.92,40.019,25,0.07,357.813,,,,
409,17:31:54.02,40.662,25,0.07,358.33,,,,
410,17:31:54.11,39.429,25,0.07,358.803,,,,
411,17:31:54.20,39.779,25,0.07,355.301,,,,
412,17:31:54.29,39.463,25,0.07,357.206,,,,
413,17:31:54.38,41.268,25,0.07,355.367,,,,
414,17:31:54.47,40.165,25,0.07,359.029,,,,
415,17:31:54.56,40.313,25,0.07,356.2,,,,
416,17:31:54.66,40.156,25,0.07,358.712,,,,
417,17:31:54.75,40.25,25,0.07,359.125,,,,
418,17:31:54.84,40.204,25,0.07,358.455,,,,
419,17:31:54.93,40.316,25,0.07,357.283,,,,
420,17:31:55.02,40.488,25,0.07,354.631,,,,
421,17:31:55.11,40.616,25,0.071,353.457,,,,
422,17:31:55.21,40.418,25,0.07,357.39,,,,
423,17:31:55.30,40.803,25,0.07,357.946,,,,
424,17:31:55.39,40.895,25,0.07,357.694,,,,
425,17:31:55.48,38.918,25,0.07,358.462,,,,
426,17:31:55.57,39.193,25,0.07,356.673,,,,
427,17:31:55.66,39.169,25,0.07,356.859,,,,
428,17:31:55.75,41.673,25,0.07,358.129,,,,
429,17:31:55.84,41.724,25,0.07,355.383,,,,
430,17:31:55.94,41.437,25,0.07,358.868,,,,
431,17:31:56.03,41.526,25,0.07,357.322,,,,
432,17:31:56.12,42.425,25,0.07,358.616,,,,
433,17:31:56.21,42.673,25,0.07,356.315,,,,
434,17:31:56.30,42.476,25,0.07,356.261,,,,
435,17:31:56.39,42.791,25,0.07,356.753,,,,
436,17:31:56.48,43.084,25,0.07,357.565,,,,
437,17:31:56.57,42.73,25,0.07,357.685,,,,
438,17:31:56.66,42.932,25,0.07,358.181,,,,
439,17:31:56.76,41.97,25,0.07,356.721,,,,
440,17:31:56.85,42.345,25,0.07,358.291,,,,
441,17:31:56.94,42.436,25,0.07,357.559,,,,
442,17:31:57.03,43.204,25,0.07,358.107,,,,
443,17:31:57.12,43.93,25,0.07,358.172,,,,
444,17:31:57.21,42.708,25,0.07,357.877,,,,
445,17:31:57.30,42.804,25,0.07,359.212,,,,
446,17:31:57.39,42.895,25,0.07,355.685,,,,
447,17:31:57.48,43.052,25,0.07,356.408,,,,
448,17:31:57.58,44.365,25,0.07,355.495,,,,
449,17:31:57.67,43.166,25,0.07,359.241,,,,
450,17:31:57.76,44.707,25,0.07,354.756,,,,
451,17:31:57.85,44.548,25,0.07,357.028,,,,
452,17:31:57.94,41.56,25,0.07,358.999,,,,
453,17:31:58.03,44.319,25,0.07,357.786,,,,
454,17:31:58.12,43.151,25,0.07,356.193,,,,
455,17:31:58.21,43.718,25,0.07,357.032,,,,
456,17:31:58.31,44.309,25,0.07,357.923,,,,
457,17:31:58.40,43.9,25,0.07,357.143,,,,
458,17:31:58.49,44.666,25,0.07,355.34,,,,
459,17:31:58.58,44.738,25,0.07,356.668,,,,
460,17:31:58.67,44.676,25,0.07,358.714,,,,
461,17:31:58.77,42.384,25,0.07,358.258,,,,
462,17:31:58.86,45.031,25,0.07,358.542,,,,
463,17:31:58.95,45.576,25,0.07,355.937,,,,
464,17:31:59.04,45.327,25,0.07,357.898,,,,
465,17:31:59.13,45.849,25,0.07,356.883,,,,
466,17:31:59.22,46.131,25,0.07,357.248,,,,
467,17:31:59.31,45.448,25,0.07,358.003,,,,
468,17:31:59.41,45.805,25,0.07,356.125,,,,
469,17:31:59.50,45.911,25,0.07,354.902,,,,
470,17:31:59.59,45.09,25,0.07,357.889,,,,
471,17:31:59.68,45.492,25,0.07,356.311,,,,
472,17:31:59.77,45.446,25,0.07,357.564,,,,
473,17:31:59.87,45.654,25,0.07,356.346,,,,
474,17:31:59.96,46.803,25,0.07,357.727,,,,
475,17:32:00.05,46.335,25,0.07,357.806,,,,
476,17:32:00.14,46.007,25,0.07,359.155,,,,
477,17:32:00.23,45.978,25,0.07,356.446,,,,
478,17:32:00.32,45.597,25,0.07,355.326,,,,
479,17:32:00.41,47.002,25,0.07,357.836,,,,
480,17:32:00.51,46.375,25,0.07,357.028,,,,
481,17:32:00.60,47.406,25,0.07,358.169,,,,
482,17:32:00.69,45.85,25,0.07,357.25,,,,
483,17:32:00.78,46.282,25,0.07,357.25,,,,
484,17:32:00.87,46.348,25,0.07,356.779,,,,
485,17:32:00.96,46.691,25,0.07,356.122,,,,
486,17:32:01.05,46.551,25,0.07,358.304,,,,
487,17:32:01.15,44.76,25,0.07,355.871,,,,
488,17:32:01.24,46.264,25,0.07,356.505,,,,
489,17:32:01.33,46.828,25,0.07,357.404,,,,
490,17:32:01.42,48.323,25,0.07,355.888,,,,
491,17:32:01.51,47.911,25,0.07,357.77,,,,
492,17:32:01.60,47.1,25,0.069,360.007,,,,
493,17:32:01.69,48.405,25,0.07,359.02,,,,
494,17:32:01.78,46.946,25,0.07,357.3,,,,
