idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec,gpu_sm_avg_pct,gpu_dram_avg_pct,gpu_fb_used_avg_mib,gpu_power_avg_w
46,17:27:50.08,4.656,25,0.07,355.646,,,,
47,17:27:50.17,4.974,25,0.07,356.127,,,,
48,17:27:50.26,5.005,25,0.07,355.843,,,,
49,17:27:50.36,5.096,25,0.07,355.625,,,,
50,17:27:50.45,5.03,25,0.07,359.238,,,,
51,17:27:50.54,5.279,25,0.07,359.314,,,,
52,17:27:50.63,5.155,25,0.07,357.986,,,,
53,17:27:50.72,5.314,25,0.07,355.725,,,,
54,17:27:50.81,5.498,25,0.07,359.374,,,,
55,17:27:50.90,5.646,25,0.07,358.988,,,,
56,17:27:50.99,5.579,25,0.07,359.13,,,,
57,17:27:51.08,5.661,25,0.07,358.65,,,,
58,17:27:51.18,5.934,25,0.07,358.497,,,,
59,17:27:51.27,5.85,25,0.07,358.778,,,,
60,17:27:51.36,5.738,25,0.07,359.669,,,,
61,17:27:51.45,5.864,25,0.07,357.56,,,,
62,17:27:51.54,6.177,25,0.07,357.17,,,,
63,17:27:51.63,6.217,25,0.07,357.605,,,,
64,17:27:51.72,6.461,25,0.07,355.923,,,,
65,17:27:51.81,6.677,25,0.07,359.32,,,,
66,17:27:51.90,6.48,25,0.07,356.84,,,,
67,17:27:51.99,6.579,25,0.07,358.063,,,,
68,17:27:52.09,6.707,25,0.07,358.193,,,,
69,17:27:52.18,6.61,25,0.07,358.65,,,,
70,17:27:52.27,7.098,25,0.07,358.905,,,,
71,17:27:52.36,7.047,25,0.07,356.425,,,,
72,17:27:52.45,6.894,25,0.07,356.18,,,,
73,17:27:52.54,7.324,25,0.07,356.594,,,,
74,17:27:52.63,7.29,25,0.07,357.615,,,,
75,17:27:52.72,7.316,25,0.07,357.252,,,,
76,17:27:52.81,7.584,25,0.07,356.868,,,,
77,17:27:52.91,7.3,25,0.069,359.916,,,,
78,17:27:53.00,7.737,25,0.07,358.222,,,,
79,17:27:53.09,7.829,25,0.07,358.258,,,,
80,17:27:53.18,7.764,25,0.07,357.862,,,,
81,17:27:53.27,7.946,25,0.07,357.181,,,,
82,17:27:53.36,7.601,25,0.07,357.696,,,,
83,17:27:53.45,8.031,25,0.07,355.926,,,,
84,17:27:53.55,8.286,25,0.07,357.218,,,,
85,17:27:53.64,8.379,25,0.07,356.995,,,,
86,17:27:53.73,8.472,25,0.07,357.957,,,,
87,17:27:53.82,8.397,25,0.07,357.539,,,,
88,17:27:53.92,8.159,25,0.072,348.677,,,,
89,17:27:54.01,8.288,25,0.071,353.711,,,,
90,17:27:54.10,8.368,25,0.069,359.774,,,,
91,17:27:54.19,8.779,25,0.07,358.17,,,,
92,17:27:54.29,8.56,25,0.069,359.724,,,,
93,17:27:54.38,8.696,25,0.07,357.707,,,,
94,17:27:54.47,8.713,25,0.07,357.929,,,,
95,17:27:54.56,9.002,25,0.07,358.776,,,,
96,17:27:54.65,8.904,25,0.07,359.479,,,,
97,17:27:54.74,9.51,25,0.07,357.042,,,,
98,17:27:54.83,9.275,25,0.069,359.753,,,,
99,17:27:54.92,9.302,25,0.07,357.827,,,,
100,17:27:55.01,9.324,25,0.07,356.483,,,,
