idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec,gpu_sm_avg_pct,gpu_dram_avg_pct,gpu_fb_used_avg_mib,gpu_power_avg_w
175,17:11:41.61,14.635,25,0.506,49.364,,,,
176,17:11:41.69,14.894,25,0.504,49.612,,,,
177,17:11:41.70,14.409,25,0.506,49.366,,,,
178,17:11:41.72,14.824,25,0.503,49.738,,,,
179,17:11:41.86,14.933,25,0.505,49.495,,,,
180,17:11:41.89,14.688,25,0.505,49.484,,,,
181,17:11:42.00,14.813,25,0.505,49.458,,,,
182,17:11:42.16,14.859,25,0.505,49.53,,,,
183,17:11:42.23,14.708,25,0.505,49.495,,,,
184,17:11:42.25,14.875,25,0.504,49.574,,,,
185,17:11:42.27,15.269,25,0.505,49.522,,,,
186,17:11:42.41,15.323,25,0.504,49.612,,,,
187,17:11:42.44,15.276,25,0.507,49.337,,,,
188,17:11:42.54,15.256,25,0.506,49.394,,,,
189,17:11:42.70,15.451,25,0.506,49.436,,,,
190,17:11:42.78,15.835,25,0.506,49.435,,,,
191,17:11:42.79,15.281,25,0.505,49.538,,,,
192,17:11:42.82,15.715,25,0.504,49.572,,,,
193,17:11:42.95,15.58,25,0.504,49.585,,,,
194,17:11:42.98,15.517,25,0.504,49.591,,,,
195,17:11:43.09,15.839,25,0.504,49.618,,,,
196,17:11:43.25,15.527,25,0.505,49.515,,,,
197,17:11:43.33,15.977,25,0.506,49.418,,,,
198,17:11:43.34,15.738,25,0.505,49.513,,,,
199,17:11:43.37,16.229,25,0.504,49.582,,,,
200,17:11:43.50,16.434,25,0.505,49.505,,,,
201,17:11:43.53,16.434,25,0.505,49.524,,,,
202,17:11:43.64,16.251,25,0.506,49.443,,,,
203,17:11:43.80,16.128,25,0.505,49.525,,,,
204,17:11:43.88,16.914,25,0.505,49.496,,,,
205,17:11:43.89,16.563,25,0.505,49.532,,,,
206,17:11:43.91,16.727,25,0.504,49.625,,,,
207,17:11:44.05,16.796,25,0.504,49.583,,,,
208,17:11:44.08,16.635,25,0.504,49.597,,,,
209,17:11:44.19,16.639,25,0.504,49.593,,,,
210,17:11:44.34,17.286,25,0.503,49.72,,,,
211,17:11:44.42,16.746,25,0.505,49.514,,,,
212,17:11:44.43,16.986,25,0.505,49.476,,,,
213,17:11:44.46,17.326,25,0.504,49.625,,,,
214,17:11:44.59,17.049,25,0.504,49.573,,,,
215,17:11:44.62,17.168,25,0.506,49.426,,,,
216,17:11:44.73,17.405,25,0.504,49.568,,,,
217,17:11:44.89,17.937,25,0.505,49.489,,,,
218,17:11:44.97,17.442,25,0.507,49.271,,,,
219,17:11:44.98,17.652,25,0.503,49.714,,,,
220,17:11:45.01,17.584,25,0.504,49.559,,,,
221,17:11:45.14,17.71,25,0.506,49.407,,,,
222,17:11:45.17,17.673,25,0.505,49.549,,,,
223,17:11:45.28,17.968,25,0.503,49.657,,,,
224,17:11:45.44,17.912,25,0.505,49.508,,,,
225,17:11:45.51,18.05,25,0.503,49.683,,,,
226,17:11:45.53,18.013,25,0.506,49.427,,,,
227,17:11:45.55,18.721,25,0.506,49.425,,,,
228,17:11:45.69,18.193,25,0.507,49.313,,,,
229,17:11:45.72,18.208,25,0.506,49.406,,,,
230,17:11:45.82,18.798,25,0.504,49.564,,,,
231,17:11:45.98,19.177,25,0.506,49.429,,,,
232,17:11:46.06,19.108,25,0.505,49.476,,,,
233,17:11:46.07,18.551,25,0.505,49.46,,,,
234,17:11:46.09,18.673,25,0.501,49.905,,,,
235,17:11:46.21,18.85,25,0.483,51.808,,,,
236,17:11:46.24,19.128,25,0.48,52.082,,,,
237,17:11:46.33,19.125,25,0.464,53.845,,,,
238,17:11:46.47,19.524,25,0.442,56.539,,,,
239,17:11:46.53,19.377,25,0.429,58.276,,,,
240,17:11:46.56,19.458,25,0.431,57.983,,,,
241,17:11:46.68,19.4,25,0.433,57.794,,,,
242,17:11:46.71,19.233,25,0.431,58.041,,,,
243,17:11:46.80,19.34,25,0.431,58.028,,,,
244,17:11:46.94,19.398,25,0.431,58.005,,,,
245,17:11:47.00,19.616,25,0.431,58.035,,,,
246,17:11:47.03,19.611,25,0.43,58.089,,,,
247,17:11:47.15,19.562,25,0.431,57.968,,,,
248,17:11:47.18,19.935,25,0.43,58.092,,,,
249,17:11:47.27,19.588,25,0.431,58.064,,,,
250,17:11:47.40,20.224,25,0.432,57.876,,,,
251,17:11:47.47,20.33,25,0.431,58.036,,,,
252,17:11:47.50,20.294,25,0.431,57.973,,,,
253,17:11:47.62,19.72,25,0.429,58.239,,,,
254,17:11:47.64,20.372,25,0.427,58.5,,,,
255,17:11:47.72,20.643,25,0.412,60.699,,,,
256,17:11:47.83,20.893,25,0.39,64.157,,,,
257,17:11:47.88,20.518,25,0.378,66.172,,,,
258,17:11:47.91,21.033,25,0.374,66.831,,,,
259,17:11:48.03,20.855,25,0.355,70.426,,,,
260,17:11:48.11,20.509,25,0.356,70.22,,,,
261,17:11:48.22,20.913,25,0.356,70.132,,,,
262,17:11:48.28,20.89,25,0.357,70.077,,,,
263,17:11:48.30,21.12,25,0.355,70.353,,,,
264,17:11:48.42,20.951,25,0.356,70.208,,,,
265,17:11:48.50,20.979,25,0.356,70.298,,,,
266,17:11:48.61,21.122,25,0.355,70.361,,,,
267,17:11:48.67,21.235,25,0.355,70.393,,,,
268,17:11:48.69,21.592,25,0.355,70.327,,,,
269,17:11:48.81,21.294,25,0.355,70.452,,,,
270,17:11:48.87,21.909,25,0.343,72.986,,,,
271,17:11:48.97,22.186,25,0.318,78.662,,,,
272,17:11:49.01,21.331,25,0.309,80.805,,,,
273,17:11:49.03,21.825,25,0.299,83.487,,,,
274,17:11:49.14,21.783,25,0.238,104.825,,,,
275,17:11:49.21,21.353,25,0.215,116.21,,,,
276,17:11:49.26,21.842,25,0.208,119.973,,,,
277,17:11:49.38,21.793,25,0.207,120.499,,,,
278,17:11:49.45,22.636,25,0.208,119.909,,,,
279,17:11:49.50,22.284,25,0.208,120.263,,,,
280,17:11:49.61,22.383,25,0.208,120.25,,,,
281,17:11:49.68,22.755,25,0.208,119.933,,,,
282,17:11:49.73,22.519,25,0.208,120.455,,,,
283,17:11:49.84,22.238,25,0.207,120.75,,,,
284,17:11:49.91,22.697,25,0.208,120.315,,,,
285,17:11:49.96,22.46,25,0.206,121.36,,,,
286,17:11:50.08,22.586,25,0.207,120.734,,,,
287,17:11:50.15,22.445,25,0.207,120.677,,,,
288,17:11:50.20,23.134,25,0.208,120.428,,,,
289,17:11:50.31,22.923,25,0.207,120.946,,,,
290,17:11:50.35,22.636,25,0.174,143.737,,,,
291,17:11:50.37,23.033,25,0.15,166.604,,,,
292,17:11:50.46,23.161,25,0.096,261.6,,,,
293,17:11:50.48,23.234,25,0.087,287.594,,,,
294,17:11:50.56,23.461,25,0.054,462.137,,,,
295,17:11:50.63,23.151,25,0.054,464.41,,,,
296,17:11:50.71,23.284,25,0.054,459.614,,,,
297,17:11:50.78,23.685,25,0.054,460.735,,,,
298,17:11:50.86,23.437,25,0.054,460.889,,,,
299,17:11:50.93,23.267,25,0.054,460.341,,,,
300,17:11:51.01,23.589,25,0.055,456.92,,,,
