timestamp_unix_s,timestamp_utc,relative_to_test_start_s,scope,gpu_uuid,gpu,gpu_i_id,gpu_i_profile,model_name,active_requests,sm_partition_pct,sm_configured_pct,sm_physical_pct,dram_partition_pct,dram_configured_pct,dram_physical_pct,fb_used_mib,fb_free_mib,fb_util_partition_pct,fb_util_configured_pct,fb_util_physical_pct,configured_compute_pct,configured_memory_pct,physical_memory_mib,power_w
1789665541.17,2026-09-17T17:19:01.170000Z,-17.519,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,6426.0,34015.0,15.889815,,,,,40960.0,
1789665546.17,2026-09-17T17:19:06.170000Z,-12.519,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,6426.0,34015.0,15.889815,,,,,40960.0,
1789665551.17,2026-09-17T17:19:11.170000Z,-7.519,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,6426.0,34015.0,15.889815,,,,,40960.0,
1789665556.17,2026-09-17T17:19:16.170000Z,-2.519,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,6426.0,34015.0,15.889815,,,,,40960.0,
1789665561.17,2026-09-17T17:19:21.170000Z,2.481,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,489,0.0,,,0.0,,,6426.0,34015.0,15.889815,,,,,40960.0,
1789665566.17,2026-09-17T17:19:26.170000Z,7.481,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,439,31.1257,,,5.4643,,,6820.0,33621.0,16.864074,,,,,40960.0,
1789665571.17,2026-09-17T17:19:31.170000Z,12.481,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,374,98.976,,,12.5481,,,8990.0,31451.0,22.229915,,,,,40960.0,
1789665576.17,2026-09-17T17:19:36.170000Z,17.481,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,309,99.9687,,,12.6811,,,8990.0,31451.0,22.229915,,,,,40960.0,
1789665581.17,2026-09-17T17:19:41.170000Z,22.481,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,246,99.9677,,,12.6898,,,8990.0,31451.0,22.229915,,,,,40960.0,
1789665586.17,2026-09-17T17:19:46.170000Z,27.481,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,183,99.9683,,,12.6773,,,8990.0,31451.0,22.229915,,,,,40960.0,
1789665591.17,2026-09-17T17:19:51.170000Z,32.481,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,117,99.9674,,,12.6858,,,8990.0,31451.0,22.229915,,,,,40960.0,
1789665596.17,2026-09-17T17:19:56.170000Z,37.481,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,53,99.9645,,,12.6822,,,8990.0,31451.0,22.229915,,,,,40960.0,
1789665601.17,2026-09-17T17:20:01.170000Z,42.481,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,99.9588,,,12.6723,,,8990.0,31451.0,22.229915,,,,,40960.0,
1789665606.17,2026-09-17T17:20:06.170000Z,47.481,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,29.6705,,,4.7554,,,8992.0,31449.0,22.234861,,,,,40960.0,
