idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec,gpu_sm_avg_pct,gpu_dram_avg_pct,gpu_fb_used_avg_mib,gpu_power_avg_w
98,17:01:44.17,11.306,25,0.054,462.044,,,,
99,17:01:44.25,10.686,25,0.054,463.738,,,,
100,17:01:44.32,10.623,25,0.054,462.758,,,,
101,17:01:44.40,10.658,25,0.054,462.121,,,,
102,17:01:44.47,11.23,25,0.054,467.237,,,,
103,17:01:44.54,11.123,25,0.054,460.306,,,,
104,17:01:44.62,11.186,25,0.054,459.778,,,,
105,17:01:44.69,11.697,25,0.054,462.558,,,,
106,17:01:44.77,11.753,25,0.054,464.129,,,,
107,17:01:44.84,11.647,25,0.054,465.153,,,,
108,17:01:44.92,11.243,25,0.054,466.8,,,,
109,17:01:44.99,11.976,25,0.054,459.142,,,,
110,17:01:45.07,11.294,25,0.054,463.788,,,,
111,17:01:45.14,11.737,25,0.054,460.971,,,,
112,17:01:45.22,11.784,25,0.054,462.669,,,,
113,17:01:45.29,11.534,25,0.054,466.296,,,,
114,17:01:45.37,11.944,25,0.054,462.834,,,,
115,17:01:45.44,11.76,25,0.054,464.778,,,,
116,17:01:45.52,11.778,25,0.054,459.856,,,,
117,17:01:45.59,11.08,25,0.054,459.309,,,,
118,17:01:45.66,12.242,25,0.054,463.119,,,,
119,17:01:45.74,11.593,25,0.054,465.133,,,,
120,17:01:45.81,12.953,25,0.054,459.43,,,,
121,17:01:45.89,12.478,25,0.054,463.404,,,,
122,17:01:45.96,12.945,25,0.054,466.227,,,,
123,17:01:46.04,12.176,25,0.054,464.066,,,,
124,17:01:46.11,12.399,25,0.054,465.61,,,,
125,17:01:46.19,12.174,25,0.055,457.72,,,,
126,17:01:46.26,11.833,25,0.054,459.769,,,,
127,17:01:46.34,13.223,25,0.054,462.627,,,,
128,17:01:46.41,12.586,25,0.054,465.154,,,,
129,17:01:46.49,12.712,25,0.054,464.474,,,,
130,17:01:46.56,13.23,25,0.054,461.539,,,,
131,17:01:46.64,13.225,25,0.054,463.166,,,,
132,17:01:46.71,12.992,25,0.054,464.937,,,,
133,17:01:46.78,13.103,25,0.054,462.949,,,,
134,17:01:46.86,13.141,25,0.054,462.444,,,,
135,17:01:46.93,13.418,25,0.054,465.541,,,,
136,17:01:47.01,14.009,25,0.055,457.794,,,,
137,17:01:47.08,13.325,25,0.055,458.314,,,,
138,17:01:47.16,14.299,25,0.054,460.521,,,,
139,17:01:47.23,13.495,25,0.055,455.861,,,,
140,17:01:47.31,14.29,25,0.054,463.013,,,,
141,17:01:47.38,13.48,25,0.054,464.073,,,,
142,17:01:47.46,13.642,25,0.054,464.618,,,,
143,17:01:47.53,14.512,25,0.054,464.579,,,,
144,17:01:47.60,13.936,25,0.054,466.91,,,,
145,17:01:47.68,13.159,25,0.054,461.239,,,,
146,17:01:47.75,13.929,25,0.054,463.218,,,,
147,17:01:47.83,14.597,25,0.054,466.186,,,,
148,17:01:47.90,14.666,25,0.054,460.104,,,,
149,17:01:47.98,14.164,25,0.055,458.655,,,,
150,17:01:48.05,13.573,25,0.054,464.882,,,,
151,17:01:48.13,14.334,25,0.054,462.149,,,,
152,17:01:48.20,15.204,25,0.054,465.136,,,,
153,17:01:48.28,14.465,25,0.054,459.534,,,,
154,17:01:48.36,14.561,25,0.054,463.179,,,,
155,17:01:48.43,13.9,25,0.054,463.299,,,,
156,17:01:48.50,15.509,25,0.054,465.809,,,,
157,17:01:48.58,14.193,25,0.054,464.817,,,,
158,17:01:48.65,14.628,25,0.054,460.953,,,,
159,17:01:48.73,14.757,25,0.054,462.001,,,,
160,17:01:48.80,15.047,25,0.054,465.23,,,,
161,17:01:48.88,14.927,25,0.054,463.869,,,,
162,17:01:48.95,16.115,25,0.054,463.586,,,,
163,17:01:49.03,15.213,25,0.054,464.734,,,,
164,17:01:49.10,15.329,25,0.054,462.052,,,,
165,17:01:49.18,16.162,25,0.055,458.51,,,,
166,17:01:49.25,15.457,25,0.054,463.201,,,,
167,17:01:49.33,15.485,25,0.054,464.922,,,,
168,17:01:49.40,15.429,25,0.054,464.608,,,,
169,17:01:49.48,15.682,25,0.054,462.857,,,,
170,17:01:49.55,15.726,25,0.054,462.567,,,,
171,17:01:49.63,15.302,25,0.054,460.611,,,,
172,17:01:49.70,14.99,25,0.054,466.263,,,,
173,17:01:49.78,16.767,25,0.054,461.794,,,,
174,17:01:49.85,16.608,25,0.054,466.923,,,,
175,17:01:49.92,15.675,25,0.054,462.849,,,,
176,17:01:50.00,15.664,25,0.054,460.345,,,,
177,17:01:50.07,16.397,25,0.054,461.448,,,,
178,17:01:50.15,16.412,25,0.054,459.872,,,,
179,17:01:50.23,15.816,25,0.054,460.016,,,,
180,17:01:50.30,16.527,25,0.054,461.719,,,,
181,17:01:50.38,17.382,25,0.054,460.595,,,,
182,17:01:50.45,16.225,25,0.054,459.444,,,,
183,17:01:50.53,17.494,25,0.055,458.088,,,,
184,17:01:50.61,16.833,25,0.055,457.386,,,,
185,17:01:50.68,17.127,25,0.054,464.848,,,,
186,17:01:50.76,17.757,25,0.054,464.101,,,,
187,17:01:50.83,17.625,25,0.055,455.703,,,,
188,17:01:50.91,17.948,25,0.055,458.029,,,,
189,17:01:50.99,17.312,25,0.054,460.086,,,,
190,17:01:51.06,16.706,25,0.054,464.221,,,,
191,17:01:51.13,17.709,25,0.054,464.692,,,,
192,17:01:51.21,16.884,25,0.054,461.624,,,,
193,17:01:51.28,17.442,25,0.054,462.282,,,,
194,17:01:51.36,18.134,25,0.054,464.454,,,,
195,17:01:51.43,18.595,25,0.054,463.585,,,,
196,17:01:51.51,17.836,25,0.054,462.057,,,,
197,17:01:51.58,18.745,25,0.054,462.912,,,,
198,17:01:51.65,18.12,25,0.054,465.348,,,,
199,17:01:51.73,17.43,25,0.054,462.675,,,,
200,17:01:51.80,17.962,25,0.054,461.701,,,,
201,17:01:51.88,18.67,25,0.054,465.649,,,,
202,17:01:51.95,17.786,25,0.054,463.99,,,,
203,17:01:52.03,18.71,25,0.054,461.586,,,,
204,17:01:52.10,18.344,25,0.054,461.928,,,,
205,17:01:52.18,19.159,25,0.054,461.918,,,,
206,17:01:52.25,18.457,25,0.054,459.763,,,,
207,17:01:52.33,19.415,25,0.054,465.284,,,,
208,17:01:52.40,17.89,25,0.054,464.352,,,,
209,17:01:52.48,19.053,25,0.054,463.987,,,,
210,17:01:52.55,18.698,25,0.054,461.593,,,,
211,17:01:52.62,18.415,25,0.054,465.399,,,,
212,17:01:52.70,19.552,25,0.054,462.7,,,,
213,17:01:52.77,19.592,25,0.054,463.571,,,,
214,17:01:52.85,19.942,25,0.054,463.922,,,,
215,17:01:52.92,19.683,25,0.054,465.9,,,,
216,17:01:53.00,18.979,25,0.054,461.447,,,,
217,17:01:53.07,20.033,25,0.054,461.763,,,,
218,17:01:53.14,19.907,25,0.054,461.119,,,,
219,17:01:53.22,20.209,25,0.054,465.664,,,,
220,17:01:53.29,18.958,25,0.054,467.024,,,,
221,17:01:53.37,19.771,25,0.054,463.273,,,,
222,17:01:53.44,20.188,25,0.054,465.896,,,,
223,17:01:53.52,19.563,25,0.054,465.709,,,,
224,17:01:53.59,20.65,25,0.054,464.81,,,,
225,17:01:53.67,20.425,25,0.054,460.28,,,,
226,17:01:53.74,20.874,25,0.054,466.237,,,,
227,17:01:53.81,20.056,25,0.054,461.295,,,,
228,17:01:53.89,20.595,25,0.054,463.199,,,,
229,17:01:53.96,20.245,25,0.054,466.446,,,,
230,17:01:54.04,20.463,25,0.054,459.642,,,,
231,17:01:54.11,21.052,25,0.054,460.829,,,,
232,17:01:54.19,20.392,25,0.054,459.176,,,,
233,17:01:54.26,20.544,25,0.054,459.595,,,,
234,17:01:54.34,20.802,25,0.054,462.842,,,,
235,17:01:54.41,20.914,25,0.054,461.275,,,,
236,17:01:54.49,21.319,25,0.054,462.011,,,,
237,17:01:54.56,19.616,25,0.054,460.125,,,,
238,17:01:54.64,20.909,25,0.054,459.317,,,,
239,17:01:54.71,21.677,25,0.054,459.246,,,,
240,17:01:54.79,20.092,25,0.055,458.265,,,,
241,17:01:54.86,19.808,25,0.054,465.451,,,,
242,17:01:54.94,22.089,25,0.054,465.2,,,,
243,17:01:55.01,21.989,25,0.054,464.233,,,,
244,17:01:55.09,21.094,25,0.054,464.376,,,,
245,17:01:55.16,20.994,25,0.054,461.811,,,,
246,17:01:55.24,22.055,25,0.054,462.644,,,,
247,17:01:55.31,20.112,25,0.054,466.057,,,,
248,17:01:55.39,21.963,25,0.054,462.962,,,,
249,17:01:55.46,20.414,25,0.054,462.866,,,,
250,17:01:55.53,21.817,25,0.054,462.515,,,,
251,17:01:55.61,22.442,25,0.054,463.059,,,,
252,17:01:55.68,20.986,25,0.054,464.426,,,,
253,17:01:55.76,22.336,25,0.054,463.887,,,,
254,17:01:55.83,22.999,25,0.054,466.447,,,,
255,17:01:55.91,22.209,25,0.054,464.948,,,,
256,17:01:55.98,22.745,25,0.054,464.033,,,,
257,17:01:56.05,22.998,25,0.054,465.041,,,,
258,17:01:56.13,21.326,25,0.054,462.669,,,,
259,17:01:56.20,22.991,25,0.054,459.892,,,,
260,17:01:56.28,22.869,25,0.055,458.324,,,,
261,17:01:56.35,21.657,25,0.054,464.271,,,,
262,17:01:56.43,22.672,25,0.054,464.258,,,,
263,17:01:56.50,23.23,25,0.054,461.618,,,,
264,17:01:56.58,23.38,25,0.054,467.277,,,,
265,17:01:56.65,23.454,25,0.054,463.496,,,,
266,17:01:56.73,23.05,25,0.054,465.248,,,,
267,17:01:56.80,21.937,25,0.054,465.95,,,,
268,17:01:56.88,23.081,25,0.054,460.745,,,,
269,17:01:56.95,23.893,25,0.054,463.37,,,,
270,17:01:57.02,22.775,25,0.054,465.035,,,,
271,17:01:57.10,21.93,25,0.054,460.932,,,,
272,17:01:57.17,22.249,25,0.054,462.46,,,,
273,17:01:57.25,24.23,25,0.054,466.819,,,,
274,17:01:57.32,22.193,25,0.054,462.882,,,,
275,17:01:57.40,23.922,25,0.055,458.41,,,,
276,17:01:57.47,22.719,25,0.054,462.025,,,,
277,17:01:57.55,24.137,25,0.054,460.389,,,,
278,17:01:57.62,24.527,25,0.054,462.522,,,,
279,17:01:57.69,24.693,25,0.054,462.522,,,,
280,17:01:57.77,24.528,25,0.054,463.301,,,,
281,17:01:57.84,23.534,25,0.054,464.163,,,,
282,17:01:57.92,24.496,25,0.054,464.744,,,,
283,17:01:57.99,24.674,25,0.054,463.847,,,,
284,17:01:58.07,23.062,25,0.054,461.403,,,,
285,17:01:58.14,24.669,25,0.054,460.456,,,,
286,17:01:58.22,24.796,25,0.054,461.457,,,,
287,17:01:58.29,22.916,25,0.054,465.514,,,,
288,17:01:58.37,23.422,25,0.054,461.504,,,,
289,17:01:58.44,23.226,25,0.055,457.269,,,,
290,17:01:58.52,23.595,25,0.054,463.708,,,,
291,17:01:58.59,25.356,25,0.054,461.991,,,,
292,17:01:58.67,24.971,25,0.054,463.726,,,,
293,17:01:58.74,25.004,25,0.054,464.106,,,,
294,17:01:58.82,23.933,25,0.054,464.649,,,,
295,17:01:58.89,25.096,25,0.054,461.364,,,,
296,17:01:58.96,25.15,25,0.054,461.269,,,,
297,17:01:59.04,24.479,25,0.054,461.423,,,,
298,17:01:59.11,25.693,25,0.054,466.294,,,,
299,17:01:59.19,24.667,25,0.054,461.215,,,,
300,17:01:59.26,26.262,25,0.054,460.486,,,,
301,17:01:59.34,25.619,25,0.054,465.621,,,,
302,17:01:59.41,24.14,25,0.054,466.267,,,,
303,17:01:59.49,24.09,25,0.054,464.401,,,,
304,17:01:59.56,25.765,25,0.054,461.41,,,,
305,17:01:59.63,24.3,25,0.054,466.274,,,,
306,17:01:59.71,26.471,25,0.054,462.928,,,,
307,17:01:59.78,26.085,25,0.054,467.078,,,,
308,17:01:59.86,26.839,25,0.054,463.556,,,,
309,17:01:59.93,26.157,25,0.054,462.333,,,,
310,17:02:00.01,26.93,25,0.054,463.448,,,,
311,17:02:00.08,26.036,25,0.054,464.512,,,,
312,17:02:00.15,27.179,25,0.054,463.884,,,,
313,17:02:00.23,24.795,25,0.054,459.037,,,,
314,17:02:00.31,24.82,25,0.054,459.355,,,,
315,17:02:00.38,26.888,25,0.054,459.435,,,,
316,17:02:00.46,26.776,25,0.054,466.309,,,,
317,17:02:00.53,26.69,25,0.054,460.13,,,,
318,17:02:00.61,26.165,25,0.054,466.698,,,,
319,17:02:00.68,26.555,25,0.054,460.88,,,,
320,17:02:00.75,27.727,25,0.054,460.833,,,,
321,17:02:00.83,26.621,25,0.054,461.003,,,,
322,17:02:00.90,27.109,25,0.054,461.026,,,,
323,17:02:00.98,27.164,25,0.054,464.057,,,,
324,17:02:01.05,25.797,25,0.054,459.632,,,,
325,17:02:01.13,27.303,25,0.054,459.089,,,,
326,17:02:01.20,27.118,25,0.054,462.373,,,,
327,17:02:01.28,27.604,25,0.054,466.763,,,,
328,17:02:01.35,25.855,25,0.054,467.042,,,,
329,17:02:01.42,26.104,25,0.054,465.617,,,,
330,17:02:01.50,26.39,25,0.054,466.557,,,,
331,17:02:01.57,28.555,25,0.054,463.796,,,,
332,17:02:01.65,28.225,25,0.054,459.919,,,,
333,17:02:01.72,27.908,25,0.054,464.089,,,,
334,17:02:01.80,28.707,25,0.054,463.279,,,,
335,17:02:01.87,28.814,25,0.054,466.936,,,,
336,17:02:01.94,26.439,25,0.054,461.913,,,,
337,17:02:02.02,28.983,25,0.054,463.422,,,,
338,17:02:02.09,28.336,25,0.054,463.197,,,,
339,17:02:02.17,27.668,25,0.054,462.243,,,,
340,17:02:02.24,28.811,25,0.054,460.475,,,,
341,17:02:02.32,28.03,25,0.054,460.396,,,,
342,17:02:02.39,26.763,25,0.054,461.543,,,,
343,17:02:02.47,27.565,25,0.054,463.126,,,,
344,17:02:02.54,27.062,25,0.054,463.072,,,,
345,17:02:02.62,28.88,25,0.054,463.576,,,,
346,17:02:02.69,29.272,25,0.054,465.204,,,,
347,17:02:02.77,29.658,25,0.054,464.77,,,,
348,17:02:02.84,29.144,25,0.054,460.253,,,,
349,17:02:02.92,28.729,25,0.054,462.809,,,,
350,17:02:02.99,29.566,25,0.054,463.651,,,,
351,17:02:03.07,27.374,25,0.054,462.131,,,,
352,17:02:03.14,30.049,25,0.054,467.268,,,,
353,17:02:03.21,27.718,25,0.054,466.024,,,,
354,17:02:03.29,29.834,25,0.054,464.384,,,,
355,17:02:03.36,28.962,25,0.054,465.774,,,,
356,17:02:03.44,29.321,25,0.054,462.565,,,,
357,17:02:03.51,30.27,25,0.054,461.982,,,,
358,17:02:03.59,29.126,25,0.054,465.167,,,,
359,17:02:03.66,30.239,25,0.054,460.585,,,,
360,17:02:03.74,28.29,25,0.054,462.438,,,,
361,17:02:03.81,30.754,25,0.054,462.237,,,,
362,17:02:03.89,30.128,25,0.054,462.431,,,,
363,17:02:03.96,31.094,25,0.054,464.255,,,,
364,17:02:04.04,28.724,25,0.054,460.442,,,,
365,17:02:04.11,28.693,25,0.054,464.248,,,,
366,17:02:04.18,30.762,25,0.054,462.932,,,,
367,17:02:04.26,30.805,25,0.055,457.08,,,,
368,17:02:04.33,30.228,25,0.054,461.986,,,,
369,17:02:04.41,29.837,25,0.054,460.439,,,,
370,17:02:04.48,30.658,25,0.054,460.589,,,,
371,17:02:04.56,30.997,25,0.054,462.693,,,,
372,17:02:04.63,31.614,25,0.054,462.258,,,,
373,17:02:04.71,30.419,25,0.054,462.375,,,,
374,17:02:04.78,31.165,25,0.054,462.019,,,,
375,17:02:04.86,30.812,25,0.054,463.822,,,,
376,17:02:04.93,29.64,25,0.054,464.481,,,,
377,17:02:05.00,31.551,25,0.054,464.885,,,,
378,17:02:05.08,30.64,25,0.054,460.287,,,,
379,17:02:05.15,30.057,25,0.054,460.775,,,,
380,17:02:05.23,29.773,25,0.054,463.461,,,,
381,17:02:05.30,30.894,25,0.054,464.08,,,,
382,17:02:05.38,29.902,25,0.054,462.441,,,,
383,17:02:05.45,30.142,25,0.054,460.474,,,,
384,17:02:05.53,31.753,25,0.054,463.319,,,,
385,17:02:05.60,29.869,25,0.054,464.261,,,,
386,17:02:05.68,31.611,25,0.054,465.377,,,,
387,17:02:05.75,32.34,25,0.054,460.482,,,,
388,17:02:05.82,31.74,25,0.054,461.165,,,,
389,17:02:05.90,30.463,25,0.054,463.592,,,,
390,17:02:05.97,30.584,25,0.054,459.302,,,,
391,17:02:06.05,32.807,25,0.054,463.877,,,,
392,17:02:06.12,30.262,25,0.054,463.03,,,,
393,17:02:06.20,32.518,25,0.054,460.432,,,,
394,17:02:06.27,30.724,25,0.054,458.784,,,,
395,17:02:06.35,32.406,25,0.054,462.859,,,,
396,17:02:06.42,30.542,25,0.054,460.552,,,,
397,17:02:06.50,31.014,25,0.054,464.924,,,,
398,17:02:06.57,30.61,25,0.054,464.981,,,,
399,17:02:06.65,32.629,25,0.053,467.623,,,,
400,17:02:06.72,33.702,25,0.053,467.899,,,,
401,17:02:06.79,30.749,25,0.054,459.953,,,,
402,17:02:06.87,32.6,25,0.054,463.524,,,,
403,17:02:06.94,33.032,25,0.054,458.894,,,,
404,17:02:07.02,32.548,25,0.054,464.658,,,,
405,17:02:07.09,31.381,25,0.054,462.119,,,,
406,17:02:07.17,31.677,25,0.053,467.379,,,,
407,17:02:07.24,32.886,25,0.054,465.795,,,,
408,17:02:07.32,31.482,25,0.054,462.071,,,,
409,17:02:07.39,32.972,25,0.054,462.75,,,,
410,17:02:07.47,34.285,25,0.054,461.588,,,,
411,17:02:07.54,31.255,25,0.054,459.954,,,,
412,17:02:07.62,33.263,25,0.054,465.492,,,,
413,17:02:07.69,31.849,25,0.054,460.934,,,,
414,17:02:07.77,33.305,25,0.054,462.058,,,,
415,17:02:07.84,33.47,25,0.054,464.058,,,,
416,17:02:07.91,32.559,25,0.054,463.679,,,,
417,17:02:07.99,31.862,25,0.054,461.445,,,,
418,17:02:08.06,32.539,25,0.054,460.277,,,,
419,17:02:08.14,32.157,25,0.054,460.289,,,,
420,17:02:08.22,32.661,25,0.054,459.545,,,,
421,17:02:08.29,34.465,25,0.054,461.867,,,,
422,17:02:08.36,32.038,25,0.054,461.535,,,,
423,17:02:08.44,32.687,25,0.054,459.91,,,,
424,17:02:08.51,34.848,25,0.054,461.037,,,,
425,17:02:08.59,32.647,25,0.055,458.112,,,,
426,17:02:08.66,33.159,25,0.054,462.435,,,,
427,17:02:08.74,32.715,25,0.054,458.765,,,,
428,17:02:08.81,34.464,25,0.054,459.557,,,,
429,17:02:08.89,33.338,25,0.054,462.86,,,,
430,17:02:08.96,32.919,25,0.055,458.478,,,,
431,17:02:09.04,33.197,25,0.054,466.223,,,,
432,17:02:09.11,35.287,25,0.054,464.646,,,,
433,17:02:09.19,35.933,25,0.054,465.909,,,,
434,17:02:09.26,33.318,25,0.054,464.767,,,,
435,17:02:09.34,33.589,25,0.054,463.453,,,,
436,17:02:09.41,33.304,25,0.054,459.789,,,,
437,17:02:09.48,33.42,25,0.054,463.579,,,,
438,17:02:09.56,33.467,25,0.054,462.717,,,,
439,17:02:09.63,33.549,25,0.054,459.912,,,,
440,17:02:09.71,33.404,25,0.054,466.765,,,,
441,17:02:09.78,33.881,25,0.054,462.685,,,,
442,17:02:09.86,33.67,25,0.054,462.986,,,,
443,17:02:09.93,34.16,25,0.054,464.826,,,,
444,17:02:10.01,34.003,25,0.054,461.633,,,,
445,17:02:10.08,34.402,25,0.054,464.643,,,,
446,17:02:10.15,34.312,25,0.054,466.287,,,,
447,17:02:10.23,33.95,25,0.054,460.361,,,,
448,17:02:10.31,37.217,25,0.055,454.155,,,,
449,17:02:10.38,34.691,25,0.054,463.564,,,,
450,17:02:10.46,34.806,25,0.054,463.156,,,,
451,17:02:10.53,34.92,25,0.054,461.731,,,,
452,17:02:10.61,35.123,25,0.054,459.326,,,,
453,17:02:10.68,36.535,25,0.054,463.924,,,,
454,17:02:10.76,36.306,25,0.054,460.26,,,,
455,17:02:10.83,34.6,25,0.054,462.183,,,,
456,17:02:10.90,36.551,25,0.054,465.207,,,,
457,17:02:10.98,35.424,25,0.054,462.621,,,,
458,17:02:11.05,34.623,25,0.054,459.375,,,,
459,17:02:11.13,35.344,25,0.054,460.978,,,,
460,17:02:11.20,35.403,25,0.054,461.42,,,,
461,17:02:11.28,35.132,25,0.054,462.184,,,,
462,17:02:11.35,35.145,25,0.054,459.06,,,,
463,17:02:11.43,35.174,25,0.054,464.81,,,,
464,17:02:11.50,35.851,25,0.054,462.014,,,,
465,17:02:11.58,36.093,25,0.054,463.36,,,,
466,17:02:11.65,35.286,25,0.054,467.028,,,,
467,17:02:11.72,35.38,25,0.054,464.222,,,,
468,17:02:11.80,35.394,25,0.054,461.4,,,,
469,17:02:11.87,36.392,25,0.054,466.101,,,,
470,17:02:11.95,38.949,25,0.054,461.486,,,,
471,17:02:12.02,35.415,25,0.054,461.891,,,,
472,17:02:12.10,37.707,25,0.054,466.362,,,,
473,17:02:12.17,36.249,25,0.054,463.839,,,,
474,17:02:12.25,36.242,25,0.054,466.332,,,,
475,17:02:12.32,35.83,25,0.054,464.222,,,,
476,17:02:12.39,38.044,25,0.054,461.926,,,,
477,17:02:12.47,38.116,25,0.054,463.218,,,,
478,17:02:12.54,36.772,25,0.054,465.508,,,,
479,17:02:12.62,37.137,25,0.053,468.141,,,,
480,17:02:12.69,36.92,25,0.054,462.138,,,,
481,17:02:12.77,36.925,25,0.054,465.553,,,,
482,17:02:12.84,37.295,25,0.054,465.56,,,,
483,17:02:12.91,39.492,25,0.054,463.055,,,,
484,17:02:12.99,37.137,25,0.054,463.087,,,,
485,17:02:13.06,37.242,25,0.054,460.132,,,,
486,17:02:13.14,36.578,25,0.054,462.429,,,,
487,17:02:13.21,36.701,25,0.054,460.303,,,,
488,17:02:13.29,37.446,25,0.054,461.797,,,,
489,17:02:13.36,36.585,25,0.054,462.762,,,,
490,17:02:13.44,37.603,25,0.054,460.404,,,,
491,17:02:13.51,37.225,25,0.054,462.602,,,,
492,17:02:13.59,37.309,25,0.054,460.513,,,,
493,17:02:13.66,37.494,25,0.054,462.362,,,,
494,17:02:13.74,37.351,25,0.054,460.948,,,,
