idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec,gpu_sm_avg_pct,gpu_dram_avg_pct,gpu_fb_used_avg_mib,gpu_power_avg_w
59,16:57:27.67,6.643,25,0.054,461.187,,,,
60,16:57:27.75,6.652,25,0.054,460.358,,,,
61,16:57:27.82,6.585,25,0.054,459.726,,,,
62,16:57:27.90,6.742,25,0.055,458.519,,,,
63,16:57:27.97,6.966,25,0.054,459.999,,,,
64,16:57:28.05,6.047,25,0.054,460.549,,,,
65,16:57:28.12,7.096,25,0.055,457.139,,,,
66,16:57:28.20,7.179,25,0.054,460.472,,,,
67,16:57:28.27,7.04,25,0.054,464.887,,,,
68,16:57:28.35,7.15,25,0.054,464.064,,,,
69,16:57:28.42,7.209,25,0.054,459.408,,,,
70,16:57:28.50,7.263,25,0.054,463.014,,,,
71,16:57:28.57,7.539,25,0.054,463.227,,,,
72,16:57:28.65,7.627,25,0.054,464.803,,,,
73,16:57:28.72,7.7,25,0.054,466.397,,,,
74,16:57:28.80,6.808,25,0.054,463.15,,,,
75,16:57:28.87,6.6,25,0.054,461.917,,,,
76,16:57:28.95,7.714,25,0.055,456.925,,,,
77,16:57:29.02,7.789,25,0.054,459.01,,,,
78,16:57:29.10,7.864,25,0.054,461.954,,,,
79,16:57:29.17,7.996,25,0.054,464.357,,,,
80,16:57:29.25,7.209,25,0.054,464.006,,,,
81,16:57:29.32,7.285,25,0.054,464.474,,,,
82,16:57:29.39,8.364,25,0.054,463.255,,,,
83,16:57:29.47,8.305,25,0.054,461.693,,,,
84,16:57:29.54,8.317,25,0.054,464.273,,,,
85,16:57:29.62,8.201,25,0.054,459.88,,,,
86,16:57:29.69,7.295,25,0.054,460.992,,,,
87,16:57:29.77,8.596,25,0.054,461.834,,,,
88,16:57:29.84,8.647,25,0.054,466.163,,,,
89,16:57:29.92,7.685,25,0.054,465.443,,,,
90,16:57:29.99,7.97,25,0.054,461.015,,,,
91,16:57:30.07,7.817,25,0.054,459.2,,,,
92,16:57:30.14,9.002,25,0.055,458.369,,,,
93,16:57:30.22,8.17,25,0.054,461.936,,,,
94,16:57:30.30,9.111,25,0.055,456.672,,,,
95,16:57:30.37,8.334,25,0.054,460.009,,,,
96,16:57:30.45,9.456,25,0.054,461.481,,,,
97,16:57:30.52,8.513,25,0.054,459.946,,,,
98,16:57:30.60,9.366,25,0.054,465.433,,,,
99,16:57:30.67,9.517,25,0.054,462.655,,,,
100,16:57:30.75,8.759,25,0.055,458.586,,,,
101,16:57:30.82,9.59,25,0.054,462.472,,,,
102,16:57:30.90,9.862,25,0.054,460.541,,,,
103,16:57:30.97,8.679,25,0.054,459.837,,,,
104,16:57:31.05,8.936,25,0.054,459.666,,,,
105,16:57:31.12,9.133,25,0.054,460.047,,,,
106,16:57:31.20,9.006,25,0.054,461.231,,,,
107,16:57:31.27,10.317,25,0.054,460.72,,,,
108,16:57:31.35,10.222,25,0.054,463.129,,,,
109,16:57:31.42,10.273,25,0.054,466.027,,,,
110,16:57:31.49,10.356,25,0.054,463.032,,,,
111,16:57:31.57,10.605,25,0.054,463.206,,,,
112,16:57:31.64,10.49,25,0.054,459.395,,,,
113,16:57:31.72,10.58,25,0.054,460.914,,,,
114,16:57:31.79,9.802,25,0.054,464.484,,,,
115,16:57:31.87,10.652,25,0.054,464.025,,,,
116,16:57:31.94,10.706,25,0.054,465.929,,,,
117,16:57:32.02,10.038,25,0.054,461.617,,,,
118,16:57:32.09,11.049,25,0.055,457.363,,,,
119,16:57:32.17,9.956,25,0.054,462.292,,,,
120,16:57:32.24,10.061,25,0.054,460.6,,,,
121,16:57:32.32,10.298,25,0.054,466.393,,,,
122,16:57:32.39,11.364,25,0.054,461.416,,,,
123,16:57:32.47,11.036,25,0.054,461.944,,,,
124,16:57:32.54,11.269,25,0.054,461.077,,,,
125,16:57:32.62,11.421,25,0.054,465.813,,,,
126,16:57:32.69,11.463,25,0.054,463.028,,,,
127,16:57:32.76,11.499,25,0.054,464.917,,,,
128,16:57:32.84,11.641,25,0.053,467.634,,,,
129,16:57:32.91,11.651,25,0.054,463.794,,,,
130,16:57:32.99,11.732,25,0.054,462.482,,,,
131,16:57:33.06,10.492,25,0.054,462.147,,,,
132,16:57:33.14,11.781,25,0.054,464.676,,,,
133,16:57:33.21,11.855,25,0.054,461.989,,,,
134,16:57:33.29,12.252,25,0.054,461.364,,,,
135,16:57:33.36,11.445,25,0.054,459.96,,,,
136,16:57:33.44,12.152,25,0.054,460.214,,,,
137,16:57:33.51,12.482,25,0.054,461.356,,,,
138,16:57:33.59,12.252,25,0.054,463.952,,,,
139,16:57:33.66,12.336,25,0.054,461.863,,,,
140,16:57:33.74,12.31,25,0.054,458.864,,,,
141,16:57:33.81,12.382,25,0.054,462.921,,,,
142,16:57:33.89,12.456,25,0.054,463.755,,,,
143,16:57:33.96,12.706,25,0.054,464.518,,,,
144,16:57:34.04,12.638,25,0.054,458.766,,,,
145,16:57:34.11,12.714,25,0.054,464.179,,,,
146,16:57:34.19,13.155,25,0.054,458.987,,,,
147,16:57:34.26,12.955,25,0.054,465.762,,,,
148,16:57:34.33,12.906,25,0.054,461.87,,,,
149,16:57:34.41,12.993,25,0.054,461.968,,,,
150,16:57:34.48,13.055,25,0.054,462.153,,,,
151,16:57:34.56,13.532,25,0.054,464.932,,,,
152,16:57:34.63,11.924,25,0.054,460.728,,,,
153,16:57:34.71,13.32,25,0.054,462.011,,,,
154,16:57:34.78,13.778,25,0.054,461.797,,,,
155,16:57:34.86,12.103,25,0.054,464.546,,,,
156,16:57:34.93,13.626,25,0.054,463.723,,,,
157,16:57:35.01,13.723,25,0.054,459.816,,,,
158,16:57:35.08,13.707,25,0.055,458.602,,,,
159,16:57:35.16,12.381,25,0.054,461.678,,,,
160,16:57:35.23,12.453,25,0.054,462.178,,,,
161,16:57:35.31,12.454,25,0.054,462.844,,,,
162,16:57:35.38,12.618,25,0.055,458.713,,,,
163,16:57:35.46,12.68,25,0.054,465.304,,,,
164,16:57:35.53,14.135,25,0.054,460.549,,,,
165,16:57:35.61,12.689,25,0.054,463.704,,,,
166,16:57:35.68,12.785,25,0.054,459.069,,,,
167,16:57:35.76,14.327,25,0.054,461.589,,,,
168,16:57:35.83,13.055,25,0.054,462.943,,,,
169,16:57:35.91,13.082,25,0.054,462.196,,,,
170,16:57:35.98,13.206,25,0.054,465.533,,,,
171,16:57:36.06,13.232,25,0.054,464.963,,,,
172,16:57:36.13,14.805,25,0.054,464.75,,,,
173,16:57:36.21,14.937,25,0.054,464.214,,,,
174,16:57:36.28,13.434,25,0.054,464.3,,,,
175,16:57:36.35,13.474,25,0.054,464.267,,,,
176,16:57:36.43,13.604,25,0.054,460.149,,,,
177,16:57:36.50,15.074,25,0.054,462.665,,,,
178,16:57:36.58,13.713,25,0.054,462.066,,,,
179,16:57:36.65,13.775,25,0.054,464.105,,,,
180,16:57:36.73,13.85,25,0.054,465.002,,,,
181,16:57:36.80,13.948,25,0.054,462.99,,,,
182,16:57:36.88,14.05,25,0.054,464.524,,,,
183,16:57:36.95,15.758,25,0.054,462.552,,,,
184,16:57:37.03,14.09,25,0.054,458.997,,,,
185,16:57:37.10,15.825,25,0.055,458.682,,,,
186,16:57:37.18,15.811,25,0.054,464.792,,,,
187,16:57:37.25,15.821,25,0.054,462.985,,,,
188,16:57:37.33,15.919,25,0.054,459.843,,,,
189,16:57:37.40,15.954,25,0.054,461.332,,,,
190,16:57:37.48,14.519,25,0.054,459.835,,,,
191,16:57:37.55,16.122,25,0.054,462.031,,,,
192,16:57:37.63,16.622,25,0.054,461.475,,,,
193,16:57:37.70,16.273,25,0.054,460.703,,,,
194,16:57:37.78,16.346,25,0.054,459.672,,,,
195,16:57:37.85,16.422,25,0.055,458.659,,,,
196,16:57:37.93,16.513,25,0.054,464.966,,,,
197,16:57:38.00,16.731,25,0.054,459.73,,,,
198,16:57:38.08,16.8,25,0.054,462.007,,,,
199,16:57:38.15,16.807,25,0.054,459.982,,,,
200,16:57:38.23,16.973,25,0.054,462.776,,,,
201,16:57:38.30,16.872,25,0.054,465.161,,,,
202,16:57:38.38,17.032,25,0.054,459.456,,,,
203,16:57:38.45,16.909,25,0.054,459.464,,,,
204,16:57:38.53,15.426,25,0.054,459.368,,,,
205,16:57:38.60,16.974,25,0.054,461.335,,,,
206,16:57:38.68,17.249,25,0.055,457.652,,,,
207,16:57:38.76,17.379,25,0.054,458.752,,,,
208,16:57:38.83,17.404,25,0.054,459.071,,,,
209,16:57:38.91,17.62,25,0.054,463.177,,,,
210,16:57:38.98,15.814,25,0.054,464.261,,,,
211,16:57:39.05,15.888,25,0.054,463.842,,,,
212,16:57:39.13,17.428,25,0.054,465.656,,,,
213,16:57:39.20,17.777,25,0.054,462.508,,,,
214,16:57:39.28,17.786,25,0.054,460.961,,,,
215,16:57:39.35,16.187,25,0.054,462.865,,,,
216,16:57:39.43,16.244,25,0.054,462.42,,,,
217,16:57:39.50,17.76,25,0.054,460.53,,,,
218,16:57:39.58,18.054,25,0.054,460.275,,,,
219,16:57:39.65,18.17,25,0.055,458.359,,,,
220,16:57:39.73,18.206,25,0.054,462.644,,,,
221,16:57:39.80,16.592,25,0.054,464.962,,,,
222,16:57:39.88,18.31,25,0.054,465.552,,,,
223,16:57:39.95,18.355,25,0.054,463.416,,,,
224,16:57:40.03,16.736,25,0.054,461.947,,,,
225,16:57:40.10,18.632,25,0.054,459.125,,,,
226,16:57:40.18,18.654,25,0.054,460.915,,,,
227,16:57:40.25,18.624,25,0.055,458.533,,,,
228,16:57:40.33,18.68,25,0.055,458.524,,,,
229,16:57:40.41,18.862,25,0.054,461.087,,,,
230,16:57:40.48,18.841,25,0.054,461.647,,,,
231,16:57:40.56,18.835,25,0.054,463.37,,,,
232,16:57:40.63,18.886,25,0.054,459.477,,,,
233,16:57:40.70,19.017,25,0.054,465.64,,,,
234,16:57:40.78,19.209,25,0.054,466.216,,,,
235,16:57:40.85,19.108,25,0.054,462.76,,,,
236,16:57:40.93,19.341,25,0.054,460.994,,,,
237,16:57:41.00,19.975,25,0.054,461.017,,,,
238,16:57:41.08,17.91,25,0.054,465.071,,,,
239,16:57:41.15,19.736,25,0.054,460.573,,,,
240,16:57:41.23,19.605,25,0.054,462.207,,,,
241,16:57:41.30,18.095,25,0.054,463.96,,,,
242,16:57:41.38,19.646,25,0.055,458.695,,,,
243,16:57:41.45,18.241,25,0.054,462.647,,,,
244,16:57:41.53,20.255,25,0.054,460.526,,,,
245,16:57:41.60,18.366,25,0.054,462.938,,,,
246,16:57:41.68,18.415,25,0.054,461.725,,,,
247,16:57:41.75,18.538,25,0.054,464.798,,,,
248,16:57:41.83,18.614,25,0.054,463.342,,,,
249,16:57:41.90,18.553,25,0.054,462.208,,,,
250,16:57:41.98,18.517,25,0.054,459.362,,,,
251,16:57:42.05,18.768,25,0.054,461.91,,,,
252,16:57:42.12,18.93,25,0.054,461.937,,,,
253,16:57:42.20,18.696,25,0.054,464.228,,,,
254,16:57:42.27,20.585,25,0.054,459.521,,,,
255,16:57:42.35,20.669,25,0.054,460.538,,,,
256,16:57:42.42,20.88,25,0.054,461.354,,,,
257,16:57:42.50,20.807,25,0.054,462.509,,,,
258,16:57:42.57,18.945,25,0.054,461.889,,,,
259,16:57:42.65,21.145,25,0.054,464.69,,,,
260,16:57:42.72,21.294,25,0.054,460.67,,,,
261,16:57:42.80,21.23,25,0.054,466.515,,,,
262,16:57:42.87,21.141,25,0.054,463.136,,,,
263,16:57:42.95,19.444,25,0.054,459.928,,,,
264,16:57:43.02,21.332,25,0.054,463.564,,,,
265,16:57:43.10,21.509,25,0.054,463.603,,,,
266,16:57:43.17,19.394,25,0.054,464.173,,,,
267,16:57:43.25,19.748,25,0.055,456.706,,,,
268,16:57:43.32,22.35,25,0.054,463.881,,,,
269,16:57:43.40,21.968,25,0.055,457.979,,,,
270,16:57:43.47,21.822,25,0.055,457.495,,,,
271,16:57:43.55,20.091,25,0.054,461.183,,,,
272,16:57:43.62,20.298,25,0.055,457.648,,,,
273,16:57:43.70,22.175,25,0.054,466.544,,,,
274,16:57:43.77,22.165,25,0.054,461.301,,,,
275,16:57:43.85,22.158,25,0.054,462.132,,,,
276,16:57:43.92,22.419,25,0.054,464.601,,,,
277,16:57:44.00,22.308,25,0.054,460.688,,,,
278,16:57:44.07,20.867,25,0.054,459.187,,,,
279,16:57:44.15,20.812,25,0.055,458.564,,,,
280,16:57:44.22,22.615,25,0.054,462.297,,,,
281,16:57:44.30,20.471,25,0.054,463.429,,,,
282,16:57:44.37,20.81,25,0.055,458.205,,,,
283,16:57:44.45,20.589,25,0.054,463.628,,,,
284,16:57:44.52,23.227,25,0.054,463.918,,,,
285,16:57:44.60,20.744,25,0.054,464.428,,,,
286,16:57:44.67,23.104,25,0.054,462.543,,,,
287,16:57:44.75,20.889,25,0.054,464.777,,,,
288,16:57:44.82,23.09,25,0.054,463.745,,,,
289,16:57:44.90,21.27,25,0.054,461.995,,,,
290,16:57:44.97,23.374,25,0.054,463.904,,,,
291,16:57:45.05,23.389,25,0.054,462.086,,,,
292,16:57:45.12,21.32,25,0.054,463.831,,,,
293,16:57:45.20,24.042,25,0.055,458.224,,,,
294,16:57:45.27,21.798,25,0.054,459.886,,,,
295,16:57:45.35,23.685,25,0.054,463.754,,,,
296,16:57:45.42,21.504,25,0.054,460.209,,,,
297,16:57:45.50,21.578,25,0.054,462.571,,,,
298,16:57:45.57,21.929,25,0.054,464.695,,,,
299,16:57:45.65,23.955,25,0.054,460.244,,,,
300,16:57:45.72,21.798,25,0.054,463.814,,,,
