idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec,gpu_sm_avg_pct,gpu_dram_avg_pct,gpu_fb_used_avg_mib,gpu_power_avg_w
1,16:43:01.36,0.555,25,0.166,150.807,,,,
2,16:43:01.60,0.76,25,0.177,140.991,,,,
3,16:43:01.89,1.079,25,0.21,119.03,,,,
4,16:43:02.01,1.108,25,0.24,104.105,,,,
5,16:43:01.91,1.049,25,0.157,159.325,,,,
6,16:43:02.37,1.558,25,0.364,68.635,,,,
7,16:43:02.47,1.609,25,0.239,104.691,,,,
8,16:43:02.47,1.658,25,0.629,39.744,,,,
9,16:43:02.96,2.111,25,0.315,79.331,,,,
10,16:43:02.41,1.619,25,0.471,53.131,,,,
11,16:43:02.94,1.968,25,0.251,99.682,,,,
12,16:43:03.10,2.294,25,0.237,105.679,,,,
13,16:43:03.40,2.588,25,0.287,87.188,,,,
14,16:43:03.55,2.404,25,0.367,68.188,,,,
15,16:43:03.16,2.259,25,0.445,56.172,,,,
16,16:43:03.66,2.341,25,0.354,70.596,,,,
17,16:43:03.70,2.75,25,0.332,75.372,,,,
18,16:43:03.82,3.02,25,0.502,49.826,,,,
19,16:43:03.77,2.944,25,0.274,91.154,,,,
20,16:43:03.91,2.901,25,0.314,79.682,,,,
21,16:43:03.94,2.758,25,0.242,103.322,,,,
22,16:43:04.43,3.559,25,0.28,89.357,,,,
23,16:43:04.40,3.31,25,0.355,70.44,,,,
24,16:43:04.71,3.713,25,0.641,39.012,,,,
25,16:43:04.75,3.457,25,0.217,115.264,,,,
26,16:43:04.68,3.528,25,0.325,76.834,,,,
27,16:43:04.79,3.912,25,0.555,45.016,,,,
28,16:43:04.97,3.109,25,0.174,143.395,,,,
29,16:43:04.97,4.123,25,0.156,159.824,,,,
30,16:43:05.04,4.112,25,0.514,48.626,,,,
31,16:43:05.09,3.932,25,0.195,128.284,,,,
32,16:43:05.12,3.35,25,0.252,99.197,,,,
33,16:43:05.17,3.898,25,0.164,152.131,,,,
34,16:43:05.23,3.144,25,0.187,133.517,,,,
35,16:43:05.33,3.859,25,0.172,145.266,,,,
36,16:43:05.35,4.512,25,0.195,128.027,,,,
37,16:43:05.39,3.635,25,0.175,142.714,,,,
38,16:43:05.41,4.42,25,0.154,161.97,,,,
39,16:43:05.44,4.534,25,0.481,51.965,,,,
40,16:43:05.52,4.693,25,0.158,157.756,,,,
41,16:43:05.56,4.385,25,0.173,144.645,,,,
42,16:43:05.57,4.54,25,0.415,60.294,,,,
43,16:43:05.60,3.929,25,0.174,143.901,,,,
44,16:43:05.60,3.963,25,0.158,158.727,,,,
45,16:43:05.67,4.768,25,0.24,104.189,,,,
46,16:43:05.72,4.717,25,0.206,121.213,,,,
47,16:43:05.74,3.626,25,0.181,138.07,,,,
48,16:43:05.74,4.887,25,0.157,159.514,,,,
49,16:43:05.80,4.786,25,0.158,158.362,,,,
50,16:43:05.79,4.901,25,0.158,158.262,,,,
51,16:43:05.87,4.272,25,0.16,156.309,,,,
52,16:43:05.88,4.592,25,0.188,133.045,,,,
53,16:43:05.92,5.038,25,0.165,151.232,,,,
54,16:43:05.93,4.816,25,0.155,161.802,,,,
55,16:43:05.96,5.153,25,0.181,138.052,,,,
56,16:43:05.98,4.762,25,0.156,160.35,,,,
57,16:43:05.98,4.458,25,0.156,160.36,,,,
58,16:43:06.06,5.238,25,0.151,165.485,,,,
59,16:43:06.06,5.228,25,0.158,157.909,,,,
60,16:43:06.10,5.306,25,0.15,166.628,,,,
61,16:43:06.11,5.178,25,0.151,166.042,,,,
62,16:43:06.14,5.18,25,0.153,162.937,,,,
63,16:43:06.16,4.103,25,0.151,165.903,,,,
64,16:43:06.16,4.878,25,0.154,162.258,,,,
65,16:43:06.24,5.44,25,0.15,166.538,,,,
66,16:43:06.25,5.41,25,0.154,161.827,,,,
67,16:43:06.28,5.309,25,0.15,166.622,,,,
68,16:43:06.29,4.286,25,0.15,166.356,,,,
69,16:43:06.32,4.751,25,0.153,162.903,,,,
70,16:43:06.34,5.072,25,0.151,165.526,,,,
71,16:43:06.34,5.076,25,0.154,162.392,,,,
72,16:43:06.42,4.301,25,0.15,166.327,,,,
73,16:43:06.43,5.278,25,0.154,162.022,,,,
74,16:43:06.46,5.494,25,0.15,166.469,,,,
75,16:43:06.46,5.126,25,0.15,166.284,,,,
76,16:43:06.50,5.639,25,0.154,162.863,,,,
77,16:43:06.51,4.523,25,0.151,165.776,,,,
78,16:43:06.53,4.924,25,0.154,162.355,,,,
79,16:43:06.60,4.509,25,0.15,166.905,,,,
80,16:43:06.61,5.625,25,0.154,161.934,,,,
81,16:43:06.64,5.344,25,0.15,166.64,,,,
82,16:43:06.64,5.498,25,0.151,165.837,,,,
83,16:43:06.68,5.393,25,0.154,162.605,,,,
84,16:43:06.69,5.399,25,0.151,165.623,,,,
85,16:43:06.71,5.429,25,0.154,162.83,,,,
86,16:43:06.77,5.551,25,0.15,166.702,,,,
87,16:43:06.79,4.106,25,0.154,161.932,,,,
88,16:43:06.81,5.731,25,0.15,166.792,,,,
89,16:43:06.82,6.026,25,0.15,166.38,,,,
90,16:43:06.86,5.192,25,0.153,163.037,,,,
91,16:43:06.87,5.68,25,0.151,165.783,,,,
92,16:43:06.89,5.66,25,0.154,162.363,,,,
93,16:43:06.95,5.509,25,0.15,166.391,,,,
94,16:43:06.98,5.864,25,0.155,161.596,,,,
95,16:43:06.99,5.91,25,0.15,166.534,,,,
96,16:43:07.00,5.509,25,0.151,165.95,,,,
97,16:43:07.04,6.219,25,0.153,163.045,,,,
98,16:43:07.05,5.627,25,0.153,163.172,,,,
99,16:43:07.07,5.739,25,0.154,162.225,,,,
100,16:43:07.13,5.834,25,0.15,166.344,,,,
101,16:43:07.16,4.89,25,0.154,162.061,,,,
102,16:43:07.17,5.496,25,0.15,166.79,,,,
103,16:43:07.18,5.286,25,0.15,166.265,,,,
104,16:43:07.22,5.382,25,0.154,162.697,,,,
105,16:43:07.23,5.902,25,0.151,165.605,,,,
106,16:43:07.25,5.791,25,0.154,162.437,,,,
107,16:43:07.31,5.202,25,0.15,166.43,,,,
108,16:43:07.34,5.481,25,0.155,161.691,,,,
109,16:43:07.35,6.378,25,0.15,166.369,,,,
110,16:43:07.36,6.425,25,0.151,166.044,,,,
111,16:43:07.40,6.461,25,0.154,162.357,,,,
112,16:43:07.41,5.229,25,0.152,164.872,,,,
113,16:43:07.44,5.351,25,0.154,161.862,,,,
114,16:43:07.49,5.367,25,0.15,166.19,,,,
115,16:43:07.52,5.27,25,0.155,161.599,,,,
116,16:43:07.53,6.507,25,0.15,166.187,,,,
117,16:43:07.54,6.31,25,0.151,165.82,,,,
118,16:43:07.59,5.522,25,0.153,162.909,,,,
