timestamp_unix_s,timestamp_utc,relative_to_test_start_s,scope,gpu_uuid,gpu,gpu_i_id,gpu_i_profile,model_name,active_requests,sm_partition_pct,sm_configured_pct,sm_physical_pct,dram_partition_pct,dram_configured_pct,dram_physical_pct,fb_used_mib,fb_free_mib,fb_util_partition_pct,fb_util_configured_pct,fb_util_physical_pct,configured_compute_pct,configured_memory_pct,physical_memory_mib,power_w
1789664161.17,2026-09-17T16:56:01.170000Z,-19.956,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,1288.0,39153.0,3.184887,,,,,40960.0,
1789664166.17,2026-09-17T16:56:06.170000Z,-14.956,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,1288.0,39153.0,3.184887,,,,,40960.0,
1789664171.17,2026-09-17T16:56:11.170000Z,-9.956,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,1288.0,39153.0,3.184887,,,,,40960.0,
1789664176.17,2026-09-17T16:56:16.170000Z,-4.956,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,0.0,,,0.0,,,1288.0,39153.0,3.184887,,,,,40960.0,
1789664181.17,2026-09-17T16:56:21.170000Z,0.044,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,21,0.0,,,0.0,,,1288.0,39153.0,3.184887,,,,,40960.0,
1789664186.17,2026-09-17T16:56:26.170000Z,5.044,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,156,1.0277,,,0.1952,,,1288.0,39153.0,3.184887,,,,,40960.0,
1789664191.17,2026-09-17T16:56:31.170000Z,10.044,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,89,58.5893,,,11.0985,,,1288.0,39153.0,3.184887,,,,,40960.0,
1789664196.17,2026-09-17T16:56:36.170000Z,15.044,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,22,68.8815,,,13.0419,,,1288.0,39153.0,3.184887,,,,,40960.0,
1789664201.17,2026-09-17T16:56:41.170000Z,20.044,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,68.8745,,,13.0394,,,1288.0,39153.0,3.184887,,,,,40960.0,
1789664206.17,2026-09-17T16:56:46.170000Z,25.044,partition,GPU-8fb50131-6654-9551-735c-932a7c87f13c,0,0,7g.40gb,NVIDIA A100-SXM4-40GB,0,8.6893,,,1.6497,,,1288.0,39153.0,3.184887,,,,,40960.0,
