idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec
1,17:02:21.47,0.248,25,0.058,434.592
2,17:02:21.61,0.362,25,0.057,436.586
3,17:02:22.33,1.1,25,0.065,386.438
4,17:02:22.46,1.226,25,0.058,434.711
5,17:02:22.56,1.332,25,0.068,366.757
6,17:02:22.66,1.374,25,0.057,436.887
7,17:02:22.76,1.469,25,0.058,434.255
8,17:02:22.88,0.68,25,0.058,433.368
9,17:02:22.98,0.72,25,0.058,434.248
10,17:02:23.07,1.783,25,0.059,425.317
11,17:02:23.14,1.849,25,0.055,457.878
12,17:02:23.22,1.839,25,0.055,455.446
13,17:02:23.29,1.834,25,0.055,456.635
14,17:02:23.37,2.138,25,0.055,454.574
15,17:02:23.44,1.966,25,0.055,451.828
16,17:02:23.52,2.17,25,0.055,453.46
17,17:02:23.59,2.116,25,0.055,456.977
18,17:02:23.67,2.377,25,0.055,454.435
19,17:02:23.74,2.428,25,0.055,457.269
20,17:02:23.82,2.525,25,0.055,456.335
21,17:02:23.89,2.396,25,0.055,451.235
22,17:02:23.97,2.609,25,0.055,456.41
23,17:02:24.04,2.674,25,0.055,455.365
24,17:02:24.12,2.43,25,0.055,457.803
25,17:02:24.19,2.819,25,0.055,456.572
26,17:02:24.27,2.638,25,0.055,455.729
27,17:02:24.34,2.602,25,0.055,458.112
28,17:02:24.42,3.04,25,0.055,454.001
29,17:02:24.49,3.266,25,0.055,458.1
30,17:02:24.57,2.807,25,0.055,456.265
31,17:02:24.64,2.917,25,0.055,457.923
32,17:02:24.72,3.03,25,0.055,455.061
33,17:02:24.79,3.105,25,0.055,455.11
34,17:02:24.87,3.18,25,0.055,457.919
35,17:02:24.94,2.981,25,0.055,452.36
36,17:02:25.02,3.292,25,0.055,457.601
37,17:02:25.09,3.095,25,0.055,452.789
38,17:02:25.17,3.426,25,0.055,457.217
39,17:02:25.24,4.002,25,0.054,458.742
40,17:02:25.32,3.491,25,0.055,454.623
41,17:02:25.39,4.013,25,0.055,451.901
42,17:02:25.47,3.47,25,0.055,455.69
43,17:02:25.54,4.185,25,0.055,454.525
44,17:02:25.62,4.333,25,0.055,455.469
45,17:02:25.69,3.835,25,0.055,457.644
46,17:02:25.76,3.885,25,0.054,459.186
47,17:02:25.84,3.95,25,0.055,456.035
48,17:02:25.92,4.015,25,0.055,456.528
49,17:02:25.99,4.101,25,0.055,458.192
50,17:02:26.06,4.688,25,0.055,458.465
51,17:02:26.14,4.204,25,0.055,457.176
52,17:02:26.22,4.274,25,0.055,452.265
53,17:02:26.29,4.357,25,0.055,455.465
54,17:02:26.37,5.059,25,0.055,454.523
55,17:02:26.44,4.495,25,0.055,453.789
56,17:02:26.52,4.576,25,0.055,453.812
57,17:02:26.59,5.348,25,0.055,454.75
58,17:02:26.67,5.102,25,0.055,457.318
59,17:02:26.74,5.222,25,0.054,459.878
60,17:02:26.82,5.535,25,0.055,456.887
61,17:02:26.89,5.61,25,0.055,453.707
62,17:02:26.97,5.024,25,0.055,454.073
63,17:02:27.04,5.455,25,0.055,454.423
64,17:02:27.12,5.68,25,0.055,455.135
65,17:02:27.19,5.196,25,0.055,455.83
66,17:02:27.27,5.909,25,0.055,458.457
67,17:02:27.34,6.004,25,0.055,454.543
68,17:02:27.42,5.689,25,0.055,453.461
