idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec
1,17:39:41.72,0.45,25,0.12,207.975
2,17:39:41.93,0.614,25,0.167,149.454
3,17:39:42.00,0.732,25,0.144,174.011
4,17:39:42.10,0.816,25,0.272,92.008
5,17:39:42.14,0.773,25,0.141,177.122
6,17:39:42.29,1.011,25,0.481,52.02
7,17:39:42.46,1.158,25,0.332,75.372
8,17:39:42.54,1.118,25,0.367,68.181
9,17:39:42.59,1.315,25,0.671,37.255
10,17:39:42.61,1.192,25,0.427,58.483
11,17:39:42.67,1.398,25,0.716,34.899
12,17:39:42.81,1.508,25,0.483,51.796
13,17:39:42.84,1.508,25,0.516,48.458
14,17:39:43.01,1.722,25,0.505,49.465
15,17:39:43.08,1.618,25,0.506,49.423
16,17:39:43.13,1.84,25,0.505,49.465
17,17:39:43.15,1.831,25,0.504,49.618
18,17:39:43.21,1.846,25,0.505,49.515
19,17:39:43.36,1.972,25,0.502,49.751
20,17:39:43.38,1.855,25,0.506,49.386
21,17:39:43.56,2.102,25,0.504,49.561
22,17:39:43.63,2.111,25,0.505,49.493
23,17:39:43.68,2.386,25,0.506,49.424
24,17:39:43.70,2.428,25,0.505,49.503
25,17:39:43.76,2.369,25,0.505,49.504
26,17:39:43.90,2.588,25,0.505,49.47
27,17:39:43.93,2.475,25,0.506,49.366
28,17:39:44.10,2.675,25,0.506,49.374
29,17:39:44.18,2.66,25,0.506,49.442
30,17:39:44.23,2.913,25,0.503,49.656
31,17:39:44.25,2.666,25,0.504,49.593
32,17:39:44.31,3.017,25,0.503,49.708
33,17:39:44.45,2.956,25,0.506,49.424
34,17:39:44.48,3.122,25,0.505,49.503
35,17:39:44.65,3.125,25,0.503,49.654
36,17:39:44.73,3.279,25,0.506,49.398
37,17:39:44.78,3.398,25,0.506,49.412
38,17:39:44.80,3.447,25,0.506,49.43
39,17:39:44.85,3.542,25,0.505,49.551
40,17:39:45.00,3.715,25,0.505,49.474
41,17:39:45.03,3.619,25,0.504,49.589
42,17:39:45.20,3.674,25,0.505,49.521
43,17:39:45.27,3.746,25,0.506,49.386
44,17:39:45.32,3.994,25,0.504,49.61
45,17:39:45.34,3.802,25,0.503,49.659
46,17:39:45.40,4.075,25,0.506,49.414
47,17:39:45.54,4.253,25,0.505,49.5
48,17:39:45.57,4.175,25,0.505,49.463
49,17:39:45.74,4.334,25,0.504,49.613
50,17:39:45.82,4.329,25,0.506,49.385
51,17:39:45.87,4.551,25,0.504,49.594
52,17:39:45.89,4.447,25,0.503,49.669
53,17:39:45.95,4.628,25,0.504,49.59
54,17:39:46.09,4.6,25,0.506,49.383
55,17:39:46.12,4.732,25,0.505,49.546
56,17:39:46.29,4.822,25,0.507,49.343
57,17:39:46.37,4.942,25,0.505,49.486
58,17:39:46.42,5.019,25,0.507,49.356
59,17:39:46.44,5.088,25,0.507,49.306
60,17:39:46.49,5.195,25,0.507,49.32
61,17:39:46.64,5.155,25,0.505,49.551
62,17:39:46.67,5.278,25,0.505,49.505
63,17:39:46.84,5.32,25,0.506,49.362
64,17:39:46.91,5.425,25,0.504,49.554
65,17:39:46.96,5.482,25,0.505,49.548
66,17:39:46.98,5.424,25,0.503,49.695
67,17:39:47.04,5.656,25,0.503,49.684
68,17:39:47.19,5.72,25,0.507,49.354
69,17:39:47.21,5.719,25,0.505,49.518
70,17:39:47.36,5.974,25,0.481,51.942
71,17:39:47.43,5.897,25,0.472,52.946
72,17:39:47.46,5.962,25,0.458,54.617
73,17:39:47.48,6.04,25,0.453,55.231
74,17:39:47.52,6.139,25,0.438,57.069
75,17:39:47.62,6.342,25,0.394,63.377
76,17:39:47.77,6.24,25,0.366,68.297
77,17:39:47.85,6.321,25,0.357,69.955
78,17:39:47.87,6.428,25,0.357,69.967
79,17:39:47.91,6.449,25,0.358,69.908
80,17:39:48.01,6.728,25,0.357,70.08
81,17:39:48.16,6.647,25,0.357,69.999
82,17:39:48.24,6.61,25,0.357,70.024
83,17:39:48.26,6.855,25,0.357,70.081
84,17:39:48.30,6.711,25,0.356,70.288
85,17:39:48.40,6.908,25,0.356,70.286
86,17:39:48.55,7.118,25,0.356,70.247
87,17:39:48.63,7.182,25,0.356,70.155
88,17:39:48.65,7.344,25,0.357,69.967
89,17:39:48.69,7.277,25,0.356,70.174
90,17:39:48.78,7.308,25,0.338,73.893
91,17:39:48.89,7.422,25,0.309,80.826
92,17:39:48.96,7.507,25,0.292,85.481
93,17:39:48.97,7.469,25,0.289,86.611
94,17:39:49.06,7.576,25,0.254,98.487
95,17:39:49.15,7.434,25,0.225,110.867
96,17:39:49.17,7.779,25,0.184,135.751
97,17:39:49.22,7.71,25,0.136,183.422
98,17:39:49.29,7.808,25,0.095,261.885
99,17:39:49.34,7.787,25,0.095,262.048
100,17:39:49.38,7.815,25,0.071,351.251
