idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec
1,17:45:17.03,0.351,25,0.095,264.291
2,17:45:17.18,0.494,25,0.153,163.282
3,17:45:17.31,0.638,25,0.255,98.041
4,17:45:17.32,0.637,25,0.215,116.209
5,17:45:17.49,0.636,25,0.105,237.254
6,17:45:17.52,0.815,25,0.343,72.881
7,17:45:17.53,0.817,25,0.391,63.865
8,17:45:17.61,0.915,25,0.143,175.383
9,17:45:17.67,0.962,25,0.252,99.049
10,17:45:17.94,1.215,25,0.14,179.131
11,17:45:17.98,1.238,25,0.297,84.176
12,17:45:18.07,1.227,25,0.288,86.88
13,17:45:18.13,1.43,25,0.373,66.962
14,17:45:18.26,1.507,25,0.086,290.774
15,17:45:18.44,1.669,25,0.228,109.779
16,17:45:18.70,1.988,25,0.327,76.515
17,17:45:18.89,2.074,25,0.407,61.411
18,17:45:18.89,2.211,25,0.242,103.506
19,17:45:18.77,2.072,25,0.237,105.563
20,17:45:18.96,2.189,25,0.436,57.287
21,17:45:19.16,2.411,25,0.088,283.244
22,17:45:19.47,2.557,25,0.143,174.357
23,17:45:19.53,2.789,25,0.376,66.518
24,17:45:19.60,2.885,25,0.432,57.815
25,17:45:19.65,2.905,25,0.633,39.52
26,17:45:19.72,2.388,25,0.419,59.597
27,17:45:19.78,3.069,25,0.541,46.248
28,17:45:19.84,2.778,25,0.215,116.046
29,17:45:19.99,2.934,25,0.114,219.941
30,17:45:20.01,3.164,25,0.285,87.664
31,17:45:20.11,2.844,25,0.089,280.708
32,17:45:19.96,3.192,25,0.242,103.361
33,17:45:20.30,2.959,25,0.137,182.862
34,17:45:20.35,3.566,25,0.276,90.608
35,17:45:20.27,3.007,25,0.361,69.179
36,17:45:20.45,3.573,25,0.103,241.992
37,17:45:20.50,3.446,25,0.163,153.427
38,17:45:20.68,3.002,25,0.126,197.759
39,17:45:20.73,2.433,25,0.431,58.028
40,17:45:20.80,4.073,25,0.834,29.988
41,17:45:20.90,4.13,25,0.247,101.276
42,17:45:20.95,3.392,25,0.295,84.714
43,17:45:21.03,3.917,25,0.31,80.546
44,17:45:21.11,4.279,25,0.29,86.192
45,17:45:21.33,4.484,25,0.401,62.422
46,17:45:21.38,4.066,25,0.395,63.274
47,17:45:21.41,3.989,25,0.563,44.443
48,17:45:21.45,4.551,25,0.544,45.94
49,17:45:21.49,3.612,25,0.428,58.409
50,17:45:21.58,4.066,25,0.437,57.238
51,17:45:21.80,4.505,25,0.44,56.763
52,17:45:21.87,4.061,25,0.443,56.381
53,17:45:21.89,4.784,25,0.444,56.285
54,17:45:21.94,4.477,25,0.444,56.268
55,17:45:21.97,5.047,25,0.447,55.973
56,17:45:22.06,5.202,25,0.442,56.562
57,17:45:22.29,5.295,25,0.444,56.269
58,17:45:22.35,4.25,25,0.444,56.274
59,17:45:22.38,5.556,25,0.445,56.128
60,17:45:22.42,5.56,25,0.445,56.146
61,17:45:22.46,5.524,25,0.442,56.525
62,17:45:22.54,5.76,25,0.441,56.744
63,17:45:22.79,5.709,25,0.459,54.429
64,17:45:22.86,5.305,25,0.466,53.692
65,17:45:22.89,6.007,25,0.469,53.328
66,17:45:22.94,5.739,25,0.477,52.409
67,17:45:22.98,5.857,25,0.483,51.734
68,17:45:23.08,6.105,25,0.497,50.283
69,17:45:23.21,6.511,25,0.514,48.635
70,17:45:23.33,6.616,25,0.506,49.415
71,17:45:23.40,5.609,25,0.506,49.427
72,17:45:23.43,6.036,25,0.503,49.679
73,17:45:23.48,5.974,25,0.505,49.484
74,17:45:23.52,5.655,25,0.506,49.438
75,17:45:23.62,6.353,25,0.499,50.095
76,17:45:23.76,6.865,25,0.506,49.396
77,17:45:23.88,6.951,25,0.505,49.497
78,17:45:23.95,6.429,25,0.506,49.438
79,17:45:23.98,6.925,25,0.506,49.43
80,17:45:24.03,6.802,25,0.504,49.599
81,17:45:24.07,6.465,25,0.505,49.548
82,17:45:24.17,7.359,25,0.508,49.24
83,17:45:24.31,7.082,25,0.506,49.409
84,17:45:24.43,7.586,25,0.505,49.48
85,17:45:24.50,7.589,25,0.505,49.475
86,17:45:24.53,6.891,25,0.503,49.656
87,17:45:24.58,7.808,25,0.507,49.308
88,17:45:24.62,7.483,25,0.506,49.426
89,17:45:24.72,7.438,25,0.506,49.435
90,17:45:24.85,6.989,25,0.505,49.462
91,17:45:24.97,6.969,25,0.507,49.334
92,17:45:25.05,7.459,25,0.504,49.602
93,17:45:25.08,7.961,25,0.508,49.252
94,17:45:25.12,8.323,25,0.505,49.483
95,17:45:25.17,7.851,25,0.504,49.575
96,17:45:25.26,7.66,25,0.507,49.303
97,17:45:25.40,8.661,25,0.505,49.529
98,17:45:25.52,8.389,25,0.507,49.34
99,17:45:25.59,8.046,25,0.505,49.53
100,17:45:25.62,7.887,25,0.504,49.605
101,17:45:25.67,8.25,25,0.506,49.367
102,17:45:25.71,7.965,25,0.506,49.444
103,17:45:25.81,7.838,25,0.505,49.547
104,17:45:25.95,9.194,25,0.506,49.387
105,17:45:26.07,8.907,25,0.505,49.457
106,17:45:26.14,8.958,25,0.505,49.519
107,17:45:26.17,9.365,25,0.504,49.557
108,17:45:26.22,9.022,25,0.506,49.393
109,17:45:26.26,8.34,25,0.506,49.372
110,17:45:26.36,8.701,25,0.505,49.486
111,17:45:26.49,8.78,25,0.505,49.504
112,17:45:26.62,9.375,25,0.506,49.413
