idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec
1,17:51:07.81,0.586,25,0.228,109.711
2,17:51:07.97,0.753,25,0.234,106.944
3,17:51:08.24,1.015,25,0.163,153.295
4,17:51:08.34,1.135,25,0.476,52.478
5,17:51:08.42,1.157,25,0.26,96.189
6,17:51:08.54,1.316,25,0.252,99.092
7,17:51:08.69,1.47,25,0.461,54.281
8,17:51:08.85,1.474,25,0.204,122.359
9,17:51:08.94,1.712,25,0.265,94.499
10,17:51:09.12,1.836,25,0.242,103.468
11,17:51:09.36,2.122,25,0.479,52.178
12,17:51:09.41,1.774,25,0.436,57.317
13,17:51:09.42,2.106,25,0.186,134.512
14,17:51:09.50,2.29,25,0.389,64.296
15,17:51:09.64,2.18,25,0.327,76.352
16,17:51:09.65,2.443,25,0.496,50.371
17,17:51:09.77,2.555,25,0.27,92.536
18,17:51:09.72,2.489,25,0.327,76.407
19,17:51:09.85,2.601,25,0.208,120.276
20,17:51:09.90,2.617,25,0.414,60.432
21,17:51:09.92,2.679,25,0.419,59.598
22,17:51:09.98,2.762,25,0.183,136.444
23,17:51:10.04,2.694,25,0.303,82.444
24,17:51:10.07,2.599,25,0.223,112.309
25,17:51:10.10,2.521,25,0.167,149.464
26,17:51:10.18,2.936,25,0.271,92.191
27,17:51:10.21,2.944,25,0.249,100.353
28,17:51:10.22,2.907,25,0.203,123.295
29,17:51:10.24,2.961,25,0.182,137.453
30,17:51:10.24,2.991,25,0.163,153.24
31,17:51:10.29,2.957,25,0.155,160.923
32,17:51:10.29,2.859,25,0.163,153.742
33,17:51:10.37,2.938,25,0.152,164.548
34,17:51:10.39,3.006,25,0.156,160.026
35,17:51:10.41,2.935,25,0.155,161.317
36,17:51:10.42,2.958,25,0.151,165.121
37,17:51:10.43,3.022,25,0.155,161.281
38,17:51:10.47,3.174,25,0.151,165.277
39,17:51:10.47,2.866,25,0.152,164.483
40,17:51:10.55,3.201,25,0.151,165.193
41,17:51:10.58,2.745,25,0.155,161.051
42,17:51:10.59,2.708,25,0.154,161.841
43,17:51:10.60,3.27,25,0.151,165.364
44,17:51:10.61,2.699,25,0.155,161.421
45,17:51:10.65,3.181,25,0.151,165.614
46,17:51:10.65,3.009,25,0.152,164.738
47,17:51:10.72,3.076,25,0.151,166.044
48,17:51:10.76,3.443,25,0.155,161.392
49,17:51:10.77,3.448,25,0.151,165.099
50,17:51:10.77,3.091,25,0.154,162.035
51,17:51:10.79,3.347,25,0.155,161.707
52,17:51:10.83,3.229,25,0.151,165.537
53,17:51:10.83,3.283,25,0.152,165.0
54,17:51:10.90,3.415,25,0.151,165.855
55,17:51:10.94,3.298,25,0.155,161.385
56,17:51:10.95,3.721,25,0.151,165.714
57,17:51:10.96,3.627,25,0.154,162.251
58,17:51:10.97,3.529,25,0.154,161.915
59,17:51:11.01,3.542,25,0.151,165.564
60,17:51:11.01,3.314,25,0.152,164.925
61,17:51:11.08,3.41,25,0.151,165.735
62,17:51:11.12,3.188,25,0.155,161.267
63,17:51:11.13,3.865,25,0.151,165.444
64,17:51:11.14,3.505,25,0.154,162.082
65,17:51:11.15,3.295,25,0.155,161.59
66,17:51:11.19,3.726,25,0.151,165.744
67,17:51:11.19,3.583,25,0.152,164.714
68,17:51:11.26,3.929,25,0.151,165.493
69,17:51:11.31,3.643,25,0.155,161.085
70,17:51:11.31,3.371,25,0.151,165.245
71,17:51:11.32,3.627,25,0.154,161.928
72,17:51:11.34,3.664,25,0.154,161.886
73,17:51:11.37,4.013,25,0.151,165.513
74,17:51:11.37,4.068,25,0.152,164.906
75,17:51:11.44,4.136,25,0.151,165.591
76,17:51:11.49,3.931,25,0.155,161.358
