idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec
1,18:02:22.36,5.666,25,0.079,314.886
2,18:02:22.46,5.763,25,0.07,357.707
3,18:02:22.55,5.877,25,0.061,412.799
4,18:02:22.64,5.773,25,0.061,409.604
5,18:02:22.73,5.764,25,0.063,394.0
6,18:02:22.83,6.139,25,0.063,398.054
7,18:02:22.92,6.053,25,0.061,408.072
8,18:02:23.01,6.237,25,0.068,368.442
9,18:02:23.09,6.384,25,0.062,401.195
10,18:02:23.18,6.498,25,0.064,389.455
11,18:02:23.28,6.386,25,0.069,361.704
12,18:02:23.45,6.679,25,0.151,165.307
13,18:02:23.46,6.776,25,0.167,149.524
14,18:02:23.59,6.91,25,0.215,116.31
15,18:02:23.69,6.745,25,0.208,120.353
16,18:02:23.69,6.951,25,0.206,121.262
17,18:02:23.82,6.749,25,0.207,120.644
18,18:02:23.92,6.747,25,0.207,120.774
19,18:02:23.93,7.253,25,0.207,121.053
20,18:02:24.05,7.242,25,0.207,120.905
21,18:02:24.15,7.424,25,0.207,120.678
22,18:02:24.16,7.442,25,0.206,121.267
23,18:02:24.29,7.453,25,0.207,120.957
24,18:02:24.39,7.626,25,0.207,120.489
25,18:02:24.39,7.641,25,0.206,121.41
26,18:02:24.52,7.744,25,0.206,121.125
27,18:02:24.62,7.047,25,0.208,120.413
28,18:02:24.63,7.941,25,0.208,120.452
29,18:02:24.75,8.075,25,0.207,120.606
30,18:02:24.85,7.995,25,0.208,120.294
31,18:02:24.86,7.596,25,0.207,120.554
32,18:02:24.99,7.372,25,0.208,120.219
33,18:02:25.09,7.774,25,0.207,120.646
34,18:02:25.09,8.171,25,0.207,121.044
35,18:02:25.22,7.657,25,0.207,120.588
36,18:02:25.32,8.04,25,0.208,120.431
37,18:02:25.33,7.679,25,0.207,120.741
38,18:02:25.46,8.649,25,0.208,120.247
39,18:02:25.56,8.773,25,0.208,120.367
40,18:02:25.56,8.889,25,0.207,120.88
41,18:02:25.69,8.924,25,0.207,120.798
42,18:02:25.79,8.987,25,0.205,121.663
43,18:02:25.80,9.095,25,0.206,121.381
44,18:02:25.90,8.793,25,0.18,138.901
45,18:02:26.01,8.586,25,0.183,136.302
46,18:02:26.05,9.256,25,0.205,122.092
47,18:02:26.13,8.552,25,0.207,121.049
48,18:02:26.24,8.667,25,0.207,120.586
49,18:02:26.28,9.579,25,0.206,121.401
50,18:02:26.37,9.461,25,0.207,120.607
51,18:02:26.47,9.628,25,0.207,120.889
52,18:02:26.51,9.477,25,0.207,120.546
53,18:02:26.60,9.745,25,0.207,120.526
54,18:02:26.71,9.835,25,0.206,121.093
55,18:02:26.75,9.791,25,0.208,120.371
56,18:02:26.84,9.528,25,0.208,120.315
57,18:02:26.94,10.114,25,0.206,121.111
58,18:02:26.98,10.132,25,0.207,120.569
59,18:02:27.07,9.846,25,0.207,120.595
60,18:02:27.17,9.864,25,0.208,120.169
61,18:02:27.22,9.036,25,0.208,120.158
62,18:02:27.30,9.64,25,0.208,120.009
63,18:02:27.41,9.694,25,0.207,120.717
64,18:02:27.45,10.58,25,0.208,120.159
65,18:02:27.54,10.707,25,0.207,120.86
66,18:02:27.64,10.087,25,0.207,120.981
67,18:02:27.68,9.473,25,0.208,120.362
68,18:02:27.77,10.581,25,0.206,121.143
69,18:02:27.88,10.852,25,0.207,121.031
70,18:02:27.92,10.256,25,0.207,120.801
71,18:02:28.00,11.266,25,0.207,120.926
72,18:02:28.11,10.597,25,0.207,121.004
73,18:02:28.15,10.455,25,0.207,120.516
74,18:02:28.24,10.801,25,0.207,120.694
75,18:02:28.34,11.465,25,0.208,120.254
76,18:02:28.38,10.883,25,0.207,120.511
77,18:02:28.47,11.746,25,0.207,120.754
78,18:02:28.58,11.439,25,0.206,121.125
79,18:02:28.62,11.013,25,0.207,120.713
80,18:02:28.71,9.976,25,0.207,120.754
81,18:02:28.81,11.857,25,0.208,120.128
82,18:02:28.85,11.224,25,0.208,120.284
83,18:02:28.94,11.911,25,0.208,120.413
84,18:02:29.05,10.859,25,0.208,120.199
85,18:02:29.09,10.471,25,0.208,120.398
86,18:02:29.17,11.82,25,0.207,120.62
87,18:02:29.28,11.338,25,0.206,121.213
88,18:02:29.32,11.713,25,0.207,121.061
89,18:02:29.41,12.022,25,0.205,121.685
90,18:02:29.51,12.017,25,0.207,120.852
91,18:02:29.55,12.38,25,0.207,120.753
92,18:02:29.64,12.57,25,0.207,120.687
93,18:02:29.75,12.56,25,0.207,121.058
94,18:02:29.79,11.53,25,0.207,120.872
95,18:02:29.87,12.556,25,0.208,120.271
96,18:02:29.98,12.963,25,0.206,121.319
97,18:02:30.02,12.414,25,0.206,121.508
98,18:02:30.11,12.875,25,0.206,121.398
99,18:02:30.21,13.254,25,0.206,121.142
100,18:02:30.25,13.56,25,0.206,121.313
101,18:02:30.34,13.335,25,0.205,121.712
102,18:02:30.45,12.422,25,0.205,121.813
103,18:02:30.49,13.498,25,0.205,121.971
104,18:02:30.58,12.866,25,0.206,121.325
105,18:02:30.68,13.034,25,0.205,121.895
106,18:02:30.72,12.74,25,0.206,121.475
107,18:02:30.81,13.828,25,0.204,122.625
108,18:02:30.91,13.847,25,0.207,120.666
109,18:02:30.95,13.124,25,0.206,121.618
110,18:02:31.04,14.002,25,0.204,122.264
111,18:02:31.15,14.009,25,0.206,121.635
112,18:02:31.19,14.265,25,0.206,121.221
113,18:02:31.28,12.548,25,0.206,121.61
114,18:02:31.38,13.788,25,0.206,121.103
115,18:02:31.42,13.37,25,0.206,121.61
116,18:02:31.51,14.286,25,0.204,122.392
117,18:02:31.65,14.058,25,0.202,123.93
118,18:02:31.62,13.108,25,0.209,119.5
119,18:02:31.73,13.01,25,0.199,125.462
120,18:02:31.85,14.001,25,0.207,120.989
121,18:02:31.89,13.522,25,0.205,122.133
122,18:02:31.97,14.079,25,0.207,120.848
123,18:02:32.09,14.324,25,0.205,121.91
124,18:02:32.12,13.942,25,0.204,122.345
125,18:02:32.20,14.969,25,0.206,121.184
126,18:02:32.32,14.672,25,0.206,121.172
127,18:02:32.36,13.911,25,0.205,122.233
128,18:02:32.44,13.706,25,0.206,121.478
129,18:02:32.55,14.114,25,0.207,120.982
130,18:02:32.59,15.382,25,0.206,121.516
131,18:02:32.67,15.138,25,0.206,121.422
132,18:02:32.78,14.859,25,0.202,123.925
133,18:02:32.82,15.563,25,0.208,120.37
134,18:02:32.90,14.927,25,0.205,122.169
135,18:02:33.02,15.84,25,0.209,119.539
136,18:02:33.05,15.986,25,0.203,123.143
137,18:02:33.14,14.323,25,0.207,120.849
138,18:02:33.25,15.952,25,0.208,120.412
139,18:02:33.29,15.577,25,0.208,120.448
140,18:02:33.37,16.262,25,0.207,120.911
141,18:02:33.49,16.488,25,0.206,121.316
142,18:02:33.52,15.751,25,0.208,120.463
143,18:02:33.60,16.015,25,0.207,120.861
144,18:02:33.72,16.788,25,0.207,121.02
145,18:02:33.75,16.65,25,0.207,120.549
146,18:02:33.84,14.844,25,0.206,121.345
147,18:02:33.95,17.1,25,0.208,120.352
148,18:02:33.99,16.362,25,0.207,120.61
149,18:02:34.07,16.396,25,0.207,120.713
150,18:02:34.19,16.426,25,0.208,120.182
151,18:02:34.22,16.616,25,0.208,120.406
152,18:02:34.30,17.215,25,0.207,120.668
153,18:02:34.42,17.296,25,0.208,120.269
154,18:02:34.46,17.218,25,0.207,120.704
155,18:02:34.54,15.524,25,0.207,120.828
156,18:02:34.66,17.653,25,0.208,120.347
157,18:02:34.69,17.851,25,0.207,120.682
158,18:02:34.77,16.848,25,0.207,120.789
159,18:02:34.89,17.554,25,0.207,120.743
160,18:02:34.92,17.24,25,0.206,121.091
161,18:02:35.01,17.473,25,0.207,120.839
162,18:02:35.12,18.252,25,0.207,120.707
163,18:02:35.16,17.981,25,0.207,120.714
164,18:02:35.24,16.295,25,0.208,120.439
165,18:02:35.36,17.297,25,0.207,120.822
166,18:02:35.39,18.46,25,0.206,121.09
167,18:02:35.47,17.542,25,0.207,120.93
168,18:02:35.59,18.381,25,0.208,120.339
169,18:02:35.62,18.021,25,0.207,120.626
170,18:02:35.71,16.738,25,0.207,121.0
171,18:02:35.82,18.701,25,0.207,120.611
172,18:02:35.86,19.115,25,0.207,120.886
173,18:02:35.94,18.705,25,0.207,120.679
174,18:02:36.06,18.547,25,0.207,120.772
175,18:02:36.09,18.928,25,0.207,120.803
176,18:02:36.17,17.113,25,0.207,120.755
177,18:02:36.29,18.666,25,0.207,120.569
178,18:02:36.33,19.535,25,0.207,120.967
179,18:02:36.41,17.173,25,0.207,120.668
180,18:02:36.53,17.961,25,0.207,120.778
181,18:02:36.56,19.047,25,0.208,120.449
182,18:02:36.64,18.995,25,0.208,120.38
183,18:02:36.76,18.728,25,0.207,120.686
184,18:02:36.79,18.402,25,0.207,120.908
185,18:02:36.88,17.938,25,0.207,120.574
186,18:02:36.99,18.964,25,0.207,120.524
187,18:02:37.03,19.421,25,0.207,120.75
188,18:02:37.11,18.035,25,0.207,120.497
189,18:02:37.23,19.559,25,0.207,120.627
190,18:02:37.26,19.76,25,0.206,121.259
191,18:02:37.34,18.032,25,0.207,120.766
192,18:02:37.46,20.526,25,0.21,118.908
193,18:02:37.49,19.97,25,0.207,120.709
194,18:02:37.57,18.533,25,0.204,122.773
195,18:02:37.70,20.164,25,0.207,120.666
196,18:02:37.73,20.95,25,0.207,120.89
197,18:02:37.81,18.462,25,0.207,120.652
198,18:02:37.93,20.468,25,0.204,122.525
199,18:02:37.96,19.147,25,0.207,120.717
200,18:02:38.04,18.751,25,0.208,120.169
201,18:02:38.16,20.085,25,0.207,120.954
202,18:02:38.20,21.173,25,0.207,120.794
203,18:02:38.28,20.345,25,0.207,120.78
204,18:02:38.39,21.004,25,0.208,120.442
205,18:02:38.43,21.31,25,0.208,120.411
206,18:02:38.51,21.455,25,0.207,120.744
207,18:02:38.63,20.188,25,0.207,120.564
208,18:02:38.66,21.804,25,0.207,120.618
209,18:02:38.74,21.964,25,0.207,120.896
210,18:02:38.86,22.029,25,0.207,120.975
211,18:02:38.90,22.175,25,0.208,120.467
212,18:02:38.98,21.668,25,0.208,120.142
213,18:02:39.10,21.353,25,0.207,120.653
214,18:02:39.13,21.397,25,0.203,122.95
215,18:02:39.21,22.089,25,0.208,120.374
216,18:02:39.33,20.965,25,0.207,120.655
217,18:02:39.36,22.266,25,0.207,120.866
218,18:02:39.45,22.308,25,0.207,121.016
219,18:02:39.56,21.357,25,0.208,120.394
220,18:02:39.59,21.994,25,0.208,120.302
221,18:02:39.68,20.424,25,0.208,120.261
222,18:02:39.80,21.981,25,0.208,120.364
223,18:02:39.83,21.735,25,0.208,120.273
224,18:02:39.92,23.009,25,0.208,120.018
225,18:02:40.03,21.469,25,0.208,120.244
226,18:02:40.06,22.813,25,0.208,120.331
227,18:02:40.15,23.138,25,0.208,120.385
228,18:02:40.26,22.253,25,0.208,120.413
229,18:02:40.30,21.461,25,0.207,120.861
230,18:02:40.38,23.55,25,0.204,122.839
231,18:02:40.51,23.163,25,0.214,116.894
232,18:02:40.52,22.803,25,0.196,127.346
233,18:02:40.61,22.436,25,0.196,127.644
234,18:02:40.74,22.721,25,0.199,125.356
235,18:02:40.75,23.154,25,0.201,124.282
236,18:02:40.84,22.788,25,0.206,121.598
237,18:02:40.97,22.995,25,0.206,121.149
238,18:02:40.99,22.209,25,0.206,121.13
239,18:02:41.07,23.788,25,0.202,123.954
240,18:02:41.21,23.655,25,0.211,118.379
241,18:02:41.21,23.614,25,0.202,123.695
242,18:02:41.30,21.764,25,0.207,120.965
243,18:02:41.44,23.284,25,0.205,121.75
244,18:02:41.45,24.519,25,0.205,121.783
245,18:02:41.54,24.485,25,0.205,122.031
246,18:02:41.67,23.786,25,0.206,121.351
247,18:02:41.68,23.867,25,0.205,121.907
248,18:02:41.77,24.938,25,0.206,121.166
249,18:02:41.92,24.696,25,0.219,114.414
250,18:02:41.93,23.746,25,0.218,114.649
251,18:02:42.02,24.232,25,0.219,114.173
252,18:02:42.21,25.034,25,0.253,98.925
253,18:02:42.21,24.691,25,0.263,95.019
254,18:02:42.30,24.967,25,0.254,98.544
255,18:02:42.45,25.002,25,0.204,122.532
256,18:02:42.45,24.276,25,0.214,117.094
257,18:02:42.54,25.452,25,0.209,119.423
258,18:02:42.68,25.591,25,0.208,120.253
259,18:02:42.69,25.037,25,0.214,116.617
260,18:02:42.77,23.048,25,0.209,119.872
261,18:02:42.92,25.636,25,0.208,120.028
262,18:02:42.93,24.814,25,0.208,120.365
263,18:02:43.01,23.809,25,0.206,121.562
264,18:02:43.15,26.102,25,0.207,120.916
265,18:02:43.16,26.221,25,0.206,121.479
266,18:02:43.24,25.042,25,0.207,120.775
267,18:02:43.38,25.348,25,0.208,120.161
268,18:02:43.40,26.176,25,0.207,120.887
269,18:02:43.47,26.238,25,0.206,121.128
270,18:02:43.62,26.455,25,0.206,121.628
271,18:02:43.63,26.721,25,0.206,121.467
272,18:02:43.71,25.576,25,0.206,121.552
273,18:02:43.85,26.693,25,0.206,121.548
274,18:02:43.86,26.268,25,0.206,121.128
275,18:02:43.94,25.541,25,0.205,122.008
276,18:02:44.11,25.881,25,0.232,107.604
277,18:02:44.12,26.311,25,0.234,106.8
278,18:02:44.23,26.935,25,0.265,94.43
279,18:02:44.38,27.343,25,0.239,104.421
280,18:02:44.40,26.851,25,0.246,101.449
281,18:02:44.47,27.569,25,0.213,117.444
282,18:02:44.61,26.426,25,0.21,118.944
283,18:02:44.64,27.074,25,0.214,116.88
284,18:02:44.71,26.537,25,0.208,120.409
285,18:02:44.85,26.423,25,0.208,120.062
286,18:02:44.87,27.288,25,0.209,119.75
287,18:02:44.95,27.418,25,0.209,119.546
288,18:02:45.08,26.923,25,0.207,120.845
289,18:02:45.11,27.505,25,0.206,121.186
290,18:02:45.18,27.071,25,0.208,120.425
291,18:02:45.32,27.259,25,0.208,120.289
292,18:02:45.34,28.371,25,0.208,120.449
293,18:02:45.41,26.995,25,0.207,120.527
294,18:02:45.55,28.67,25,0.208,120.374
295,18:02:45.57,27.613,25,0.207,120.537
296,18:02:45.65,27.541,25,0.207,120.681
297,18:02:45.78,27.617,25,0.206,121.549
298,18:02:45.81,28.879,25,0.205,122.06
299,18:02:45.88,28.539,25,0.205,121.719
300,18:02:46.02,28.824,25,0.207,120.848
301,18:02:46.04,29.229,25,0.207,120.766
302,18:02:46.11,28.749,25,0.208,120.327
303,18:02:46.25,28.509,25,0.207,120.599
304,18:02:46.28,28.008,25,0.207,120.576
305,18:02:46.35,28.199,25,0.208,120.187
306,18:02:46.48,29.2,25,0.208,120.105
307,18:02:46.51,28.675,25,0.208,120.323
308,18:02:46.58,29.675,25,0.208,120.283
309,18:02:46.72,29.617,25,0.207,120.658
310,18:02:46.74,29.244,25,0.207,120.974
311,18:02:46.81,29.653,25,0.207,120.601
312,18:02:46.95,30.006,25,0.208,120.329
313,18:02:46.98,29.133,25,0.207,120.692
314,18:02:47.05,30.297,25,0.207,120.503
315,18:02:47.19,29.11,25,0.208,120.375
316,18:02:47.21,29.605,25,0.208,120.284
317,18:02:47.28,29.545,25,0.207,121.005
318,18:02:47.42,29.637,25,0.207,120.733
319,18:02:47.44,29.959,25,0.208,120.477
320,18:02:47.52,29.832,25,0.208,120.305
321,18:02:47.65,29.479,25,0.208,120.241
322,18:02:47.68,29.333,25,0.207,120.633
323,18:02:47.75,30.118,25,0.206,121.09
