idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec
1,17:40:20.24,0.588,25,0.165,151.847
2,17:40:20.33,0.632,25,0.286,87.395
3,17:40:20.30,0.645,25,0.136,183.608
4,17:40:20.64,0.983,25,0.32,78.204
5,17:40:20.65,0.974,25,0.437,57.261
6,17:40:20.69,1.045,25,0.269,93.063
7,17:40:20.72,1.03,25,0.242,103.174
8,17:40:20.72,1.051,25,0.325,76.917
9,17:40:21.00,1.216,25,0.189,132.177
10,17:40:21.08,1.414,25,0.272,91.868
11,17:40:21.12,1.409,25,0.263,95.197
12,17:40:21.26,1.592,25,0.38,65.848
13,17:40:21.30,1.579,25,0.241,103.822
14,17:40:21.39,1.699,25,0.501,49.9
15,17:40:21.40,1.713,25,0.238,104.906
16,17:40:21.53,1.691,25,0.286,87.412
17,17:40:21.74,2.036,25,0.538,46.493
18,17:40:21.74,1.963,25,0.386,64.845
19,17:40:21.79,2.04,25,0.345,72.386
20,17:40:21.83,1.986,25,0.394,63.407
21,17:40:22.03,2.03,25,1.19,21.016
22,17:40:22.10,2.282,25,0.661,37.8
23,17:40:22.11,2.317,25,0.526,47.509
24,17:40:22.22,2.532,25,0.441,56.628
25,17:40:22.26,2.204,25,0.473,52.8
26,17:40:22.29,2.17,25,0.458,54.557
27,17:40:22.36,2.579,25,0.487,51.324
28,17:40:22.59,2.926,25,0.512,48.865
29,17:40:22.66,2.476,25,0.505,49.485
30,17:40:22.67,2.785,25,0.506,49.395
31,17:40:22.77,3.023,25,0.505,49.516
32,17:40:22.80,2.672,25,0.506,49.44
33,17:40:22.84,3.151,25,0.504,49.578
34,17:40:22.91,3.159,25,0.506,49.392
35,17:40:23.13,3.45,25,0.505,49.462
36,17:40:23.20,3.208,25,0.506,49.425
37,17:40:23.21,3.5,25,0.505,49.5
38,17:40:23.32,3.647,25,0.506,49.402
39,17:40:23.35,3.321,25,0.505,49.485
40,17:40:23.38,3.266,25,0.504,49.621
41,17:40:23.46,3.61,25,0.506,49.433
42,17:40:23.68,3.836,25,0.507,49.328
43,17:40:23.75,3.983,25,0.506,49.389
44,17:40:23.76,3.957,25,0.505,49.515
45,17:40:23.86,4.129,25,0.506,49.449
46,17:40:23.90,3.721,25,0.504,49.572
47,17:40:23.93,4.074,25,0.507,49.331
48,17:40:24.00,4.117,25,0.504,49.586
49,17:40:24.23,4.573,25,0.504,49.561
50,17:40:24.30,4.459,25,0.506,49.381
51,17:40:24.31,4.372,25,0.506,49.416
52,17:40:24.41,4.645,25,0.505,49.473
53,17:40:24.44,4.724,25,0.504,49.587
54,17:40:24.48,4.385,25,0.505,49.515
55,17:40:24.55,4.364,25,0.505,49.53
56,17:40:24.78,5.0,25,0.504,49.594
57,17:40:24.84,4.687,25,0.505,49.491
58,17:40:24.85,4.484,25,0.506,49.41
59,17:40:24.96,5.095,25,0.503,49.689
60,17:40:24.99,4.836,25,0.505,49.515
61,17:40:25.03,4.835,25,0.506,49.438
62,17:40:25.10,5.166,25,0.504,49.589
63,17:40:25.32,5.628,25,0.507,49.312
64,17:40:25.39,5.519,25,0.506,49.435
65,17:40:25.40,5.52,25,0.504,49.65
66,17:40:25.50,5.406,25,0.505,49.47
67,17:40:25.54,5.656,25,0.506,49.445
68,17:40:25.57,5.631,25,0.503,49.654
69,17:40:25.64,5.707,25,0.504,49.568
70,17:40:25.87,6.164,25,0.502,49.79
71,17:40:25.94,6.164,25,0.504,49.646
72,17:40:25.95,5.804,25,0.506,49.433
73,17:40:26.05,6.252,25,0.505,49.526
74,17:40:26.08,6.076,25,0.503,49.75
75,17:40:26.12,6.195,25,0.506,49.45
76,17:40:26.19,6.431,25,0.505,49.502
77,17:40:26.42,6.736,25,0.505,49.504
78,17:40:26.48,6.507,25,0.504,49.572
79,17:40:26.49,6.488,25,0.506,49.377
80,17:40:26.60,6.671,25,0.506,49.38
81,17:40:26.63,6.939,25,0.505,49.543
82,17:40:26.67,6.717,25,0.506,49.426
83,17:40:26.74,6.544,25,0.505,49.548
84,17:40:26.96,7.116,25,0.505,49.478
85,17:40:27.03,6.747,25,0.505,49.546
86,17:40:27.04,7.21,25,0.506,49.422
87,17:40:27.14,7.147,25,0.506,49.423
88,17:40:27.18,7.47,25,0.505,49.489
89,17:40:27.21,7.359,25,0.505,49.499
90,17:40:27.28,7.428,25,0.505,49.547
91,17:40:27.51,7.675,25,0.506,49.395
92,17:40:27.58,7.679,25,0.504,49.56
93,17:40:27.59,7.452,25,0.505,49.467
94,17:40:27.69,7.656,25,0.505,49.471
95,17:40:27.72,7.624,25,0.506,49.412
96,17:40:27.76,7.724,25,0.507,49.277
97,17:40:27.83,7.645,25,0.504,49.602
98,17:40:28.06,8.295,25,0.505,49.46
99,17:40:28.13,7.921,25,0.506,49.421
100,17:40:28.13,8.356,25,0.505,49.471
101,17:40:28.24,8.494,25,0.506,49.4
102,17:40:28.27,8.245,25,0.506,49.421
103,17:40:28.31,8.155,25,0.505,49.478
104,17:40:28.38,8.312,25,0.504,49.621
105,17:40:28.60,8.607,25,0.505,49.463
106,17:40:28.67,8.485,25,0.505,49.486
107,17:40:28.68,8.801,25,0.506,49.393
108,17:40:28.79,8.689,25,0.507,49.323
109,17:40:28.82,9.094,25,0.506,49.398
110,17:40:28.85,8.768,25,0.505,49.484
111,17:40:28.93,8.892,25,0.505,49.464
112,17:40:29.15,9.434,25,0.507,49.265
113,17:40:29.22,9.067,25,0.507,49.356
114,17:40:29.23,9.416,25,0.504,49.59
115,17:40:29.33,9.158,25,0.506,49.447
116,17:40:29.37,9.204,25,0.505,49.526
117,17:40:29.40,9.287,25,0.505,49.518
118,17:40:29.47,9.307,25,0.501,49.869
119,17:40:29.70,9.713,25,0.505,49.519
120,17:40:29.77,9.844,25,0.504,49.566
121,17:40:29.78,9.623,25,0.506,49.377
122,17:40:29.88,9.766,25,0.507,49.336
123,17:40:29.91,10.025,25,0.506,49.39
124,17:40:29.95,9.777,25,0.506,49.413
125,17:40:30.02,10.0,25,0.504,49.619
126,17:40:30.25,10.544,25,0.506,49.371
127,17:40:30.31,10.15,25,0.504,49.644
128,17:40:30.33,10.389,25,0.509,49.134
129,17:40:30.43,10.436,25,0.504,49.556
130,17:40:30.46,10.731,25,0.501,49.87
131,17:40:30.50,10.433,25,0.506,49.425
132,17:40:30.56,10.527,25,0.506,49.428
133,17:40:30.76,10.721,25,0.474,52.787
134,17:40:30.82,10.648,25,0.465,53.738
135,17:40:30.83,11.122,25,0.462,54.163
136,17:40:30.92,11.025,25,0.449,55.683
137,17:40:30.94,10.644,25,0.441,56.66
138,17:40:30.98,11.115,25,0.442,56.499
139,17:40:31.23,11.254,25,0.431,57.943
140,17:40:31.29,11.211,25,0.43,58.085
141,17:40:31.30,11.547,25,0.433,57.777
142,17:40:31.39,11.577,25,0.431,57.937
143,17:40:31.41,11.254,25,0.431,58.024
144,17:40:31.45,11.274,25,0.432,57.921
145,17:40:31.66,11.813,25,0.391,64.006
146,17:40:31.71,11.922,25,0.382,65.507
147,17:40:31.72,11.927,25,0.377,66.285
148,17:40:31.79,11.879,25,0.364,68.644
