idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec
1,17:22:37.58,1.855,400,1.37,292.004
2,17:22:39.17,3.446,400,1.34,298.557
3,17:22:40.76,4.702,400,1.34,298.501
4,17:22:42.38,6.652,400,1.34,298.479
5,17:22:43.99,8.243,400,1.34,298.485
6,17:22:45.60,9.738,400,1.338,299.054
7,17:22:47.21,11.457,400,1.336,299.305
8,17:22:48.79,12.896,400,1.341,298.273
9,17:22:50.40,14.578,400,1.34,298.461
10,17:22:52.02,16.247,400,1.341,298.318
11,17:22:53.64,17.89,400,1.341,298.217
12,17:22:55.21,19.367,400,1.339,298.743
13,17:22:56.82,21.018,400,1.34,298.555
14,17:22:58.44,22.696,400,1.34,298.515
15,17:23:00.04,24.151,400,1.341,298.362
16,17:23:01.62,25.8,400,1.342,298.158
17,17:23:03.24,27.514,400,1.342,298.071
18,17:23:04.85,28.951,400,1.338,298.986
19,17:23:06.43,30.528,400,1.341,298.35
20,17:23:08.03,32.059,400,1.338,298.85
21,17:23:09.65,33.699,400,1.34,298.51
22,17:23:11.27,35.32,400,1.341,298.272
23,17:23:12.90,37.091,400,1.342,298.144
24,17:23:14.48,38.672,400,1.338,298.907
25,17:23:16.06,40.1,400,1.335,299.554
26,17:23:17.64,41.904,400,1.338,298.94
27,17:23:19.26,42.881,400,1.339,298.736
28,17:23:20.83,45.012,400,1.341,298.339
29,17:23:22.41,46.67,400,1.339,298.776
30,17:23:24.02,47.606,400,1.338,298.968
31,17:23:25.64,49.896,400,1.337,299.27
32,17:23:27.23,51.454,400,1.339,298.715
33,17:23:28.85,52.949,400,1.341,298.273
34,17:23:30.45,54.54,400,1.338,299.01
35,17:23:32.03,56.201,400,1.34,298.534
36,17:23:33.63,57.856,400,1.35,296.271
37,17:23:35.23,59.459,400,1.344,297.706
38,17:23:36.85,60.891,400,1.344,297.6
39,17:23:38.47,62.496,400,1.347,296.927
40,17:23:40.09,64.132,400,1.347,296.98
41,17:23:41.71,65.729,400,1.345,297.314
42,17:23:43.33,67.344,400,1.345,297.485
43,17:23:44.90,68.969,400,1.341,298.349
44,17:23:46.53,70.569,400,1.343,297.806
45,17:23:48.15,72.343,400,1.346,297.113
46,17:23:49.78,73.842,400,1.347,296.903
47,17:23:51.38,75.569,400,1.35,296.329
48,17:23:53.00,76.922,400,1.344,297.717
49,17:23:54.61,78.555,400,1.34,298.461
50,17:23:56.23,80.445,400,1.341,298.253
51,17:23:57.85,81.422,400,1.34,298.397
52,17:23:59.45,83.457,400,1.342,298.115
53,17:24:01.06,84.959,400,1.341,298.345
54,17:24:02.67,86.552,400,1.342,298.026
55,17:24:04.28,88.122,400,1.34,298.523
56,17:24:05.88,89.778,400,1.34,298.492
57,17:24:07.50,91.517,400,1.341,298.377
58,17:24:09.10,92.998,400,1.345,297.303
59,17:24:10.72,94.86,400,1.341,298.2
60,17:24:12.31,96.58,400,1.342,298.114
61,17:24:13.93,98.202,400,1.338,298.967
62,17:24:15.54,99.756,400,1.338,298.862
63,17:24:17.16,100.784,400,1.341,298.374
64,17:24:18.77,102.298,400,1.343,297.941
65,17:24:20.39,103.988,400,1.341,298.371
66,17:24:22.01,106.185,400,1.343,297.889
67,17:24:23.63,107.249,400,1.338,298.931
68,17:24:25.24,109.439,400,1.345,297.441
69,17:24:26.85,111.064,400,1.34,298.444
70,17:24:28.47,112.332,400,1.341,298.39
71,17:24:30.09,114.352,400,1.339,298.649
72,17:24:31.66,115.668,400,1.339,298.724
73,17:24:33.28,116.847,400,1.342,298.038
74,17:24:34.87,119.085,400,1.341,298.224
75,17:24:36.46,120.08,400,1.339,298.697
76,17:24:38.08,122.331,400,1.343,297.888
77,17:24:39.69,123.318,400,1.34,298.575
78,17:24:41.31,125.469,400,1.339,298.676
79,17:24:42.93,127.124,400,1.337,299.23
80,17:24:44.54,128.76,400,1.339,298.837
81,17:24:46.14,130.369,400,1.337,299.156
82,17:24:47.77,131.72,400,1.342,297.971
83,17:24:49.38,132.985,400,1.338,299.036
84,17:24:50.96,135.188,400,1.344,297.545
85,17:24:52.58,136.204,400,1.338,298.947
86,17:24:54.19,138.21,400,1.34,298.431
87,17:24:55.81,139.817,400,1.339,298.628
88,17:24:57.38,141.607,400,1.342,298.15
89,17:24:58.95,143.147,400,1.339,298.765
90,17:25:00.55,144.779,400,1.337,299.217
91,17:25:02.16,145.802,400,1.338,298.936
92,17:25:03.76,147.363,400,1.342,298.128
93,17:25:05.39,149.399,400,1.345,297.397
94,17:25:07.00,150.446,400,1.344,297.657
95,17:25:08.61,152.73,400,1.34,298.416
96,17:25:10.22,154.439,400,1.34,298.599
97,17:25:11.81,156.048,400,1.347,296.978
98,17:25:13.43,156.963,400,1.345,297.413
99,17:25:15.02,158.563,400,1.35,296.378
100,17:25:16.62,160.755,400,1.345,297.471
