idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec
1,17:50:29.13,0.402,25,0.175,143.045
2,17:50:29.39,0.638,25,0.211,118.652
3,17:50:29.41,0.674,25,0.238,105.141
4,17:50:29.48,0.67,25,0.213,117.323
5,17:50:29.53,0.789,25,0.179,139.449
6,17:50:29.58,0.843,25,0.155,161.724
7,17:50:29.60,0.729,25,0.154,162.827
8,17:50:29.62,0.718,25,0.251,99.472
9,17:50:29.67,0.936,25,0.16,155.793
10,17:50:29.70,0.936,25,0.16,156.593
11,17:50:29.73,0.946,25,0.163,153.743
12,17:50:29.77,0.994,25,0.154,162.345
13,17:50:29.79,1.024,25,0.155,160.965
14,17:50:29.83,1.098,25,0.224,111.487
15,17:50:29.86,1.093,25,0.158,158.311
16,17:50:29.88,1.145,25,0.157,159.426
17,17:50:29.90,1.104,25,0.166,150.489
18,17:50:29.92,1.157,25,0.162,154.553
19,17:50:29.95,1.117,25,0.154,162.226
20,17:50:29.97,1.119,25,0.155,161.638
21,17:50:30.03,1.192,25,0.169,147.517
22,17:50:30.05,1.231,25,0.157,159.3
23,17:50:30.06,1.097,25,0.154,162.571
24,17:50:30.08,1.327,25,0.155,161.012
25,17:50:30.11,1.12,25,0.158,158.648
26,17:50:30.13,1.337,25,0.151,165.239
27,17:50:30.15,1.375,25,0.151,165.772
28,17:50:30.21,1.438,25,0.152,164.886
29,17:50:30.23,1.327,25,0.155,161.541
30,17:50:30.24,1.277,25,0.151,165.932
31,17:50:30.27,1.487,25,0.154,162.217
32,17:50:30.29,1.451,25,0.154,161.915
33,17:50:30.31,1.435,25,0.151,165.541
34,17:50:30.33,1.506,25,0.151,165.537
35,17:50:30.39,1.606,25,0.152,164.747
36,17:50:30.41,1.618,25,0.155,161.103
37,17:50:30.42,1.668,25,0.151,165.309
38,17:50:30.45,1.665,25,0.155,161.803
39,17:50:30.47,1.657,25,0.155,161.811
40,17:50:30.49,1.574,25,0.15,166.13
41,17:50:30.51,1.53,25,0.151,165.585
42,17:50:30.57,1.761,25,0.152,164.85
43,17:50:30.59,1.842,25,0.155,161.147
44,17:50:30.60,1.689,25,0.151,165.398
45,17:50:30.63,1.88,25,0.154,162.216
46,17:50:30.65,1.74,25,0.155,161.72
47,17:50:30.66,1.737,25,0.151,165.671
48,17:50:30.69,1.859,25,0.151,165.756
49,17:50:30.76,1.742,25,0.152,164.606
50,17:50:30.78,1.988,25,0.151,165.429
51,17:50:30.78,2.036,25,0.155,161.017
52,17:50:30.81,1.965,25,0.154,162.118
53,17:50:30.84,1.866,25,0.154,161.835
54,17:50:30.84,1.889,25,0.151,166.055
55,17:50:30.86,1.957,25,0.151,165.712
56,17:50:30.93,2.121,25,0.151,165.076
57,17:50:30.95,2.117,25,0.151,165.779
58,17:50:30.96,2.082,25,0.155,161.429
59,17:50:30.99,2.124,25,0.154,162.359
60,17:50:31.02,2.128,25,0.154,162.186
61,17:50:31.02,2.129,25,0.15,166.239
62,17:50:31.11,2.028,25,0.151,165.221
63,17:50:31.13,2.165,25,0.15,166.139
64,17:50:31.14,2.21,25,0.155,161.448
65,17:50:31.17,2.279,25,0.154,162.405
66,17:50:31.20,2.273,25,0.151,166.095
67,17:50:31.29,2.492,25,0.151,165.239
68,17:50:31.31,2.43,25,0.151,165.817
69,17:50:31.33,2.373,25,0.155,161.342
70,17:50:31.35,2.423,25,0.154,162.542
71,17:50:31.37,2.412,25,0.15,166.517
72,17:50:31.47,2.657,25,0.151,165.487
73,17:50:31.49,2.584,25,0.15,166.261
74,17:50:31.53,2.701,25,0.153,162.942
75,17:50:31.55,2.662,25,0.15,166.274
76,17:50:31.65,2.304,25,0.151,165.353
77,17:50:31.66,2.805,25,0.15,166.593
78,17:50:31.71,2.69,25,0.154,162.734
79,17:50:31.82,2.75,25,0.151,165.711
80,17:50:31.84,2.924,25,0.15,166.171
81,17:50:31.89,3.1,25,0.154,162.792
82,17:50:32.00,3.113,25,0.151,165.455
83,17:50:32.01,3.182,25,0.15,166.529
84,17:50:32.07,3.028,25,0.153,163.016
85,17:50:32.18,3.327,25,0.151,165.616
86,17:50:32.19,3.311,25,0.15,166.218
87,17:50:32.25,3.407,25,0.154,162.86
88,17:50:32.35,3.1,25,0.151,165.987
89,17:50:32.36,3.511,25,0.15,167.028
90,17:50:32.53,3.55,25,0.15,166.152
91,17:50:32.54,3.737,25,0.15,166.709
92,17:50:32.70,3.717,25,0.151,166.097
93,17:50:32.88,4.131,25,0.151,165.912
94,17:50:33.05,4.067,25,0.15,166.14
95,17:50:33.23,4.305,25,0.15,166.338
96,17:50:33.40,4.269,25,0.151,166.059
97,17:50:33.58,4.142,25,0.151,165.447
98,17:50:33.75,4.891,25,0.151,166.038
99,17:50:33.93,5.1,25,0.15,166.513
100,17:50:34.10,4.772,25,0.151,165.994
