idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec
184,17:41:28.46,14.909,25,0.505,49.507
185,17:41:28.47,15.361,25,0.505,49.528
186,17:41:28.56,15.194,25,0.503,49.658
187,17:41:28.59,14.575,25,0.505,49.499
188,17:41:28.67,14.724,25,0.504,49.598
189,17:41:28.72,14.722,25,0.506,49.423
190,17:41:28.82,15.019,25,0.505,49.504
191,17:41:29.01,15.362,25,0.505,49.515
192,17:41:29.01,15.567,25,0.505,49.544
193,17:41:29.11,15.509,25,0.505,49.513
194,17:41:29.14,15.363,25,0.504,49.575
195,17:41:29.22,15.65,25,0.505,49.525
196,17:41:29.26,15.804,25,0.504,49.595
197,17:41:29.36,15.389,25,0.504,49.579
198,17:41:29.55,15.586,25,0.507,49.285
199,17:41:29.56,16.248,25,0.503,49.658
200,17:41:29.65,15.874,25,0.504,49.636
201,17:41:29.69,16.281,25,0.505,49.505
202,17:41:29.76,16.507,25,0.506,49.395
203,17:41:29.81,16.1,25,0.506,49.426
204,17:41:29.91,16.324,25,0.502,49.784
205,17:41:30.10,16.35,25,0.502,49.789
206,17:41:30.11,17.066,25,0.507,49.307
207,17:41:30.20,16.15,25,0.507,49.293
208,17:41:30.23,16.2,25,0.505,49.535
209,17:41:30.31,16.787,25,0.505,49.487
210,17:41:30.36,16.834,25,0.504,49.567
211,17:41:30.46,16.549,25,0.508,49.231
212,17:41:30.64,17.037,25,0.505,49.532
213,17:41:30.65,16.716,25,0.504,49.624
214,17:41:30.73,17.359,25,0.49,51.007
215,17:41:30.76,16.589,25,0.487,51.34
216,17:41:30.83,16.886,25,0.478,52.288
217,17:41:30.87,17.031,25,0.471,53.055
218,17:41:30.95,17.17,25,0.453,55.177
219,17:41:31.12,17.987,25,0.432,57.859
220,17:41:31.20,17.763,25,0.431,58.036
221,17:41:31.22,17.252,25,0.426,58.718
222,17:41:31.30,17.795,25,0.433,57.68
223,17:41:31.34,17.632,25,0.432,57.899
224,17:41:31.42,17.513,25,0.432,57.831
225,17:41:31.59,17.652,25,0.431,58.044
226,17:41:31.69,18.189,25,0.445,56.185
227,17:41:31.69,18.071,25,0.427,58.528
228,17:41:31.77,17.914,25,0.428,58.399
229,17:41:31.81,18.587,25,0.428,58.343
230,17:41:31.89,18.409,25,0.428,58.387
231,17:41:32.06,18.784,25,0.428,58.411
232,17:41:32.15,18.826,25,0.433,57.765
233,17:41:32.16,18.369,25,0.431,58.019
234,17:41:32.23,18.619,25,0.431,57.987
235,17:41:32.28,18.838,25,0.431,57.944
236,17:41:32.35,18.727,25,0.431,57.987
237,17:41:32.53,18.579,25,0.431,58.012
238,17:41:32.62,18.919,25,0.431,57.998
239,17:41:32.63,19.133,25,0.432,57.841
240,17:41:32.70,19.183,25,0.43,58.141
241,17:41:32.74,18.731,25,0.43,58.094
242,17:41:32.81,18.355,25,0.419,59.667
243,17:41:32.95,19.032,25,0.39,64.157
244,17:41:33.03,19.328,25,0.375,66.711
245,17:41:33.04,19.663,25,0.374,66.855
246,17:41:33.10,19.239,25,0.362,69.149
247,17:41:33.20,19.597,25,0.357,70.038
248,17:41:33.34,20.245,25,0.357,70.09
249,17:41:33.42,20.339,25,0.356,70.19
250,17:41:33.43,19.629,25,0.357,69.958
251,17:41:33.49,19.77,25,0.356,70.242
252,17:41:33.59,20.146,25,0.356,70.137
253,17:41:33.73,20.083,25,0.357,70.047
254,17:41:33.82,20.128,25,0.357,70.01
255,17:41:33.82,20.061,25,0.358,69.925
256,17:41:33.88,20.137,25,0.357,70.004
257,17:41:33.98,20.261,25,0.357,70.046
258,17:41:34.13,20.561,25,0.356,70.211
259,17:41:34.21,20.861,25,0.357,69.934
260,17:41:34.21,20.716,25,0.356,70.202
261,17:41:34.27,20.261,25,0.357,70.055
262,17:41:34.37,20.416,25,0.357,70.088
263,17:41:34.49,20.542,25,0.329,75.961
264,17:41:34.55,20.87,25,0.313,79.906
265,17:41:34.56,20.551,25,0.313,79.753
266,17:41:34.61,20.589,25,0.301,83.098
267,17:41:34.80,21.626,25,0.281,88.821
268,17:41:34.86,20.87,25,0.282,88.711
269,17:41:34.87,21.211,25,0.282,88.512
270,17:41:34.92,20.819,25,0.282,88.762
271,17:41:35.11,21.084,25,0.283,88.35
272,17:41:35.18,21.302,25,0.284,88.149
273,17:41:35.18,21.137,25,0.281,88.938
274,17:41:35.23,22.042,25,0.283,88.221
275,17:41:35.38,21.606,25,0.234,106.705
276,17:41:35.43,22.115,25,0.22,113.797
277,17:41:35.43,21.332,25,0.22,113.409
278,17:41:35.61,21.652,25,0.208,120.15
279,17:41:35.66,21.665,25,0.209,119.822
280,17:41:35.66,22.148,25,0.208,120.259
281,17:41:35.84,22.579,25,0.208,120.365
282,17:41:35.89,21.904,25,0.208,119.986
283,17:41:35.90,22.072,25,0.208,120.155
284,17:41:36.08,22.245,25,0.207,120.656
285,17:41:36.13,22.383,25,0.208,120.228
286,17:41:36.13,22.734,25,0.208,120.442
287,17:41:36.31,22.92,25,0.208,120.415
288,17:41:36.36,22.599,25,0.208,120.47
289,17:41:36.36,22.725,25,0.208,120.259
290,17:41:36.55,22.841,25,0.208,120.36
291,17:41:36.60,22.646,25,0.209,119.716
292,17:41:36.60,22.501,25,0.208,119.943
293,17:41:36.69,23.234,25,0.118,212.105
294,17:41:36.72,23.244,25,0.094,265.095
295,17:41:36.81,23.14,25,0.096,261.705
296,17:41:36.82,23.454,25,0.089,282.243
297,17:41:36.90,23.55,25,0.053,467.458
298,17:41:36.97,23.058,25,0.054,463.846
299,17:41:37.05,23.12,25,0.054,466.849
300,17:41:37.12,23.056,25,0.053,467.49
