idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec
1,17:08:23.48,0.829,25,0.065,384.086
2,17:08:24.37,1.693,25,0.064,389.089
3,17:08:25.17,2.443,25,0.055,452.146
4,17:08:26.00,3.337,25,0.074,337.249
5,17:08:26.10,3.451,25,0.06,413.884
6,17:08:26.20,3.543,25,0.062,401.035
7,17:08:26.32,3.616,25,0.054,461.655
8,17:08:26.39,3.752,25,0.054,460.908
9,17:08:26.47,3.827,25,0.054,461.738
10,17:08:26.55,3.818,25,0.054,460.331
11,17:08:26.62,3.873,25,0.054,464.149
12,17:08:26.69,3.97,25,0.054,466.887
13,17:08:26.77,4.039,25,0.054,465.057
14,17:08:26.84,4.135,25,0.054,462.878
15,17:08:26.92,4.234,25,0.054,459.813
16,17:08:26.99,4.256,25,0.055,457.402
17,17:08:27.07,4.427,25,0.054,459.643
18,17:08:27.14,4.462,25,0.055,457.708
19,17:08:27.22,4.426,25,0.054,461.655
20,17:08:27.29,4.625,25,0.054,459.453
21,17:08:27.37,4.589,25,0.054,460.841
22,17:08:27.44,4.53,25,0.054,460.503
23,17:08:27.51,4.857,25,0.054,464.043
24,17:08:27.59,4.882,25,0.055,458.122
25,17:08:27.67,4.991,25,0.054,459.33
26,17:08:27.74,4.937,25,0.054,463.291
27,17:08:27.81,5.092,25,0.054,463.524
28,17:08:27.89,4.978,25,0.054,463.359
29,17:08:27.96,5.187,25,0.054,466.301
30,17:08:28.04,5.291,25,0.054,464.94
31,17:08:28.11,5.308,25,0.054,462.374
32,17:08:28.19,5.383,25,0.054,465.555
33,17:08:28.26,5.607,25,0.054,463.505
34,17:08:28.34,5.592,25,0.054,467.031
35,17:08:28.41,5.68,25,0.054,460.902
36,17:08:28.49,5.687,25,0.054,463.403
37,17:08:28.56,5.78,25,0.054,462.96
38,17:08:28.64,5.896,25,0.054,465.2
39,17:08:28.71,5.659,25,0.054,462.414
40,17:08:28.79,5.985,25,0.054,461.761
41,17:08:28.86,6.084,25,0.054,462.345
