idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec
1,17:47:22.09,0.419,25,0.063,398.617
2,17:47:22.13,0.443,25,0.124,201.699
3,17:47:22.45,0.762,25,0.1,249.897
4,17:47:22.53,0.828,25,0.081,308.79
5,17:47:22.67,0.968,25,0.085,294.303
6,17:47:22.68,0.877,25,0.184,135.723
7,17:47:22.79,1.059,25,0.139,179.511
8,17:47:23.19,1.327,25,0.222,112.432
9,17:47:23.27,1.603,25,0.202,123.696
10,17:47:23.80,2.098,25,0.235,106.344
11,17:47:23.83,1.987,25,0.323,77.415
12,17:47:23.91,2.111,25,0.257,97.167
13,17:47:23.99,1.499,25,0.206,121.639
14,17:47:24.20,2.482,25,0.211,118.685
15,17:47:24.39,2.614,25,0.312,80.023
16,17:47:24.56,2.838,25,0.182,137.118
17,17:47:24.57,2.703,25,0.128,195.001
18,17:47:24.80,2.782,25,0.163,153.138
19,17:47:24.97,3.043,25,0.123,203.135
20,17:47:25.01,3.247,25,0.151,165.338
21,17:47:25.09,3.019,25,0.424,58.95
22,17:47:25.14,3.272,25,0.098,255.148
23,17:47:25.10,3.358,25,0.302,82.748
24,17:47:25.27,3.486,25,0.094,266.742
25,17:47:25.38,3.289,25,0.171,146.535
26,17:47:25.43,3.346,25,0.13,192.871
27,17:47:25.59,3.856,25,0.336,74.343
28,17:47:25.64,3.9,25,0.218,114.891
29,17:47:25.69,3.645,25,0.423,59.15
30,17:47:25.72,3.814,25,0.257,97.35
31,17:47:25.89,4.107,25,0.275,90.924
32,17:47:25.95,4.057,25,0.275,90.799
33,17:47:26.00,4.275,25,0.279,89.472
34,17:47:26.04,3.954,25,0.28,89.14
35,17:47:26.20,4.064,25,0.281,89.03
36,17:47:26.26,4.065,25,0.281,88.814
37,17:47:26.31,3.96,25,0.281,89.041
38,17:47:26.35,4.494,25,0.282,88.808
39,17:47:26.52,4.626,25,0.28,89.16
40,17:47:26.57,4.246,25,0.28,89.269
41,17:47:26.62,4.453,25,0.28,89.369
42,17:47:26.66,4.844,25,0.279,89.537
43,17:47:26.84,4.876,25,0.293,85.281
44,17:47:26.91,4.837,25,0.312,80.047
45,17:47:26.98,5.03,25,0.321,77.896
46,17:47:27.02,5.198,25,0.326,76.6
47,17:47:27.19,5.034,25,0.316,79.217
48,17:47:27.26,5.52,25,0.313,79.793
49,17:47:27.31,4.795,25,0.295,84.605
50,17:47:27.35,5.317,25,0.303,82.55
51,17:47:27.53,5.666,25,0.308,81.222
52,17:47:27.60,5.738,25,0.306,81.808
53,17:47:27.63,4.548,25,0.293,85.241
54,17:47:27.68,5.43,25,0.296,84.473
55,17:47:27.85,5.743,25,0.286,87.331
56,17:47:27.94,5.077,25,0.305,82.013
57,17:47:27.98,5.822,25,0.311,80.506
58,17:47:28.04,5.378,25,0.32,78.082
59,17:47:28.24,6.443,25,0.36,69.375
60,17:47:28.26,6.586,25,0.362,69.074
61,17:47:28.33,6.407,25,0.356,70.296
62,17:47:28.37,6.046,25,0.355,70.337
63,17:47:28.43,6.227,25,0.353,70.723
64,17:47:28.64,5.801,25,0.355,70.375
65,17:47:28.65,6.873,25,0.355,70.505
66,17:47:28.72,6.6,25,0.356,70.312
67,17:47:28.76,6.494,25,0.357,70.065
68,17:47:28.82,6.44,25,0.356,70.18
69,17:47:29.03,7.247,25,0.355,70.417
70,17:47:29.04,6.983,25,0.356,70.241
71,17:47:29.11,6.986,25,0.355,70.338
72,17:47:29.15,6.906,25,0.356,70.13
73,17:47:29.21,7.232,25,0.356,70.265
74,17:47:29.42,6.995,25,0.356,70.178
75,17:47:29.44,7.436,25,0.355,70.488
76,17:47:29.50,7.176,25,0.356,70.321
77,17:47:29.54,7.363,25,0.356,70.281
78,17:47:29.60,7.598,25,0.355,70.376
79,17:47:29.81,7.649,25,0.355,70.513
80,17:47:29.83,8.082,25,0.355,70.349
81,17:47:29.89,6.916,25,0.356,70.202
82,17:47:29.93,7.69,25,0.355,70.387
83,17:47:29.99,7.846,25,0.356,70.285
84,17:47:30.20,7.055,25,0.355,70.442
85,17:47:30.22,8.045,25,0.355,70.384
86,17:47:30.28,6.929,25,0.355,70.341
87,17:47:30.32,8.568,25,0.355,70.516
88,17:47:30.38,8.002,25,0.355,70.426
89,17:47:30.59,7.984,25,0.355,70.506
90,17:47:30.61,7.738,25,0.353,70.921
91,17:47:30.67,8.737,25,0.355,70.355
92,17:47:30.71,8.895,25,0.353,70.814
93,17:47:30.77,8.332,25,0.354,70.588
94,17:47:30.98,8.554,25,0.355,70.445
95,17:47:31.00,9.157,25,0.356,70.184
96,17:47:31.06,8.605,25,0.355,70.489
97,17:47:31.10,9.386,25,0.355,70.423
98,17:47:31.16,8.534,25,0.356,70.284
99,17:47:31.37,8.514,25,0.355,70.331
100,17:47:31.39,9.61,25,0.354,70.543
101,17:47:31.45,9.433,25,0.356,70.25
102,17:47:31.49,9.727,25,0.355,70.367
103,17:47:31.55,9.28,25,0.355,70.334
104,17:47:31.76,8.821,25,0.355,70.467
105,17:47:31.78,9.845,25,0.356,70.21
106,17:47:31.85,9.518,25,0.354,70.626
107,17:47:31.88,10.16,25,0.354,70.545
108,17:47:31.94,9.728,25,0.354,70.564
109,17:47:32.15,9.998,25,0.357,70.091
110,17:47:32.17,9.521,25,0.356,70.287
111,17:47:32.24,9.388,25,0.356,70.146
112,17:47:32.27,10.24,25,0.355,70.393
113,17:47:32.34,10.207,25,0.355,70.397
114,17:47:32.54,10.0,25,0.355,70.405
115,17:47:32.56,9.578,25,0.354,70.664
116,17:47:32.63,10.603,25,0.356,70.193
117,17:47:32.66,10.548,25,0.355,70.342
118,17:47:32.73,9.935,25,0.356,70.311
119,17:47:32.93,10.215,25,0.356,70.144
120,17:47:32.95,10.777,25,0.355,70.358
121,17:47:33.02,11.028,25,0.355,70.494
122,17:47:33.05,10.27,25,0.356,70.289
123,17:47:33.12,10.24,25,0.355,70.427
124,17:47:33.32,11.04,25,0.356,70.202
125,17:47:33.34,11.168,25,0.355,70.373
126,17:47:33.41,10.632,25,0.355,70.41
127,17:47:33.44,9.87,25,0.355,70.427
128,17:47:33.51,11.219,25,0.355,70.378
129,17:47:33.71,11.339,25,0.354,70.555
130,17:47:33.73,11.662,25,0.355,70.389
131,17:47:33.80,11.027,25,0.355,70.403
132,17:47:33.83,11.266,25,0.355,70.384
133,17:47:33.90,11.35,25,0.355,70.486
134,17:47:34.11,11.352,25,0.355,70.464
135,17:47:34.12,12.269,25,0.355,70.35
136,17:47:34.19,11.779,25,0.355,70.493
137,17:47:34.22,11.696,25,0.356,70.295
138,17:47:34.29,11.807,25,0.355,70.443
139,17:47:34.50,11.641,25,0.354,70.573
140,17:47:34.51,11.514,25,0.355,70.464
141,17:47:34.58,11.879,25,0.355,70.476
142,17:47:34.61,11.884,25,0.354,70.575
143,17:47:34.68,12.211,25,0.356,70.153
144,17:47:34.89,12.941,25,0.355,70.364
145,17:47:34.90,12.848,25,0.355,70.354
146,17:47:34.97,12.03,25,0.355,70.391
147,17:47:35.00,12.507,25,0.355,70.367
148,17:47:35.07,12.707,25,0.355,70.463
149,17:47:35.28,13.333,25,0.356,70.198
150,17:47:35.30,12.817,25,0.355,70.388
151,17:47:35.36,13.399,25,0.355,70.39
152,17:47:35.40,13.351,25,0.355,70.449
153,17:47:35.46,12.689,25,0.355,70.356
154,17:47:35.67,13.308,25,0.356,70.242
155,17:47:35.69,13.87,25,0.356,70.238
156,17:47:35.75,12.728,25,0.356,70.303
157,17:47:35.79,13.08,25,0.355,70.384
158,17:47:35.85,13.236,25,0.355,70.354
159,17:47:36.06,13.395,25,0.355,70.512
160,17:47:36.08,14.111,25,0.355,70.458
161,17:47:36.14,13.621,25,0.356,70.242
162,17:47:36.18,14.106,25,0.356,70.236
163,17:47:36.24,14.377,25,0.356,70.168
164,17:47:36.45,13.86,25,0.356,70.166
165,17:47:36.47,12.714,25,0.356,70.282
166,17:47:36.53,13.606,25,0.355,70.422
167,17:47:36.57,14.282,25,0.356,70.309
168,17:47:36.63,14.186,25,0.356,70.319
169,17:47:36.84,14.703,25,0.357,70.12
170,17:47:36.86,15.11,25,0.355,70.33
171,17:47:36.92,14.785,25,0.355,70.366
172,17:47:36.96,14.174,25,0.355,70.399
173,17:47:37.02,14.54,25,0.355,70.344
174,17:47:37.23,14.223,25,0.355,70.499
175,17:47:37.25,14.597,25,0.356,70.134
176,17:47:37.31,14.136,25,0.355,70.417
177,17:47:37.35,14.609,25,0.354,70.583
178,17:47:37.41,15.225,25,0.356,70.224
179,17:47:37.62,15.126,25,0.356,70.212
180,17:47:37.64,14.993,25,0.354,70.551
181,17:47:37.70,14.808,25,0.356,70.18
182,17:47:37.74,14.179,25,0.356,70.242
183,17:47:37.81,15.04,25,0.356,70.241
184,17:47:38.01,15.851,25,0.356,70.308
185,17:47:38.03,14.277,25,0.354,70.561
186,17:47:38.10,15.748,25,0.354,70.657
187,17:47:38.13,16.214,25,0.355,70.404
188,17:47:38.20,15.882,25,0.354,70.674
189,17:47:38.40,15.467,25,0.354,70.527
190,17:47:38.42,15.769,25,0.354,70.572
191,17:47:38.49,15.541,25,0.355,70.433
192,17:47:38.52,16.626,25,0.354,70.698
193,17:47:38.59,15.975,25,0.355,70.33
194,17:47:38.79,16.716,25,0.356,70.251
195,17:47:38.81,16.482,25,0.356,70.246
196,17:47:38.88,15.884,25,0.356,70.32
197,17:47:38.91,16.927,25,0.355,70.39
198,17:47:38.98,16.929,25,0.355,70.441
199,17:47:39.18,16.462,25,0.354,70.568
200,17:47:39.20,16.925,25,0.354,70.627
201,17:47:39.27,16.902,25,0.355,70.339
202,17:47:39.30,15.414,25,0.355,70.445
203,17:47:39.37,17.365,25,0.355,70.358
204,17:47:39.57,16.929,25,0.355,70.403
205,17:47:39.59,17.409,25,0.354,70.53
206,17:47:39.66,16.866,25,0.356,70.28
207,17:47:39.69,17.124,25,0.355,70.45
208,17:47:39.76,17.288,25,0.355,70.341
209,17:47:39.96,17.703,25,0.355,70.38
210,17:47:39.98,17.381,25,0.356,70.226
211,17:47:40.05,17.941,25,0.356,70.255
212,17:47:40.08,17.459,25,0.354,70.555
213,17:47:40.15,17.17,25,0.354,70.571
214,17:47:40.35,17.683,25,0.354,70.681
215,17:47:40.37,17.625,25,0.354,70.566
216,17:47:40.44,18.439,25,0.357,70.019
217,17:47:40.47,16.895,25,0.351,71.269
218,17:47:40.54,17.595,25,0.353,70.915
219,17:47:40.74,18.037,25,0.355,70.485
220,17:47:40.76,18.16,25,0.355,70.384
221,17:47:40.83,18.494,25,0.355,70.33
222,17:47:40.86,17.334,25,0.354,70.694
223,17:47:40.93,17.927,25,0.355,70.347
224,17:47:41.13,18.252,25,0.356,70.255
225,17:47:41.15,18.211,25,0.356,70.257
226,17:47:41.22,18.793,25,0.355,70.468
227,17:47:41.25,19.419,25,0.356,70.284
228,17:47:41.32,18.62,25,0.355,70.419
229,17:47:41.53,19.509,25,0.356,70.25
230,17:47:41.54,19.526,25,0.356,70.3
231,17:47:41.61,19.289,25,0.356,70.167
232,17:47:41.64,19.682,25,0.355,70.397
233,17:47:41.71,18.801,25,0.356,70.236
234,17:47:41.87,19.52,25,0.314,79.51
235,17:47:41.89,19.256,25,0.312,80.241
236,17:47:41.94,19.972,25,0.296,84.374
237,17:47:41.97,18.098,25,0.294,85.079
238,17:47:42.19,19.0,25,0.281,89.082
239,17:47:42.20,19.74,25,0.28,89.406
240,17:47:42.26,19.398,25,0.281,89.055
241,17:47:42.28,18.723,25,0.28,89.314
242,17:47:42.50,19.519,25,0.28,89.312
243,17:47:42.51,18.713,25,0.282,88.7
244,17:47:42.57,19.655,25,0.28,89.162
245,17:47:42.60,18.736,25,0.281,89.109
246,17:47:42.81,20.507,25,0.282,88.567
