idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec
1,17:52:02.98,0.222,25,0.07,355.095
2,17:52:03.14,0.382,25,0.073,340.611
3,17:52:03.49,0.704,25,0.167,149.34
4,17:52:03.91,1.121,25,0.325,76.824
5,17:52:03.92,1.089,25,0.218,114.441
6,17:52:04.23,1.443,25,0.124,201.764
7,17:52:04.32,1.476,25,0.065,386.312
8,17:52:04.31,1.557,25,0.117,213.18
9,17:52:04.44,1.676,25,0.115,216.863
10,17:52:04.73,1.887,25,0.131,190.136
11,17:52:04.91,2.05,25,0.224,111.543
12,17:52:05.19,2.429,25,0.276,90.428
13,17:52:05.44,2.637,25,0.437,57.248
14,17:52:05.66,2.879,25,0.293,85.23
15,17:52:05.60,2.846,25,0.192,130.44
16,17:52:05.72,2.602,25,0.118,211.764
17,17:52:05.98,2.607,25,0.088,282.522
18,17:52:06.03,3.231,25,0.161,155.593
19,17:52:06.33,3.452,25,0.207,120.971
20,17:52:06.13,3.109,25,0.102,244.139
21,17:52:06.40,3.523,25,0.103,243.478
22,17:52:06.42,3.651,25,0.203,123.389
23,17:52:06.59,3.773,25,0.126,198.181
24,17:52:06.73,3.89,25,0.182,137.142
25,17:52:06.90,4.073,25,0.214,116.8
26,17:52:06.90,3.779,25,0.375,66.61
27,17:52:06.96,4.072,25,0.219,114.343
28,17:52:07.01,4.139,25,0.091,275.907
29,17:52:07.15,4.379,25,0.195,128.184
30,17:52:07.18,4.125,25,0.168,148.601
31,17:52:07.22,3.79,25,0.162,154.337
32,17:52:07.34,4.499,25,0.281,88.904
33,17:52:07.48,4.706,25,0.283,88.475
34,17:52:07.49,3.469,25,0.281,88.828
35,17:52:07.53,4.195,25,0.282,88.626
36,17:52:07.66,4.791,25,0.283,88.482
37,17:52:07.80,4.936,25,0.283,88.489
38,17:52:07.80,4.823,25,0.283,88.471
39,17:52:07.84,4.84,25,0.282,88.565
40,17:52:07.97,4.964,25,0.282,88.703
41,17:52:08.11,5.296,25,0.282,88.59
42,17:52:08.11,5.308,25,0.282,88.617
43,17:52:08.16,4.264,25,0.283,88.483
44,17:52:08.28,5.321,25,0.278,89.791
45,17:52:08.42,5.618,25,0.281,88.863
46,17:52:08.42,5.438,25,0.281,88.827
47,17:52:08.47,5.539,25,0.283,88.401
48,17:52:08.59,5.464,25,0.282,88.556
49,17:52:08.73,5.953,25,0.282,88.602
50,17:52:08.74,5.276,25,0.282,88.584
51,17:52:08.78,5.522,25,0.282,88.562
52,17:52:08.90,6.054,25,0.283,88.444
53,17:52:09.05,5.942,25,0.282,88.787
54,17:52:09.05,5.762,25,0.283,88.381
55,17:52:09.09,5.634,25,0.282,88.606
56,17:52:09.21,6.099,25,0.281,88.83
57,17:52:09.36,6.529,25,0.282,88.596
58,17:52:09.36,5.752,25,0.281,89.109
59,17:52:09.40,6.449,25,0.281,88.932
60,17:52:09.53,6.587,25,0.282,88.581
61,17:52:09.67,6.889,25,0.283,88.464
62,17:52:09.67,6.64,25,0.282,88.598
63,17:52:09.72,6.307,25,0.282,88.695
64,17:52:09.84,6.538,25,0.282,88.618
65,17:52:09.98,6.852,25,0.282,88.626
66,17:52:09.99,6.692,25,0.283,88.427
67,17:52:10.03,6.056,25,0.282,88.698
68,17:52:10.15,6.348,25,0.283,88.348
69,17:52:10.29,7.458,25,0.282,88.664
70,17:52:10.30,7.127,25,0.282,88.617
71,17:52:10.34,6.438,25,0.281,88.921
72,17:52:10.46,7.329,25,0.28,89.249
73,17:52:10.61,6.96,25,0.283,88.448
74,17:52:10.61,7.637,25,0.283,88.457
75,17:52:10.65,7.258,25,0.282,88.719
76,17:52:10.77,6.273,25,0.282,88.636
77,17:52:10.92,7.685,25,0.283,88.452
78,17:52:10.92,7.389,25,0.283,88.402
79,17:52:10.97,6.912,25,0.282,88.651
80,17:52:11.09,7.966,25,0.282,88.791
81,17:52:11.23,7.133,25,0.282,88.715
82,17:52:11.23,8.407,25,0.282,88.669
83,17:52:11.28,7.866,25,0.281,89.007
84,17:52:11.40,8.332,25,0.282,88.685
85,17:52:11.54,8.696,25,0.282,88.67
86,17:52:11.55,7.985,25,0.282,88.748
87,17:52:11.59,8.576,25,0.283,88.485
88,17:52:11.71,8.118,25,0.281,88.847
89,17:52:11.86,7.957,25,0.283,88.364
90,17:52:11.85,8.571,25,0.282,88.583
91,17:52:11.90,7.976,25,0.282,88.608
92,17:52:12.02,8.016,25,0.281,88.844
93,17:52:12.17,9.227,25,0.283,88.341
94,17:52:12.17,8.961,25,0.282,88.568
95,17:52:12.21,8.297,25,0.283,88.289
96,17:52:12.34,8.348,25,0.282,88.509
97,17:52:12.48,8.556,25,0.282,88.732
98,17:52:12.48,9.511,25,0.281,88.931
99,17:52:12.53,9.15,25,0.282,88.536
100,17:52:12.65,9.184,25,0.282,88.619
101,17:52:12.79,9.802,25,0.282,88.809
102,17:52:12.80,8.856,25,0.281,88.917
103,17:52:12.84,9.184,25,0.28,89.148
104,17:52:12.96,9.819,25,0.283,88.492
105,17:52:13.10,10.338,25,0.28,89.286
106,17:52:13.11,9.915,25,0.283,88.477
107,17:52:13.15,10.214,25,0.281,88.814
108,17:52:13.27,9.207,25,0.282,88.786
109,17:52:13.42,10.179,25,0.282,88.673
110,17:52:13.42,10.332,25,0.28,89.305
111,17:52:13.46,10.565,25,0.281,89.03
112,17:52:13.58,10.597,25,0.281,88.861
113,17:52:13.73,10.481,25,0.282,88.538
114,17:52:13.73,10.629,25,0.28,89.256
115,17:52:13.78,10.385,25,0.282,88.695
116,17:52:13.90,10.829,25,0.281,89.115
117,17:52:14.04,10.68,25,0.28,89.422
118,17:52:14.04,10.865,25,0.281,89.075
119,17:52:14.09,10.495,25,0.28,89.226
120,17:52:14.21,10.657,25,0.281,88.93
121,17:52:14.35,10.655,25,0.28,89.409
122,17:52:14.36,11.088,25,0.281,88.901
123,17:52:14.40,11.035,25,0.281,89.071
124,17:52:14.52,11.562,25,0.281,88.866
125,17:52:14.66,11.655,25,0.281,88.92
126,17:52:14.67,11.55,25,0.283,88.467
127,17:52:14.71,11.337,25,0.28,89.39
128,17:52:14.83,11.274,25,0.281,89.077
129,17:52:14.98,11.732,25,0.28,89.421
130,17:52:14.98,10.609,25,0.281,89.032
131,17:52:15.02,11.246,25,0.28,89.344
132,17:52:15.15,11.737,25,0.281,88.865
133,17:52:15.29,12.203,25,0.283,88.463
134,17:52:15.29,12.24,25,0.281,88.9
135,17:52:15.34,12.457,25,0.282,88.705
136,17:52:15.46,12.146,25,0.282,88.719
137,17:52:15.60,12.406,25,0.282,88.78
138,17:52:15.60,12.267,25,0.282,88.663
139,17:52:15.65,12.283,25,0.28,89.295
140,17:52:15.77,12.564,25,0.282,88.756
141,17:52:15.91,12.619,25,0.281,88.865
142,17:52:15.92,12.529,25,0.282,88.701
143,17:52:15.96,12.327,25,0.282,88.66
144,17:52:16.08,11.976,25,0.282,88.674
145,17:52:16.23,13.157,25,0.282,88.601
146,17:52:16.23,12.596,25,0.281,88.946
147,17:52:16.27,12.324,25,0.282,88.774
148,17:52:16.39,12.607,25,0.281,88.849
149,17:52:16.54,13.147,25,0.28,89.265
150,17:52:16.54,12.623,25,0.281,89.117
151,17:52:16.58,13.23,25,0.281,88.982
152,17:52:16.71,12.539,25,0.282,88.65
153,17:52:16.85,13.484,25,0.282,88.594
154,17:52:16.85,13.684,25,0.283,88.491
155,17:52:16.90,13.627,25,0.282,88.556
156,17:52:17.02,13.942,25,0.282,88.666
157,17:52:17.16,13.896,25,0.281,89.008
158,17:52:17.16,13.51,25,0.281,88.833
159,17:52:17.21,13.909,25,0.282,88.775
160,17:52:17.33,14.057,25,0.281,88.818
161,17:52:17.47,13.598,25,0.282,88.556
162,17:52:17.48,14.411,25,0.281,88.875
163,17:52:17.52,13.654,25,0.282,88.704
164,17:52:17.64,13.694,25,0.282,88.671
165,17:52:17.78,13.373,25,0.282,88.617
166,17:52:17.79,14.734,25,0.283,88.438
167,17:52:17.83,14.466,25,0.282,88.643
168,17:52:17.95,14.303,25,0.282,88.777
169,17:52:18.10,13.41,25,0.282,88.689
170,17:52:18.10,14.153,25,0.282,88.722
171,17:52:18.14,14.766,25,0.281,88.946
172,17:52:18.27,14.812,25,0.281,88.959
173,17:52:18.41,15.523,25,0.282,88.681
174,17:52:18.41,14.394,25,0.282,88.554
175,17:52:18.46,14.924,25,0.281,88.919
176,17:52:18.58,15.585,25,0.282,88.751
177,17:52:18.72,15.197,25,0.282,88.785
178,17:52:18.72,15.101,25,0.282,88.735
179,17:52:18.77,15.831,25,0.282,88.651
180,17:52:18.89,16.033,25,0.282,88.719
181,17:52:19.03,15.339,25,0.282,88.805
182,17:52:19.04,15.204,25,0.282,88.624
183,17:52:19.08,15.34,25,0.282,88.635
184,17:52:19.20,15.113,25,0.281,88.891
185,17:52:19.35,15.536,25,0.283,88.278
186,17:52:19.35,16.223,25,0.281,88.969
187,17:52:19.39,16.317,25,0.283,88.371
188,17:52:19.51,15.568,25,0.282,88.763
189,17:52:19.66,15.97,25,0.282,88.756
190,17:52:19.66,16.468,25,0.282,88.579
191,17:52:19.71,16.787,25,0.282,88.647
192,17:52:19.83,16.578,25,0.282,88.595
193,17:52:19.97,16.417,25,0.283,88.437
194,17:52:19.97,15.9,25,0.283,88.408
195,17:52:20.02,16.473,25,0.283,88.371
196,17:52:20.14,16.709,25,0.282,88.644
197,17:52:20.28,16.623,25,0.282,88.777
198,17:52:20.29,16.583,25,0.282,88.778
199,17:52:20.32,16.302,25,0.27,92.446
200,17:52:20.47,16.628,25,0.297,84.14
201,17:52:20.58,16.567,25,0.266,94.12
202,17:52:20.60,17.524,25,0.275,90.883
203,17:52:20.63,17.655,25,0.276,90.501
204,17:52:20.79,17.403,25,0.282,88.74
205,17:52:20.89,17.912,25,0.281,88.842
206,17:52:20.91,18.016,25,0.282,88.651
207,17:52:20.94,17.463,25,0.28,89.17
208,17:52:21.10,18.036,25,0.282,88.724
209,17:52:21.21,16.542,25,0.281,88.843
210,17:52:21.22,17.28,25,0.282,88.632
211,17:52:21.25,18.265,25,0.282,88.554
212,17:52:21.41,18.236,25,0.281,89.015
213,17:52:21.52,18.031,25,0.282,88.751
214,17:52:21.53,17.777,25,0.282,88.516
215,17:52:21.56,18.088,25,0.281,88.883
