idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec
1,17:22:04.31,0.253,25,0.075,332.208
2,17:22:04.47,0.424,25,0.08,313.617
3,17:22:04.60,0.493,25,0.087,285.975
4,17:22:04.70,0.66,25,0.078,318.849
5,17:22:04.85,0.783,25,0.076,329.106
6,17:22:04.96,0.739,25,0.081,309.133
7,17:22:05.05,0.993,25,0.073,342.057
8,17:22:05.15,0.894,25,0.073,344.576
9,17:22:05.24,0.947,25,0.073,343.889
10,17:22:05.33,1.281,25,0.073,342.557
11,17:22:05.43,1.309,25,0.072,345.13
12,17:22:05.52,1.273,25,0.073,344.454
13,17:22:05.61,1.476,25,0.073,344.243
14,17:22:05.71,1.568,25,0.073,344.345
15,17:22:05.80,1.694,25,0.073,342.248
16,17:22:05.90,1.604,25,0.073,341.885
17,17:22:05.99,1.94,25,0.073,342.067
18,17:22:06.08,1.791,25,0.073,344.58
19,17:22:06.18,1.883,25,0.073,341.403
20,17:22:06.27,2.112,25,0.072,345.344
21,17:22:06.36,2.262,25,0.073,343.852
22,17:22:06.46,2.32,25,0.073,343.904
23,17:22:06.55,2.495,25,0.073,343.224
24,17:22:06.64,2.522,25,0.072,344.96
25,17:22:06.74,2.601,25,0.073,343.733
26,17:22:06.83,2.688,25,0.073,344.453
27,17:22:06.93,2.57,25,0.073,342.342
28,17:22:07.02,2.93,25,0.073,342.543
29,17:22:07.11,2.705,25,0.073,344.359
30,17:22:07.21,3.077,25,0.073,344.648
31,17:22:07.30,2.909,25,0.073,343.183
32,17:22:07.40,3.267,25,0.073,343.255
33,17:22:07.49,3.443,25,0.073,343.738
34,17:22:07.58,3.155,25,0.073,343.002
35,17:22:07.68,3.579,25,0.073,343.688
36,17:22:07.77,3.571,25,0.073,341.504
37,17:22:07.87,3.742,25,0.073,344.098
38,17:22:07.96,3.818,25,0.073,342.96
39,17:22:08.05,3.909,25,0.073,344.298
40,17:22:08.15,3.973,25,0.073,342.126
41,17:22:08.24,3.754,25,0.073,342.868
42,17:22:08.33,4.16,25,0.073,342.788
43,17:22:08.43,4.363,25,0.073,342.328
44,17:22:08.52,3.998,25,0.073,343.473
45,17:22:08.62,4.113,25,0.073,341.824
46,17:22:08.71,4.537,25,0.073,341.468
47,17:22:08.80,4.673,25,0.072,345.543
48,17:22:08.90,4.753,25,0.073,343.348
49,17:22:08.99,4.817,25,0.072,345.318
50,17:22:09.08,4.561,25,0.073,344.558
51,17:22:09.18,5.004,25,0.073,342.71
52,17:22:09.27,5.069,25,0.073,343.409
53,17:22:09.36,5.161,25,0.073,343.526
54,17:22:09.46,5.405,25,0.073,343.399
55,17:22:09.55,5.032,25,0.073,343.233
56,17:22:09.65,5.547,25,0.073,342.368
57,17:22:09.74,5.595,25,0.073,343.928
58,17:22:09.83,5.66,25,0.073,343.492
59,17:22:09.93,5.668,25,0.073,342.785
60,17:22:10.02,5.863,25,0.073,344.133
61,17:22:10.11,5.941,25,0.073,343.785
62,17:22:10.21,5.924,25,0.073,343.277
63,17:22:10.30,6.235,25,0.073,342.806
64,17:22:10.40,6.119,25,0.073,342.277
65,17:22:10.49,6.391,25,0.073,342.611
66,17:22:10.59,6.3,25,0.073,342.51
67,17:22:10.68,6.49,25,0.073,343.027
68,17:22:10.77,6.602,25,0.073,343.794
69,17:22:10.87,6.621,25,0.073,341.127
70,17:22:10.96,6.715,25,0.073,344.358
71,17:22:11.06,6.808,25,0.073,341.451
72,17:22:11.15,6.962,25,0.073,341.838
73,17:22:11.24,6.975,25,0.073,342.08
74,17:22:11.34,7.09,25,0.073,343.346
75,17:22:11.43,7.151,25,0.072,345.5
76,17:22:11.52,7.324,25,0.072,345.928
77,17:22:11.62,7.359,25,0.073,342.928
78,17:22:11.71,7.539,25,0.072,344.979
79,17:22:11.81,7.604,25,0.073,342.323
80,17:22:11.90,7.616,25,0.073,342.265
81,17:22:11.99,7.819,25,0.072,345.794
82,17:22:12.09,7.827,25,0.073,344.35
83,17:22:12.18,7.898,25,0.073,344.247
84,17:22:12.27,7.661,25,0.073,342.306
85,17:22:12.37,8.15,25,0.073,342.002
86,17:22:12.46,8.215,25,0.073,343.711
87,17:22:12.56,8.366,25,0.073,341.763
88,17:22:12.65,7.912,25,0.072,345.892
89,17:22:12.74,8.539,25,0.072,345.26
90,17:22:12.84,8.679,25,0.073,344.528
91,17:22:12.93,8.647,25,0.072,345.211
92,17:22:13.02,8.777,25,0.073,342.931
93,17:22:13.12,8.87,25,0.072,345.75
94,17:22:13.21,8.972,25,0.072,345.315
95,17:22:13.30,9.165,25,0.072,345.691
96,17:22:13.40,9.115,25,0.073,343.412
97,17:22:13.49,8.747,25,0.072,345.079
98,17:22:13.58,9.345,25,0.073,344.747
99,17:22:13.68,9.026,25,0.073,344.558
100,17:22:13.77,9.521,25,0.073,342.766
