idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec
1,17:53:08.91,0.261,25,0.056,444.431
2,17:53:09.25,0.604,25,0.202,123.67
3,17:53:09.36,0.7,25,0.136,184.395
4,17:53:09.49,0.844,25,0.076,328.651
5,17:53:09.54,0.711,25,0.065,382.07
6,17:53:09.48,0.751,25,0.105,239.07
7,17:53:10.00,1.025,25,0.068,369.713
8,17:53:10.36,1.665,25,0.112,224.11
9,17:53:10.38,1.704,25,0.292,85.551
10,17:53:10.93,2.283,25,0.163,153.514
11,17:53:11.10,2.385,25,0.095,263.618
12,17:53:11.60,2.918,25,0.145,172.957
13,17:53:11.61,1.776,25,0.094,265.682
14,17:53:11.65,2.99,25,0.129,193.334
15,17:53:11.85,2.966,25,0.098,255.496
16,17:53:11.91,3.158,25,0.131,190.812
17,17:53:11.96,3.114,25,0.076,328.141
18,17:53:12.06,3.398,25,0.076,328.168
19,17:53:12.17,3.411,25,0.075,335.049
20,17:53:12.30,3.531,25,0.101,247.639
21,17:53:12.23,2.415,25,0.21,118.825
22,17:53:12.35,3.65,25,0.127,197.252
23,17:53:12.42,3.748,25,0.089,281.277
24,17:53:12.59,3.935,25,0.205,121.915
25,17:53:12.61,2.795,25,0.195,128.316
26,17:53:12.62,3.825,25,0.175,142.82
27,17:53:12.84,4.059,25,0.206,121.095
28,17:53:12.84,3.162,25,0.196,127.563
29,17:53:12.84,3.958,25,0.191,130.92
30,17:53:13.07,2.371,25,0.199,125.912
31,17:53:13.07,3.477,25,0.197,126.688
32,17:53:13.08,4.143,25,0.198,126.016
33,17:53:13.29,4.463,25,0.194,128.551
34,17:53:13.30,4.223,25,0.193,129.656
35,17:53:13.31,4.56,25,0.201,124.364
36,17:53:13.52,4.821,25,0.194,128.944
37,17:53:13.54,4.177,25,0.205,122.077
38,17:53:13.54,4.416,25,0.202,123.725
39,17:53:13.75,4.965,25,0.201,124.268
40,17:53:13.77,4.413,25,0.198,126.093
41,17:53:13.77,4.062,25,0.2,124.894
42,17:53:13.99,4.806,25,0.203,123.153
43,17:53:14.00,5.102,25,0.201,124.224
44,17:53:14.01,5.136,25,0.198,126.576
45,17:53:14.22,5.272,25,0.2,125.19
46,17:53:14.24,5.327,25,0.205,121.707
47,17:53:14.24,5.085,25,0.203,122.911
48,17:53:14.44,5.531,25,0.2,124.767
49,17:53:14.47,5.325,25,0.205,121.671
50,17:53:14.48,5.352,25,0.204,122.73
