idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec
1,16:58:47.24,0.369,25,0.057,438.699
2,16:58:47.54,0.664,25,0.058,429.758
3,16:58:47.68,0.785,25,0.062,405.896
4,16:58:47.81,0.916,25,0.064,391.199
5,16:58:47.88,1.02,25,0.055,458.044
6,16:58:47.96,1.087,25,0.055,452.505
7,16:58:48.03,1.137,25,0.054,459.711
8,16:58:48.11,1.248,25,0.055,454.593
9,16:58:48.19,1.312,25,0.055,452.257
10,16:58:48.26,1.401,25,0.055,456.152
11,16:58:48.34,1.478,25,0.055,456.246
12,16:58:48.41,1.429,25,0.055,452.527
13,16:58:48.49,1.49,25,0.055,457.071
14,16:58:48.56,1.684,25,0.055,455.382
15,16:58:48.64,1.746,25,0.055,457.348
16,16:58:48.72,1.788,25,0.055,453.445
17,16:58:48.79,1.895,25,0.055,454.244
18,16:58:48.87,1.996,25,0.055,456.306
19,16:58:48.94,2.04,25,0.055,454.736
20,16:58:49.01,2.028,25,0.055,458.281
21,16:58:49.09,2.045,25,0.055,457.878
22,16:58:49.16,2.132,25,0.055,457.389
23,16:58:49.24,2.372,25,0.055,454.266
24,16:58:49.31,2.261,25,0.055,458.673
25,16:58:49.39,2.357,25,0.055,454.534
26,16:58:49.46,2.418,25,0.055,455.115
27,16:58:49.54,2.552,25,0.055,458.423
28,16:58:49.61,2.525,25,0.055,453.381
29,16:58:49.69,2.715,25,0.055,457.61
30,16:58:49.76,2.659,25,0.055,453.846
31,16:58:49.84,2.805,25,0.055,458.525
32,16:58:49.91,2.903,25,0.055,455.621
33,16:58:49.99,3.014,25,0.054,459.021
34,16:58:50.07,3.172,25,0.055,453.311
35,16:58:50.14,3.024,25,0.055,454.549
36,16:58:50.22,3.223,25,0.055,454.817
37,16:58:50.29,3.335,25,0.055,454.667
38,16:58:50.37,3.252,25,0.055,455.274
39,16:58:50.44,3.379,25,0.054,458.79
40,16:58:50.52,3.577,25,0.055,457.289
41,16:58:50.60,3.611,25,0.055,452.085
42,16:58:50.67,3.64,25,0.055,457.389
43,16:58:50.75,3.596,25,0.055,454.307
44,16:58:50.82,3.641,25,0.055,454.738
45,16:58:50.90,3.849,25,0.055,450.599
46,16:58:50.98,3.861,25,0.055,450.561
47,16:58:51.05,3.918,25,0.055,456.918
48,16:58:51.13,4.085,25,0.055,457.627
49,16:58:51.20,4.162,25,0.055,457.37
50,16:58:51.28,4.249,25,0.055,454.526
51,16:58:51.36,4.185,25,0.055,453.58
52,16:58:51.43,4.294,25,0.055,458.376
53,16:58:51.51,4.454,25,0.055,453.1
54,16:58:51.58,4.399,25,0.054,459.646
55,16:58:51.66,4.681,25,0.055,455.129
56,16:58:51.73,4.518,25,0.055,456.796
57,16:58:51.80,4.77,25,0.054,459.405
58,16:58:51.88,4.889,25,0.055,458.135
59,16:58:51.95,4.942,25,0.055,458.275
60,16:58:52.03,4.877,25,0.055,456.647
61,16:58:52.10,5.017,25,0.055,456.058
62,16:58:52.18,5.295,25,0.055,455.038
63,16:58:52.25,5.222,25,0.055,454.269
64,16:58:52.33,5.207,25,0.055,456.023
65,16:58:52.40,5.282,25,0.055,454.485
66,16:58:52.48,5.39,25,0.055,457.453
67,16:58:52.55,5.521,25,0.055,458.579
68,16:58:52.63,5.477,25,0.055,455.488
69,16:58:52.70,5.744,25,0.055,456.05
70,16:58:52.78,5.663,25,0.055,455.139
71,16:58:52.85,5.787,25,0.055,457.249
72,16:58:52.93,5.841,25,0.055,454.975
73,16:58:53.00,5.912,25,0.055,455.707
74,16:58:53.08,5.989,25,0.055,456.834
75,16:58:53.15,6.046,25,0.055,457.866
76,16:58:53.23,6.175,25,0.055,455.283
77,16:58:53.30,6.306,25,0.055,458.064
78,16:58:53.38,6.39,25,0.055,456.939
79,16:58:53.45,6.407,25,0.055,455.201
80,16:58:53.53,6.342,25,0.054,459.092
81,16:58:53.60,6.569,25,0.054,459.075
82,16:58:53.68,6.644,25,0.055,456.972
83,16:58:53.75,6.615,25,0.055,452.042
84,16:58:53.83,6.852,25,0.055,457.594
85,16:58:53.90,6.785,25,0.055,454.647
86,16:58:53.98,6.925,25,0.055,452.891
87,16:58:54.05,6.812,25,0.055,457.129
88,16:58:54.13,6.886,25,0.055,457.006
89,16:58:54.20,7.157,25,0.055,455.63
90,16:58:54.28,7.036,25,0.055,453.099
91,16:58:54.35,7.17,25,0.055,458.263
92,16:58:54.43,7.394,25,0.055,457.433
93,16:58:54.50,7.379,25,0.055,454.26
94,16:58:54.58,7.455,25,0.055,453.381
95,16:58:54.65,7.607,25,0.055,456.067
96,16:58:54.73,7.624,25,0.056,449.83
97,16:58:54.80,7.773,25,0.055,457.572
98,16:58:54.88,7.64,25,0.055,454.932
99,16:58:54.96,7.76,25,0.057,442.409
100,16:58:55.04,7.915,25,0.054,459.272
