idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec
1,17:51:39.36,0.612,25,0.226,110.662
2,17:51:39.39,0.649,25,0.184,136.184
3,17:51:39.76,1.008,25,0.36,69.42
4,17:51:39.94,1.205,25,0.349,71.654
5,17:51:40.13,1.241,25,0.376,66.535
6,17:51:40.08,1.329,25,0.268,93.455
7,17:51:40.42,1.65,25,0.248,100.694
8,17:51:40.57,1.825,25,0.286,87.373
9,17:51:40.83,2.029,25,0.624,40.078
10,17:51:40.90,2.033,25,0.251,99.73
11,17:51:40.93,2.131,25,0.333,75.049
12,17:51:41.01,2.147,25,0.279,89.652
13,17:51:41.17,2.429,25,0.323,77.348
14,17:51:41.33,2.557,25,0.256,97.597
15,17:51:41.56,2.783,25,0.394,63.486
16,17:51:41.64,2.851,25,0.255,97.853
17,17:51:41.67,2.84,25,0.262,95.484
18,17:51:41.41,1.786,25,0.345,72.398
19,17:51:41.56,1.975,25,0.567,44.101
20,17:51:41.76,2.82,25,0.463,53.94
21,17:51:41.83,2.452,25,0.385,64.979
22,17:51:41.89,3.083,25,0.244,102.526
23,17:51:41.97,2.978,25,0.201,124.41
24,17:51:42.10,3.342,25,0.305,81.871
25,17:51:42.12,3.243,25,0.167,149.285
26,17:51:42.09,3.219,25,0.165,151.506
27,17:51:42.18,3.268,25,0.172,145.536
28,17:51:42.34,3.009,25,0.172,145.243
29,17:51:42.35,3.582,25,0.316,79.108
30,17:51:42.35,3.452,25,0.233,107.262
31,17:51:42.38,2.78,25,0.162,154.193
32,17:51:42.40,3.644,25,0.367,68.089
33,17:51:42.43,3.636,25,0.2,124.756
34,17:51:42.50,3.351,25,0.252,99.051
35,17:51:42.55,3.718,25,0.166,150.751
36,17:51:42.57,3.659,25,0.16,156.255
37,17:51:42.58,3.233,25,0.211,118.587
38,17:51:42.68,3.854,25,0.158,158.208
39,17:51:42.68,3.839,25,0.175,142.809
40,17:51:42.70,3.886,25,0.186,134.577
41,17:51:42.72,3.785,25,0.164,152.807
42,17:51:42.75,3.715,25,0.16,156.192
43,17:51:42.76,3.616,25,0.157,158.731
44,17:51:42.78,3.21,25,0.16,156.656
45,17:51:42.87,3.924,25,0.157,158.8
46,17:51:42.90,4.061,25,0.158,158.437
47,17:51:42.92,3.288,25,0.163,153.426
48,17:51:42.93,3.847,25,0.153,163.05
49,17:51:42.94,3.954,25,0.156,160.394
50,17:51:42.96,3.997,25,0.155,161.757
51,17:51:42.99,4.209,25,0.248,100.828
52,17:51:43.05,3.998,25,0.152,164.253
53,17:51:43.08,4.299,25,0.152,164.306
54,17:51:43.10,3.437,25,0.155,160.803
55,17:51:43.11,4.343,25,0.151,165.555
56,17:51:43.12,3.838,25,0.155,161.556
57,17:51:43.14,3.791,25,0.151,165.034
58,17:51:43.18,4.269,25,0.154,161.971
59,17:51:43.23,3.88,25,0.151,165.357
60,17:51:43.26,4.243,25,0.152,164.814
61,17:51:43.29,3.548,25,0.155,160.903
62,17:51:43.29,4.316,25,0.151,165.636
63,17:51:43.31,3.533,25,0.155,161.529
64,17:51:43.32,3.98,25,0.151,165.405
65,17:51:43.36,4.019,25,0.154,161.999
66,17:51:43.41,4.377,25,0.151,165.726
67,17:51:43.44,4.695,25,0.152,164.632
68,17:51:43.47,4.306,25,0.151,165.541
69,17:51:43.47,4.525,25,0.155,160.8
70,17:51:43.49,4.621,25,0.155,161.472
