idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec
87,17:52:14.83,5.488,25,0.151,165.724
88,17:52:14.83,5.488,25,0.151,165.531
89,17:52:14.84,5.721,25,0.155,161.188
90,17:52:14.88,5.352,25,0.152,164.859
91,17:52:14.91,6.041,25,0.151,165.335
92,17:52:14.91,5.007,25,0.154,162.012
93,17:52:15.00,4.878,25,0.155,161.573
94,17:52:15.01,4.847,25,0.151,165.407
95,17:52:15.01,5.27,25,0.151,165.558
96,17:52:15.02,5.816,25,0.155,160.92
97,17:52:15.06,5.979,25,0.152,164.744
98,17:52:15.09,5.154,25,0.151,165.272
99,17:52:15.09,5.643,25,0.154,161.844
100,17:52:15.18,6.155,25,0.155,161.603
101,17:52:15.19,5.9,25,0.151,165.547
102,17:52:15.19,5.072,25,0.151,165.635
103,17:52:15.20,6.223,25,0.155,160.811
104,17:52:15.24,6.318,25,0.152,164.781
105,17:52:15.27,5.307,25,0.151,165.248
106,17:52:15.27,5.335,25,0.154,161.987
107,17:52:15.37,6.525,25,0.151,165.777
108,17:52:15.37,6.457,25,0.155,161.803
109,17:52:15.37,5.984,25,0.151,165.792
110,17:52:15.39,6.556,25,0.155,160.946
111,17:52:15.42,5.571,25,0.152,164.743
112,17:52:15.45,6.153,25,0.151,165.019
113,17:52:15.46,5.861,25,0.155,161.794
114,17:52:15.54,6.584,25,0.151,165.55
115,17:52:15.55,6.782,25,0.151,165.546
116,17:52:15.55,5.863,25,0.155,161.232
117,17:52:15.57,6.65,25,0.155,160.829
118,17:52:15.60,6.482,25,0.152,164.515
119,17:52:15.63,6.619,25,0.151,165.284
120,17:52:15.64,5.901,25,0.154,161.859
121,17:52:15.72,6.821,25,0.151,165.546
122,17:52:15.72,5.611,25,0.151,165.701
123,17:52:15.73,6.827,25,0.155,161.493
124,17:52:15.75,5.743,25,0.155,161.082
125,17:52:15.78,6.38,25,0.152,164.782
126,17:52:15.81,6.927,25,0.151,165.315
127,17:52:15.82,6.918,25,0.154,161.947
128,17:52:15.90,6.903,25,0.151,165.625
129,17:52:15.90,6.236,25,0.151,165.586
130,17:52:15.91,6.784,25,0.155,161.764
131,17:52:15.94,6.988,25,0.155,161.234
132,17:52:15.96,6.335,25,0.152,164.727
133,17:52:15.99,7.099,25,0.151,165.311
134,17:52:16.01,6.533,25,0.154,162.034
135,17:52:16.08,7.179,25,0.151,165.579
136,17:52:16.08,6.561,25,0.151,165.643
137,17:52:16.10,6.108,25,0.155,161.513
138,17:52:16.12,6.161,25,0.155,161.179
139,17:52:16.14,6.594,25,0.152,164.916
140,17:52:16.17,6.418,25,0.151,165.336
141,17:52:16.19,5.487,25,0.154,162.0
142,17:52:16.26,6.024,25,0.151,165.579
143,17:52:16.26,6.724,25,0.151,165.891
144,17:52:16.28,6.608,25,0.154,161.824
145,17:52:16.30,6.669,25,0.155,161.076
146,17:52:16.32,7.093,25,0.152,164.773
147,17:52:16.35,7.384,25,0.151,165.483
148,17:52:16.37,7.315,25,0.154,162.001
149,17:52:16.44,7.616,25,0.151,165.413
150,17:52:16.44,6.794,25,0.151,165.523
151,17:52:16.46,6.853,25,0.155,161.414
152,17:52:16.49,7.466,25,0.155,160.932
153,17:52:16.50,7.442,25,0.152,164.902
154,17:52:16.53,7.547,25,0.151,165.237
155,17:52:16.55,7.394,25,0.154,162.116
156,17:52:16.62,6.872,25,0.151,165.518
157,17:52:16.62,7.678,25,0.151,165.352
158,17:52:16.65,7.291,25,0.155,161.388
159,17:52:16.67,6.926,25,0.155,161.144
160,17:52:16.68,6.782,25,0.152,164.854
161,17:52:16.71,7.041,25,0.151,165.232
162,17:52:16.73,7.282,25,0.154,162.099
163,17:52:16.79,7.069,25,0.151,165.37
164,17:52:16.80,7.841,25,0.151,165.582
165,17:52:16.83,7.996,25,0.155,161.273
166,17:52:16.85,7.095,25,0.155,161.156
167,17:52:16.86,7.776,25,0.152,164.708
168,17:52:16.89,7.243,25,0.151,165.309
169,17:52:16.91,6.391,25,0.154,162.045
170,17:52:16.97,7.515,25,0.151,165.722
171,17:52:16.98,7.641,25,0.151,165.765
172,17:52:17.01,7.234,25,0.155,161.754
173,17:52:17.04,7.953,25,0.152,164.821
174,17:52:17.04,7.665,25,0.155,161.201
175,17:52:17.07,8.215,25,0.152,164.963
176,17:52:17.10,7.069,25,0.154,161.888
177,17:52:17.15,8.284,25,0.151,165.181
178,17:52:17.15,7.79,25,0.151,165.447
179,17:52:17.19,7.321,25,0.155,161.511
180,17:52:17.22,7.64,25,0.152,164.516
181,17:52:17.22,7.623,25,0.155,161.065
182,17:52:17.25,7.603,25,0.151,165.319
183,17:52:17.28,7.829,25,0.154,161.877
184,17:52:17.33,7.409,25,0.151,165.114
185,17:52:17.33,7.644,25,0.151,165.589
186,17:52:17.38,8.531,25,0.155,161.468
187,17:52:17.40,8.342,25,0.152,164.625
188,17:52:17.40,7.645,25,0.155,161.151
189,17:52:17.42,8.394,25,0.151,165.273
190,17:52:17.46,7.534,25,0.155,161.796
191,17:52:17.51,8.59,25,0.151,165.61
192,17:52:17.51,7.359,25,0.151,165.48
193,17:52:17.56,8.433,25,0.155,161.34
194,17:52:17.57,8.064,25,0.152,164.838
195,17:52:17.59,8.842,25,0.155,160.872
196,17:52:17.60,7.106,25,0.151,165.031
197,17:52:17.65,7.628,25,0.155,161.422
198,17:52:17.69,8.837,25,0.151,165.274
199,17:52:17.69,8.381,25,0.151,165.272
200,17:52:17.74,7.659,25,0.155,161.652
201,17:52:17.75,8.243,25,0.152,164.521
202,17:52:17.77,8.685,25,0.156,160.754
203,17:52:17.78,8.544,25,0.151,165.452
204,17:52:17.83,8.574,25,0.154,162.158
205,17:52:17.87,9.082,25,0.151,165.662
206,17:52:17.87,7.733,25,0.151,165.469
207,17:52:17.93,8.238,25,0.154,161.828
208,17:52:17.93,8.766,25,0.152,164.897
209,17:52:17.95,8.764,25,0.155,161.364
210,17:52:17.96,8.789,25,0.151,165.504
211,17:52:18.01,9.037,25,0.154,162.038
212,17:52:18.05,7.924,25,0.151,165.71
213,17:52:18.05,9.03,25,0.151,165.491
214,17:52:18.11,8.29,25,0.155,161.782
215,17:52:18.12,8.903,25,0.152,164.636
216,17:52:18.14,8.274,25,0.155,161.136
217,17:52:18.14,8.594,25,0.151,165.407
218,17:52:18.19,9.152,25,0.154,161.827
219,17:52:18.23,8.671,25,0.151,165.604
220,17:52:18.23,8.287,25,0.151,165.284
221,17:52:18.29,8.571,25,0.155,161.171
222,17:52:18.30,8.512,25,0.152,164.621
223,17:52:18.32,8.677,25,0.151,165.182
224,17:52:18.32,9.381,25,0.155,160.913
225,17:52:18.38,8.801,25,0.154,161.888
226,17:52:18.40,9.608,25,0.151,165.787
227,17:52:18.41,8.114,25,0.151,165.647
228,17:52:18.47,9.445,25,0.154,161.969
229,17:52:18.48,9.329,25,0.152,164.771
230,17:52:18.50,9.276,25,0.151,165.294
231,17:52:18.50,9.494,25,0.155,161.19
232,17:52:18.56,8.963,25,0.154,161.893
233,17:52:18.58,8.471,25,0.151,165.723
234,17:52:18.59,7.627,25,0.151,165.403
235,17:52:18.66,8.587,25,0.155,161.44
236,17:52:18.66,9.732,25,0.152,164.753
237,17:52:18.68,9.279,25,0.152,164.963
238,17:52:18.69,8.958,25,0.155,161.149
239,17:52:18.74,9.188,25,0.154,162.178
240,17:52:18.76,9.918,25,0.151,165.893
241,17:52:18.77,9.325,25,0.151,165.75
242,17:52:18.84,9.485,25,0.152,164.911
243,17:52:18.84,9.177,25,0.155,161.704
244,17:52:18.85,9.698,25,0.151,165.487
245,17:52:18.87,8.991,25,0.155,161.21
246,17:52:18.92,9.654,25,0.154,161.959
247,17:52:18.94,9.44,25,0.151,165.911
248,17:52:18.94,9.503,25,0.151,165.768
249,17:52:19.02,8.473,25,0.152,164.992
250,17:52:19.02,9.873,25,0.155,161.629
251,17:52:19.03,9.561,25,0.151,165.359
252,17:52:19.05,9.552,25,0.155,161.078
253,17:52:19.11,9.468,25,0.154,162.03
254,17:52:19.12,9.005,25,0.151,165.908
255,17:52:19.12,9.685,25,0.151,165.607
256,17:52:19.20,9.379,25,0.152,164.797
257,17:52:19.20,9.406,25,0.155,161.494
258,17:52:19.21,9.916,25,0.151,165.34
259,17:52:19.23,10.258,25,0.155,160.957
260,17:52:19.29,10.029,25,0.154,162.158
261,17:52:19.30,9.785,25,0.151,165.697
262,17:52:19.30,10.281,25,0.151,165.454
263,17:52:19.38,9.45,25,0.152,164.723
264,17:52:19.39,9.787,25,0.155,161.568
265,17:52:19.39,9.301,25,0.151,165.403
266,17:52:19.42,9.227,25,0.155,161.035
267,17:52:19.47,9.83,25,0.154,161.942
268,17:52:19.48,10.563,25,0.152,164.994
269,17:52:19.48,9.515,25,0.151,165.622
270,17:52:19.56,10.481,25,0.152,164.585
271,17:52:19.57,9.993,25,0.155,161.595
272,17:52:19.57,10.141,25,0.151,165.295
273,17:52:19.60,9.533,25,0.155,161.024
274,17:52:19.65,9.115,25,0.154,161.941
275,17:52:19.65,10.328,25,0.15,166.21
276,17:52:19.66,10.108,25,0.151,165.671
277,17:52:19.74,10.135,25,0.152,164.965
278,17:52:19.75,9.784,25,0.154,161.977
279,17:52:19.75,10.391,25,0.151,165.632
280,17:52:19.78,9.892,25,0.155,161.447
281,17:52:19.83,10.482,25,0.151,165.733
282,17:52:19.83,9.253,25,0.154,162.038
283,17:52:19.83,10.926,25,0.151,165.594
284,17:52:19.92,9.972,25,0.152,164.806
285,17:52:19.93,10.754,25,0.151,165.441
286,17:52:19.93,10.738,25,0.155,161.61
287,17:52:19.96,10.629,25,0.155,161.308
288,17:52:20.01,10.308,25,0.151,165.868
289,17:52:20.01,10.885,25,0.151,165.455
290,17:52:20.02,11.124,25,0.154,162.319
291,17:52:20.10,10.455,25,0.152,164.522
292,17:52:20.11,10.233,25,0.152,164.725
293,17:52:20.12,10.966,25,0.155,160.84
294,17:52:20.15,10.01,25,0.155,161.069
295,17:52:20.19,10.68,25,0.151,165.572
296,17:52:20.19,11.031,25,0.151,165.185
297,17:52:20.20,10.727,25,0.155,161.461
298,17:52:20.28,11.423,25,0.152,164.432
299,17:52:20.29,10.291,25,0.151,165.502
300,17:52:20.30,11.108,25,0.155,161.38
301,17:52:20.33,11.258,25,0.155,161.047
302,17:52:20.37,10.256,25,0.151,165.61
303,17:52:20.37,11.416,25,0.151,165.279
304,17:52:20.38,10.91,25,0.155,161.422
305,17:52:20.46,10.698,25,0.152,164.512
306,17:52:20.47,8.441,25,0.152,164.94
307,17:52:20.49,11.03,25,0.155,161.344
308,17:52:20.51,11.313,25,0.155,160.801
309,17:52:20.55,10.988,25,0.151,165.337
310,17:52:20.55,11.398,25,0.151,165.335
311,17:52:20.56,10.914,25,0.154,161.889
312,17:52:20.64,10.786,25,0.152,164.657
313,17:52:20.65,11.387,25,0.151,165.363
314,17:52:20.67,11.519,25,0.154,161.818
315,17:52:20.70,10.746,25,0.155,161.049
316,17:52:20.73,10.62,25,0.151,165.604
317,17:52:20.73,11.295,25,0.151,165.406
318,17:52:20.75,11.648,25,0.155,161.783
319,17:52:20.82,10.259,25,0.152,164.65
320,17:52:20.83,11.492,25,0.151,165.205
321,17:52:20.86,11.12,25,0.155,161.725
322,17:52:20.88,11.08,25,0.155,161.078
323,17:52:20.91,11.533,25,0.151,165.676
324,17:52:20.91,11.504,25,0.151,165.289
325,17:52:20.93,11.805,25,0.155,161.544
326,17:52:21.00,10.48,25,0.151,165.08
327,17:52:21.01,10.73,25,0.151,165.082
328,17:52:21.04,11.507,25,0.155,161.542
329,17:52:21.07,11.928,25,0.156,160.744
330,17:52:21.09,11.185,25,0.151,165.687
331,17:52:21.09,11.686,25,0.151,165.018
332,17:52:21.11,11.777,25,0.155,161.572
333,17:52:21.18,11.546,25,0.152,164.572
334,17:52:21.19,11.582,25,0.151,165.037
335,17:52:21.22,11.442,25,0.155,161.262
336,17:52:21.25,11.38,25,0.155,160.937
337,17:52:21.27,11.929,25,0.151,165.58
338,17:52:21.27,11.733,25,0.151,165.418
339,17:52:21.30,11.425,25,0.155,161.799
340,17:52:21.36,11.765,25,0.152,164.54
341,17:52:21.37,11.728,25,0.151,165.351
342,17:52:21.41,11.456,25,0.155,161.365
343,17:52:21.43,11.867,25,0.155,161.054
344,17:52:21.44,12.045,25,0.151,165.691
345,17:52:21.45,11.65,25,0.151,165.509
346,17:52:21.48,11.852,25,0.155,161.805
347,17:52:21.54,11.056,25,0.152,164.695
348,17:52:21.55,11.567,25,0.151,165.468
349,17:52:21.59,11.939,25,0.155,161.628
350,17:52:21.62,12.265,25,0.156,160.552
351,17:52:21.62,11.794,25,0.152,164.709
352,17:52:21.63,11.973,25,0.151,165.444
353,17:52:21.66,11.054,25,0.154,161.879
354,17:52:21.72,11.201,25,0.152,164.478
355,17:52:21.73,12.406,25,0.151,165.297
356,17:52:21.77,12.085,25,0.155,161.367
357,17:52:21.80,12.293,25,0.151,165.574
358,17:52:21.80,12.871,25,0.155,160.978
359,17:52:21.81,12.212,25,0.154,162.379
360,17:52:21.85,11.989,25,0.155,161.168
361,17:52:21.90,12.599,25,0.152,164.598
362,17:52:21.91,12.795,25,0.151,165.136
363,17:52:21.96,11.832,25,0.155,161.419
364,17:52:21.98,12.555,25,0.151,165.455
365,17:52:21.99,12.475,25,0.155,160.867
366,17:52:21.99,12.395,25,0.151,165.437
367,17:52:22.03,12.087,25,0.155,161.722
368,17:52:22.08,12.831,25,0.152,164.43
369,17:52:22.09,12.912,25,0.152,164.892
370,17:52:22.14,12.044,25,0.155,161.482
371,17:52:22.16,13.255,25,0.151,165.646
372,17:52:22.17,12.992,25,0.151,165.853
373,17:52:22.17,12.453,25,0.155,161.121
374,17:52:22.21,13.232,25,0.154,162.23
375,17:52:22.26,11.681,25,0.152,164.706
376,17:52:22.27,12.935,25,0.151,165.6
377,17:52:22.32,12.209,25,0.155,161.636
378,17:52:22.34,12.854,25,0.151,165.745
379,17:52:22.35,12.36,25,0.151,165.706
380,17:52:22.35,12.451,25,0.155,161.098
381,17:52:22.39,12.451,25,0.155,161.699
382,17:52:22.44,13.261,25,0.152,164.776
383,17:52:22.45,12.268,25,0.151,165.146
384,17:52:22.50,12.423,25,0.155,161.695
385,17:52:22.52,12.955,25,0.151,165.859
386,17:52:22.53,13.096,25,0.151,165.36
387,17:52:22.54,12.353,25,0.155,161.204
388,17:52:22.58,12.89,25,0.154,162.006
389,17:52:22.62,13.062,25,0.152,164.648
390,17:52:22.62,12.973,25,0.151,165.541
391,17:52:22.69,13.042,25,0.155,161.533
392,17:52:22.70,12.572,25,0.151,165.858
393,17:52:22.71,13.168,25,0.151,165.664
394,17:52:22.72,13.294,25,0.155,161.411
395,17:52:22.76,13.309,25,0.154,162.091
396,17:52:22.80,13.015,25,0.151,165.74
397,17:52:22.87,12.77,25,0.155,161.526
398,17:52:22.87,13.306,25,0.151,165.93
399,17:52:22.88,13.445,25,0.15,166.268
400,17:52:22.90,13.135,25,0.155,161.304
401,17:52:22.94,13.514,25,0.154,162.115
402,17:52:22.98,13.031,25,0.151,165.562
403,17:52:23.05,13.864,25,0.151,165.986
404,17:52:23.05,13.419,25,0.155,161.705
405,17:52:23.06,13.223,25,0.151,165.847
406,17:52:23.08,13.332,25,0.155,161.526
407,17:52:23.12,13.294,25,0.154,162.381
408,17:52:23.16,13.422,25,0.151,165.732
409,17:52:23.23,13.668,25,0.151,165.745
410,17:52:23.23,13.914,25,0.154,161.969
411,17:52:23.24,13.606,25,0.151,165.82
412,17:52:23.26,13.65,25,0.155,161.312
413,17:52:23.30,13.855,25,0.154,161.984
414,17:52:23.33,14.278,25,0.151,165.511
415,17:52:23.41,13.649,25,0.151,165.648
416,17:52:23.41,13.591,25,0.151,165.427
417,17:52:23.42,13.694,25,0.155,161.365
418,17:52:23.44,13.888,25,0.155,161.262
419,17:52:23.48,12.964,25,0.154,162.198
420,17:52:23.51,13.873,25,0.151,165.557
421,17:52:23.58,14.189,25,0.151,165.679
422,17:52:23.59,14.339,25,0.152,164.955
423,17:52:23.60,14.547,25,0.155,161.678
424,17:52:23.63,13.69,25,0.155,161.159
425,17:52:23.67,13.147,25,0.154,162.031
426,17:52:23.69,14.067,25,0.151,165.49
427,17:52:23.76,14.397,25,0.151,166.036
428,17:52:23.77,13.441,25,0.151,165.666
429,17:52:23.78,14.276,25,0.155,161.639
430,17:52:23.81,14.41,25,0.155,161.185
431,17:52:23.85,13.237,25,0.154,162.009
432,17:52:23.87,13.848,25,0.151,165.536
433,17:52:23.94,13.83,25,0.151,165.779
434,17:52:23.95,14.069,25,0.151,165.757
435,17:52:23.96,14.822,25,0.155,161.759
436,17:52:23.99,14.414,25,0.155,161.299
437,17:52:24.03,13.347,25,0.154,162.103
438,17:52:24.05,14.924,25,0.151,165.503
439,17:52:24.12,14.662,25,0.151,165.947
440,17:52:24.12,14.687,25,0.151,165.616
441,17:52:24.14,14.338,25,0.155,161.632
442,17:52:24.17,14.326,25,0.155,161.322
443,17:52:24.22,15.345,25,0.151,165.871
444,17:52:24.29,14.964,25,0.15,166.284
445,17:52:24.30,13.928,25,0.151,165.796
446,17:52:24.32,14.43,25,0.155,161.691
447,17:52:24.35,14.854,25,0.155,161.573
448,17:52:24.40,15.145,25,0.151,165.682
449,17:52:24.47,15.089,25,0.15,166.196
450,17:52:24.50,14.872,25,0.154,162.029
451,17:52:24.53,14.375,25,0.155,161.748
452,17:52:24.58,14.688,25,0.15,166.14
453,17:52:24.65,15.303,25,0.15,166.416
454,17:52:24.68,15.602,25,0.154,161.856
455,17:52:24.71,15.05,25,0.155,161.478
456,17:52:24.75,14.906,25,0.151,165.893
457,17:52:24.82,15.492,25,0.15,166.586
458,17:52:24.86,15.208,25,0.154,162.207
459,17:52:24.90,15.278,25,0.155,161.296
460,17:52:24.93,14.836,25,0.151,165.994
461,17:52:25.00,14.846,25,0.151,166.094
462,17:52:25.04,15.468,25,0.154,162.195
463,17:52:25.08,14.93,25,0.154,161.949
464,17:52:25.10,15.458,25,0.151,165.746
465,17:52:25.17,15.06,25,0.15,166.284
466,17:52:25.22,15.053,25,0.154,161.949
467,17:52:25.26,15.977,25,0.155,161.311
468,17:52:25.28,15.426,25,0.151,165.92
469,17:52:25.35,16.01,25,0.15,166.404
470,17:52:25.40,15.335,25,0.154,161.977
471,17:52:25.44,15.647,25,0.155,161.455
472,17:52:25.46,15.401,25,0.151,165.827
473,17:52:25.52,15.411,25,0.15,166.221
474,17:52:25.62,16.452,25,0.154,161.909
475,17:52:25.64,15.539,25,0.151,166.09
476,17:52:25.70,15.577,25,0.15,166.591
477,17:52:25.80,15.77,25,0.154,161.924
478,17:52:25.81,16.149,25,0.151,166.03
479,17:52:25.88,15.748,25,0.15,166.34
480,17:52:25.98,16.034,25,0.154,161.99
481,17:52:25.99,15.99,25,0.151,166.01
482,17:52:26.05,16.67,25,0.15,166.565
483,17:52:26.16,16.341,25,0.154,161.897
484,17:52:26.16,16.167,25,0.15,166.344
485,17:52:26.23,16.233,25,0.15,166.222
486,17:52:26.34,16.18,25,0.154,161.814
487,17:52:26.34,16.293,25,0.151,166.036
488,17:52:26.40,17.044,25,0.15,166.46
489,17:52:26.51,16.707,25,0.15,166.289
490,17:52:26.52,16.83,25,0.154,161.927
491,17:52:26.58,17.241,25,0.15,166.331
492,17:52:26.69,17.401,25,0.15,166.663
493,17:52:26.70,17.103,25,0.154,162.09
494,17:52:26.86,14.97,25,0.15,166.693
495,17:52:26.88,16.892,25,0.154,162.059
496,17:52:27.04,15.031,25,0.15,166.319
497,17:52:27.05,17.461,25,0.154,162.316
498,17:52:27.21,16.892,25,0.15,166.384
499,17:52:27.23,17.156,25,0.154,162.249
500,17:52:27.41,17.585,25,0.154,162.474
