idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec
101,18:13:32.50,11.214,25,0.072,347.525
102,18:13:32.59,10.784,25,0.072,346.817
103,18:13:32.69,10.221,25,0.072,347.086
104,18:13:32.78,11.211,25,0.072,346.593
105,18:13:32.87,11.757,25,0.072,345.469
106,18:13:32.97,12.253,25,0.072,347.184
107,18:13:33.06,11.739,25,0.072,345.788
108,18:13:33.15,11.83,25,0.072,346.929
109,18:13:33.25,11.012,25,0.072,345.464
110,18:13:33.34,12.37,25,0.072,345.247
111,18:13:33.43,12.465,25,0.072,345.892
112,18:13:33.53,11.794,25,0.072,347.232
113,18:13:33.62,11.999,25,0.072,346.971
114,18:13:33.72,12.219,25,0.072,346.767
115,18:13:33.81,12.105,25,0.072,347.569
116,18:13:33.90,12.796,25,0.072,348.862
117,18:13:33.99,13.267,25,0.072,348.466
118,18:13:34.09,12.763,25,0.073,344.706
119,18:13:34.18,12.859,25,0.072,346.797
120,18:13:34.28,11.802,25,0.072,346.088
121,18:13:34.37,12.365,25,0.072,346.436
122,18:13:34.46,13.129,25,0.072,346.491
123,18:13:34.56,13.589,25,0.072,344.83
124,18:13:34.65,12.626,25,0.072,344.989
125,18:13:34.74,13.898,25,0.072,345.735
126,18:13:34.84,13.288,25,0.072,348.961
127,18:13:34.93,13.349,25,0.072,348.016
128,18:13:35.02,13.684,25,0.072,346.461
129,18:13:35.12,13.701,25,0.072,346.398
130,18:13:35.21,13.247,25,0.072,345.866
131,18:13:35.30,13.492,25,0.072,347.322
132,18:13:35.40,13.632,25,0.072,345.055
133,18:13:35.49,14.764,25,0.073,344.225
134,18:13:35.58,14.732,25,0.072,345.941
135,18:13:35.68,13.731,25,0.072,347.092
136,18:13:35.77,14.919,25,0.072,346.337
137,18:13:35.86,14.747,25,0.072,345.972
138,18:13:35.96,14.937,25,0.073,344.768
139,18:13:36.05,14.636,25,0.072,345.86
140,18:13:36.15,15.01,25,0.072,347.099
141,18:13:36.24,15.257,25,0.072,347.202
142,18:13:36.33,14.727,25,0.072,348.772
143,18:13:36.42,15.465,25,0.072,346.914
144,18:13:36.52,14.573,25,0.072,346.919
145,18:13:36.61,15.493,25,0.072,347.296
146,18:13:36.70,15.231,25,0.072,345.963
147,18:13:36.80,15.475,25,0.072,345.446
148,18:13:36.89,15.774,25,0.072,346.819
149,18:13:36.99,15.403,25,0.072,346.149
150,18:13:37.08,15.774,25,0.072,349.197
151,18:13:37.17,15.258,25,0.072,348.764
152,18:13:37.26,16.158,25,0.072,347.625
153,18:13:37.36,15.272,25,0.072,347.877
154,18:13:37.45,15.994,25,0.072,345.564
155,18:13:37.54,16.876,25,0.072,346.601
156,18:13:37.64,16.787,25,0.072,347.362
157,18:13:37.73,16.624,25,0.072,345.989
158,18:13:37.82,16.12,25,0.072,345.278
159,18:13:37.92,16.594,25,0.072,345.702
160,18:13:38.01,17.028,25,0.072,347.861
161,18:13:38.10,16.966,25,0.072,347.526
162,18:13:38.20,16.368,25,0.072,344.978
163,18:13:38.29,17.515,25,0.072,345.383
164,18:13:38.39,17.01,25,0.072,346.205
165,18:13:38.48,17.492,25,0.072,349.067
166,18:13:38.57,17.355,25,0.072,346.956
167,18:13:38.66,17.34,25,0.072,348.257
168,18:13:38.76,17.073,25,0.072,349.054
169,18:13:38.85,17.324,25,0.073,344.683
170,18:13:38.94,17.826,25,0.072,345.651
171,18:13:39.04,17.953,25,0.072,346.024
172,18:13:39.13,17.894,25,0.072,347.912
173,18:13:39.22,18.182,25,0.072,345.926
174,18:13:39.32,18.465,25,0.072,347.367
175,18:13:39.41,18.087,25,0.072,345.008
176,18:13:39.50,18.655,25,0.072,346.235
177,18:13:39.60,18.36,25,0.072,346.002
178,18:13:39.69,17.741,25,0.072,347.561
179,18:13:39.78,18.677,25,0.072,347.096
180,18:13:39.88,18.314,25,0.072,345.945
181,18:13:39.97,18.235,25,0.072,346.949
182,18:13:40.06,18.724,25,0.072,344.923
183,18:13:40.16,18.818,25,0.072,345.308
184,18:13:40.25,18.508,25,0.073,342.972
185,18:13:40.35,19.243,25,0.073,344.247
186,18:13:40.44,18.397,25,0.072,345.898
187,18:13:40.53,19.415,25,0.072,344.986
188,18:13:40.63,19.345,25,0.073,343.71
189,18:13:40.72,18.978,25,0.072,345.737
190,18:13:40.81,18.852,25,0.072,347.362
191,18:13:40.91,19.184,25,0.072,346.36
192,18:13:41.00,20.15,25,0.072,346.738
193,18:13:41.09,19.772,25,0.072,347.325
194,18:13:41.19,20.338,25,0.072,344.965
195,18:13:41.28,19.336,25,0.072,347.478
196,18:13:41.37,19.561,25,0.072,346.347
197,18:13:41.47,19.992,25,0.072,346.211
198,18:13:41.56,20.59,25,0.072,348.341
199,18:13:41.65,20.259,25,0.072,346.414
200,18:13:41.75,20.424,25,0.072,347.272
201,18:13:41.84,20.075,25,0.072,346.136
202,18:13:41.93,20.815,25,0.072,345.987
203,18:13:42.03,20.703,25,0.072,345.277
204,18:13:42.12,21.275,25,0.072,346.935
205,18:13:42.21,21.231,25,0.072,348.438
206,18:13:42.31,21.578,25,0.072,348.756
207,18:13:42.40,21.397,25,0.072,345.401
208,18:13:42.49,21.097,25,0.072,345.085
209,18:13:42.59,20.982,25,0.072,346.053
210,18:13:42.68,20.696,25,0.072,346.679
211,18:13:42.77,20.83,25,0.072,345.231
212,18:13:42.87,22.016,25,0.072,346.713
213,18:13:42.96,22.2,25,0.072,348.147
214,18:13:43.05,21.429,25,0.072,346.283
215,18:13:43.15,22.434,25,0.072,347.086
216,18:13:43.24,22.197,25,0.072,348.279
217,18:13:43.33,21.957,25,0.072,347.463
218,18:13:43.42,21.229,25,0.072,347.208
219,18:13:43.52,22.535,25,0.072,348.52
220,18:13:43.61,21.354,25,0.072,348.118
221,18:13:43.70,22.93,25,0.072,345.369
222,18:13:43.80,22.733,25,0.072,347.518
223,18:13:43.89,22.568,25,0.072,346.533
224,18:13:43.98,22.661,25,0.072,346.254
225,18:13:44.08,21.952,25,0.072,347.267
226,18:13:44.17,22.934,25,0.072,346.664
227,18:13:44.26,22.463,25,0.072,347.232
228,18:13:44.36,23.033,25,0.072,346.087
229,18:13:44.45,23.692,25,0.072,345.411
230,18:13:44.54,23.219,25,0.072,346.265
231,18:13:44.64,23.313,25,0.072,348.23
232,18:13:44.73,23.408,25,0.072,345.959
233,18:13:44.82,23.974,25,0.072,345.515
234,18:13:44.92,23.68,25,0.072,347.31
235,18:13:45.01,23.967,25,0.072,348.286
236,18:13:45.10,23.985,25,0.072,345.491
237,18:13:45.20,23.533,25,0.072,347.374
238,18:13:45.29,24.325,25,0.072,347.28
239,18:13:45.38,24.608,25,0.072,347.8
240,18:13:45.48,24.739,25,0.072,348.184
241,18:13:45.57,24.214,25,0.072,345.2
242,18:13:45.66,24.114,25,0.072,347.902
243,18:13:45.76,24.32,25,0.072,345.731
244,18:13:45.85,24.176,25,0.072,345.616
245,18:13:45.94,24.345,25,0.072,345.337
246,18:13:46.04,25.321,25,0.072,345.156
247,18:13:46.13,24.807,25,0.072,344.984
248,18:13:46.23,25.374,25,0.073,344.158
249,18:13:46.32,24.276,25,0.072,346.878
250,18:13:46.41,25.09,25,0.072,345.416
251,18:13:46.51,25.392,25,0.072,346.386
252,18:13:46.60,25.751,25,0.072,346.186
253,18:13:46.69,24.915,25,0.072,345.746
254,18:13:46.79,24.613,25,0.072,345.045
255,18:13:46.88,25.065,25,0.072,347.714
256,18:13:46.97,24.638,25,0.073,344.339
257,18:13:47.07,26.349,25,0.072,346.848
258,18:13:47.16,26.192,25,0.072,346.183
259,18:13:47.26,26.151,25,0.072,346.702
260,18:13:47.35,25.405,25,0.072,344.922
261,18:13:47.44,26.227,25,0.072,345.397
262,18:13:47.54,26.688,25,0.072,345.265
263,18:13:47.63,25.862,25,0.072,345.872
264,18:13:47.72,25.832,25,0.072,346.568
265,18:13:47.82,26.493,25,0.072,347.289
266,18:13:47.91,25.695,25,0.072,345.425
267,18:13:48.00,25.824,25,0.072,346.771
268,18:13:48.10,26.284,25,0.072,346.465
269,18:13:48.19,27.085,25,0.072,346.23
270,18:13:48.28,27.178,25,0.072,348.326
271,18:13:48.38,27.314,25,0.072,345.789
272,18:13:48.47,27.621,25,0.072,347.017
273,18:13:48.56,27.443,25,0.072,347.891
274,18:13:48.66,27.55,25,0.073,344.493
275,18:13:48.75,27.506,25,0.072,346.833
276,18:13:48.84,28.084,25,0.072,348.535
277,18:13:48.94,27.618,25,0.072,346.559
278,18:13:49.03,26.923,25,0.072,346.873
279,18:13:49.12,28.273,25,0.072,346.86
280,18:13:49.21,27.343,25,0.072,346.91
281,18:13:49.31,28.582,25,0.072,344.933
282,18:13:49.40,27.457,25,0.072,344.993
283,18:13:49.50,28.643,25,0.072,345.284
284,18:13:49.59,28.742,25,0.072,346.695
285,18:13:49.68,28.712,25,0.072,345.365
286,18:13:49.78,27.51,25,0.072,344.846
287,18:13:49.87,28.899,25,0.072,347.872
288,18:13:49.96,28.942,25,0.072,346.803
289,18:13:50.06,27.92,25,0.073,344.724
290,18:13:50.16,28.226,25,0.073,344.036
291,18:13:50.25,29.132,25,0.072,345.146
292,18:13:50.34,29.373,25,0.072,344.999
293,18:13:50.44,29.083,25,0.073,344.818
294,18:13:50.53,29.426,25,0.072,347.465
295,18:13:50.63,29.491,25,0.072,345.719
296,18:13:50.72,29.586,25,0.073,341.712
297,18:13:50.82,28.634,25,0.072,347.528
298,18:13:50.91,29.924,25,0.072,344.927
299,18:13:51.01,29.887,25,0.072,345.302
300,18:13:51.10,29.157,25,0.072,345.501
