idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec
177,17:22:22.97,16.104,25,0.054,460.833
178,17:22:23.05,15.878,25,0.054,466.468
179,17:22:23.12,16.053,25,0.054,464.074
180,17:22:23.19,16.295,25,0.053,467.807
181,17:22:23.27,16.316,25,0.055,457.819
182,17:22:23.35,16.805,25,0.054,461.974
183,17:22:23.42,16.034,25,0.054,462.56
184,17:22:23.50,16.69,25,0.054,459.713
185,17:22:23.57,16.577,25,0.055,457.94
186,17:22:23.65,16.78,25,0.055,458.239
187,17:22:23.72,16.724,25,0.054,462.44
188,17:22:23.80,16.174,25,0.054,465.942
189,17:22:23.87,17.079,25,0.054,463.602
190,17:22:23.95,16.993,25,0.054,463.853
191,17:22:24.02,16.812,25,0.054,463.099
192,17:22:24.10,17.228,25,0.054,463.212
193,17:22:24.17,17.104,25,0.054,460.648
194,17:22:24.25,17.189,25,0.054,463.465
195,17:22:24.32,17.421,25,0.054,462.986
196,17:22:24.39,17.491,25,0.054,463.319
197,17:22:24.47,17.02,25,0.054,463.588
198,17:22:24.54,17.647,25,0.054,463.993
199,17:22:24.62,17.527,25,0.054,462.161
200,17:22:24.69,17.913,25,0.054,463.516
201,17:22:24.77,17.559,25,0.054,460.634
202,17:22:24.84,17.742,25,0.054,462.494
203,17:22:24.92,19.067,25,0.054,461.466
204,17:22:24.99,17.684,25,0.054,461.314
205,17:22:25.07,18.311,25,0.054,459.225
206,17:22:25.14,18.285,25,0.054,463.134
207,17:22:25.22,18.313,25,0.054,462.771
208,17:22:25.29,18.406,25,0.054,465.288
209,17:22:25.36,18.496,25,0.054,463.411
210,17:22:25.44,18.541,25,0.054,465.277
211,17:22:25.51,18.262,25,0.054,464.233
212,17:22:25.59,18.653,25,0.054,461.823
213,17:22:25.66,18.76,25,0.054,460.769
214,17:22:25.74,18.66,25,0.054,458.863
215,17:22:25.81,18.897,25,0.054,461.803
216,17:22:25.89,18.946,25,0.054,462.838
217,17:22:25.96,19.172,25,0.054,460.714
218,17:22:26.03,19.132,25,0.054,467.018
219,17:22:26.11,19.302,25,0.054,463.923
220,17:22:26.18,19.279,25,0.054,465.346
221,17:22:26.26,19.322,25,0.054,464.278
222,17:22:26.33,19.596,25,0.054,463.661
223,17:22:26.41,19.217,25,0.055,458.035
224,17:22:26.48,19.041,25,0.054,464.826
225,17:22:26.55,19.749,25,0.054,462.841
226,17:22:26.63,19.848,25,0.054,463.887
227,17:22:26.70,19.803,25,0.054,466.118
228,17:22:26.78,19.921,25,0.054,463.151
229,17:22:26.85,20.006,25,0.054,465.794
230,17:22:26.93,19.812,25,0.054,462.512
231,17:22:27.00,20.117,25,0.054,462.751
232,17:22:27.08,19.708,25,0.054,460.286
233,17:22:27.15,21.017,25,0.054,459.506
234,17:22:27.23,20.342,25,0.054,460.3
235,17:22:27.30,20.344,25,0.054,466.541
236,17:22:27.37,20.472,25,0.054,462.886
237,17:22:27.45,20.348,25,0.054,463.479
238,17:22:27.52,20.757,25,0.054,462.266
239,17:22:27.60,20.753,25,0.054,464.814
240,17:22:27.67,20.878,25,0.054,465.528
241,17:22:27.75,20.433,25,0.054,460.959
242,17:22:27.82,20.937,25,0.054,459.233
243,17:22:27.89,21.026,25,0.053,467.303
244,17:22:27.97,20.677,25,0.054,463.315
245,17:22:28.04,20.752,25,0.054,464.439
246,17:22:28.12,21.218,25,0.054,459.463
247,17:22:28.19,21.293,25,0.053,467.555
248,17:22:28.27,21.268,25,0.054,464.664
249,17:22:28.34,22.031,25,0.054,463.77
250,17:22:28.42,21.515,25,0.054,460.931
251,17:22:28.49,21.202,25,0.054,467.141
252,17:22:28.57,21.762,25,0.054,460.3
253,17:22:28.64,21.142,25,0.054,464.747
254,17:22:28.72,21.961,25,0.054,461.413
255,17:22:28.79,21.713,25,0.054,460.39
256,17:22:28.87,22.101,25,0.054,460.517
257,17:22:28.94,22.026,25,0.054,461.277
258,17:22:29.01,21.565,25,0.054,464.49
259,17:22:29.09,22.221,25,0.054,459.617
260,17:22:29.16,21.836,25,0.054,467.085
261,17:22:29.24,22.282,25,0.054,463.831
262,17:22:29.31,22.317,25,0.054,460.742
263,17:22:29.39,21.968,25,0.054,459.827
264,17:22:29.46,22.36,25,0.054,462.018
265,17:22:29.54,22.52,25,0.054,463.314
266,17:22:29.61,22.442,25,0.054,461.383
267,17:22:29.68,22.781,25,0.054,463.015
268,17:22:29.76,22.66,25,0.054,463.187
269,17:22:29.83,23.007,25,0.054,465.727
270,17:22:29.91,22.559,25,0.054,466.96
271,17:22:29.98,22.731,25,0.054,465.959
272,17:22:30.05,22.626,25,0.054,460.119
273,17:22:30.13,23.262,25,0.054,466.031
274,17:22:30.20,23.205,25,0.053,468.378
275,17:22:30.28,23.375,25,0.054,459.331
276,17:22:30.35,23.439,25,0.054,462.22
277,17:22:30.43,23.513,25,0.054,467.275
278,17:22:30.50,23.6,25,0.054,461.087
279,17:22:30.58,23.804,25,0.054,465.061
280,17:22:30.65,23.751,25,0.054,460.776
281,17:22:30.72,23.833,25,0.054,464.467
282,17:22:30.80,23.803,25,0.054,464.071
283,17:22:30.87,23.602,25,0.054,466.22
284,17:22:30.95,24.045,25,0.054,461.498
285,17:22:31.02,23.853,25,0.054,462.084
286,17:22:31.09,24.317,25,0.054,465.971
287,17:22:31.17,25.273,25,0.054,462.906
288,17:22:31.24,23.639,25,0.054,462.722
289,17:22:31.32,24.529,25,0.054,461.22
290,17:22:31.39,24.296,25,0.054,463.581
291,17:22:31.47,24.429,25,0.053,468.111
292,17:22:31.54,24.75,25,0.054,460.327
293,17:22:31.62,24.488,25,0.054,459.868
294,17:22:31.69,24.756,25,0.054,463.576
295,17:22:31.77,24.475,25,0.054,460.973
296,17:22:31.84,24.938,25,0.054,463.881
297,17:22:31.91,25.014,25,0.054,461.721
298,17:22:31.99,25.209,25,0.054,466.09
299,17:22:32.06,24.962,25,0.054,464.922
300,17:22:32.14,25.383,25,0.055,458.326
301,17:22:32.21,25.344,25,0.054,463.093
302,17:22:32.29,25.387,25,0.054,464.621
303,17:22:32.36,24.375,25,0.054,462.994
304,17:22:32.43,25.358,25,0.054,464.966
305,17:22:32.51,25.607,25,0.054,463.2
306,17:22:32.58,25.779,25,0.054,459.273
307,17:22:32.66,25.659,25,0.054,466.104
308,17:22:32.73,25.483,25,0.054,465.976
309,17:22:32.81,26.018,25,0.053,467.314
310,17:22:32.88,25.927,25,0.054,464.056
311,17:22:32.96,26.042,25,0.054,459.632
312,17:22:33.03,26.055,25,0.054,462.772
313,17:22:33.10,26.349,25,0.054,467.197
314,17:22:33.18,26.181,25,0.054,462.695
315,17:22:33.25,26.409,25,0.054,464.719
316,17:22:33.33,26.523,25,0.054,458.749
317,17:22:33.40,26.087,25,0.054,465.25
318,17:22:33.48,26.238,25,0.054,463.123
319,17:22:33.55,26.657,25,0.054,465.733
320,17:22:33.63,26.868,25,0.054,466.876
321,17:22:33.70,26.47,25,0.053,469.38
322,17:22:33.77,26.346,25,0.054,459.951
323,17:22:33.85,27.043,25,0.053,467.701
324,17:22:33.92,27.021,25,0.053,467.782
325,17:22:34.00,27.094,25,0.053,468.809
326,17:22:34.07,26.066,25,0.053,468.451
327,17:22:34.14,27.209,25,0.054,464.088
328,17:22:34.22,27.316,25,0.054,463.047
329,17:22:34.29,27.023,25,0.054,461.052
330,17:22:34.37,26.125,25,0.054,465.831
331,17:22:34.44,27.344,25,0.054,462.157
332,17:22:34.52,26.982,25,0.054,460.684
333,17:22:34.59,27.656,25,0.054,459.094
334,17:22:34.67,26.221,25,0.054,459.191
335,17:22:34.74,27.642,25,0.054,459.235
336,17:22:34.82,28.025,25,0.054,464.074
337,17:22:34.89,27.306,25,0.054,466.722
338,17:22:34.96,26.984,25,0.054,462.01
339,17:22:35.04,28.138,25,0.054,465.502
340,17:22:35.11,27.479,25,0.054,461.902
341,17:22:35.19,28.101,25,0.054,460.626
342,17:22:35.26,27.991,25,0.053,467.651
343,17:22:35.34,27.752,25,0.054,460.012
344,17:22:35.41,28.374,25,0.054,465.643
345,17:22:35.48,29.472,25,0.054,464.573
346,17:22:35.56,28.015,25,0.054,464.841
347,17:22:35.63,28.151,25,0.054,463.63
348,17:22:35.71,27.92,25,0.054,462.618
349,17:22:35.78,28.176,25,0.054,465.687
350,17:22:35.85,29.079,25,0.054,465.471
351,17:22:35.93,28.059,25,0.054,459.844
352,17:22:36.00,29.159,25,0.054,465.11
353,17:22:36.08,29.251,25,0.054,463.33
354,17:22:36.15,28.743,25,0.054,463.706
355,17:22:36.22,28.478,25,0.054,466.483
356,17:22:36.30,29.454,25,0.054,466.109
357,17:22:36.37,28.161,25,0.054,462.708
358,17:22:36.45,28.316,25,0.054,465.468
359,17:22:36.52,28.4,25,0.054,466.433
360,17:22:36.60,29.692,25,0.054,464.759
361,17:22:36.67,29.555,25,0.054,464.992
362,17:22:36.74,29.12,25,0.054,464.742
363,17:22:36.82,29.961,25,0.054,465.692
364,17:22:36.89,29.917,25,0.054,463.579
365,17:22:36.97,29.482,25,0.054,464.272
366,17:22:37.04,29.56,25,0.054,463.182
367,17:22:37.11,30.16,25,0.054,464.914
368,17:22:37.19,29.643,25,0.054,464.04
369,17:22:37.26,29.951,25,0.053,468.495
370,17:22:37.34,29.477,25,0.054,463.017
371,17:22:37.41,30.312,25,0.054,466.199
372,17:22:37.49,30.602,25,0.054,462.08
373,17:22:37.56,30.66,25,0.054,460.916
374,17:22:37.63,30.734,25,0.054,463.376
375,17:22:37.71,29.666,25,0.054,463.305
376,17:22:37.78,29.862,25,0.054,462.606
377,17:22:37.86,30.958,25,0.054,463.866
378,17:22:37.93,30.338,25,0.054,462.869
379,17:22:38.01,31.105,25,0.054,465.878
380,17:22:38.08,30.851,25,0.054,465.463
381,17:22:38.15,31.07,25,0.054,464.62
382,17:22:38.23,30.37,25,0.054,463.614
383,17:22:38.30,30.162,25,0.054,463.692
384,17:22:38.38,31.251,25,0.054,463.759
385,17:22:38.45,30.43,25,0.054,465.902
386,17:22:38.53,30.831,25,0.054,465.565
387,17:22:38.60,30.639,25,0.054,460.221
388,17:22:38.68,30.795,25,0.054,467.146
389,17:22:38.75,30.798,25,0.054,463.645
390,17:22:38.82,32.046,25,0.054,461.373
391,17:22:38.90,31.996,25,0.054,466.955
392,17:22:38.97,30.873,25,0.054,462.381
393,17:22:39.05,31.068,25,0.054,462.628
394,17:22:39.12,30.657,25,0.054,466.933
395,17:22:39.20,32.008,25,0.054,462.676
396,17:22:39.27,31.18,25,0.054,459.602
397,17:22:39.35,32.443,25,0.054,464.085
398,17:22:39.42,31.248,25,0.054,461.571
399,17:22:39.49,31.242,25,0.054,460.508
400,17:22:39.57,32.667,25,0.054,466.071
401,17:22:39.64,32.888,25,0.054,466.392
402,17:22:39.72,31.739,25,0.054,461.117
403,17:22:39.79,31.839,25,0.054,464.094
404,17:22:39.86,34.202,25,0.054,466.453
405,17:22:39.94,32.456,25,0.054,459.728
406,17:22:40.01,33.08,25,0.054,462.953
407,17:22:40.09,33.187,25,0.054,466.035
408,17:22:40.16,32.251,25,0.054,460.419
409,17:22:40.24,32.255,25,0.055,456.989
410,17:22:40.32,32.549,25,0.054,458.783
411,17:22:40.39,33.738,25,0.054,461.894
412,17:22:40.46,33.607,25,0.054,464.082
413,17:22:40.54,32.648,25,0.054,461.514
414,17:22:40.61,33.712,25,0.054,464.914
415,17:22:40.69,33.831,25,0.054,464.843
416,17:22:40.76,32.81,25,0.054,460.628
417,17:22:40.84,32.858,25,0.054,462.241
418,17:22:40.91,32.908,25,0.054,464.569
419,17:22:40.98,32.783,25,0.054,465.226
420,17:22:41.06,34.145,25,0.054,466.986
421,17:22:41.13,33.832,25,0.054,460.879
422,17:22:41.21,33.155,25,0.054,463.805
423,17:22:41.28,34.323,25,0.054,466.407
424,17:22:41.36,34.53,25,0.054,465.618
425,17:22:41.43,34.435,25,0.054,462.441
426,17:22:41.50,34.53,25,0.054,466.506
427,17:22:41.58,33.873,25,0.054,466.401
428,17:22:41.65,33.878,25,0.054,464.414
429,17:22:41.73,34.258,25,0.054,463.446
430,17:22:41.80,33.6,25,0.054,464.501
431,17:22:41.88,34.394,25,0.054,461.102
432,17:22:41.95,34.059,25,0.054,465.607
433,17:22:42.02,34.54,25,0.054,466.471
434,17:22:42.10,35.184,25,0.054,464.6
435,17:22:42.17,34.528,25,0.054,464.405
436,17:22:42.25,34.68,25,0.054,466.364
437,17:22:42.32,33.855,25,0.054,465.026
438,17:22:42.39,34.415,25,0.054,466.287
439,17:22:42.47,34.079,25,0.054,465.507
440,17:22:42.54,35.608,25,0.054,459.195
441,17:22:42.62,35.159,25,0.054,466.757
442,17:22:42.69,34.925,25,0.054,460.485
443,17:22:42.77,34.99,25,0.054,461.914
444,17:22:42.84,34.859,25,0.054,466.348
445,17:22:42.92,35.801,25,0.054,460.254
446,17:22:42.99,36.215,25,0.054,463.048
447,17:22:43.06,36.163,25,0.054,460.462
448,17:22:43.14,36.144,25,0.054,460.83
449,17:22:43.21,35.136,25,0.053,467.727
450,17:22:43.29,36.386,25,0.054,464.997
451,17:22:43.36,36.505,25,0.054,463.259
452,17:22:43.44,36.441,25,0.054,464.87
453,17:22:43.51,36.608,25,0.054,462.442
454,17:22:43.59,36.088,25,0.055,457.608
455,17:22:43.66,35.75,25,0.054,465.291
456,17:22:43.74,36.802,25,0.054,466.724
457,17:22:43.81,35.826,25,0.054,458.754
458,17:22:43.89,35.804,25,0.054,459.809
459,17:22:43.96,37.058,25,0.054,465.617
460,17:22:44.03,37.142,25,0.054,464.844
461,17:22:44.11,36.995,25,0.054,466.29
462,17:22:44.18,37.337,25,0.054,462.305
463,17:22:44.26,37.389,25,0.054,464.397
464,17:22:44.33,36.502,25,0.054,461.868
465,17:22:44.41,36.887,25,0.054,461.026
466,17:22:44.48,36.641,25,0.054,463.427
467,17:22:44.55,36.991,25,0.054,467.234
468,17:22:44.63,37.867,25,0.054,461.685
469,17:22:44.70,36.553,25,0.054,459.502
470,17:22:44.78,37.59,25,0.054,463.712
471,17:22:44.85,37.951,25,0.054,465.032
472,17:22:44.93,38.026,25,0.054,460.351
473,17:22:45.00,38.027,25,0.054,462.759
474,17:22:45.08,38.175,25,0.054,460.641
475,17:22:45.15,37.631,25,0.054,464.035
476,17:22:45.22,38.323,25,0.054,461.35
477,17:22:45.30,38.396,25,0.053,467.763
478,17:22:45.37,38.472,25,0.054,462.339
479,17:22:45.45,38.545,25,0.054,464.248
480,17:22:45.52,37.41,25,0.054,466.88
481,17:22:45.60,38.752,25,0.054,461.893
482,17:22:45.67,37.893,25,0.053,468.101
483,17:22:45.74,38.315,25,0.054,460.403
484,17:22:45.82,37.776,25,0.054,459.879
485,17:22:45.89,38.99,25,0.054,460.6
486,17:22:45.97,39.011,25,0.054,463.958
487,17:22:46.04,39.14,25,0.054,459.118
488,17:22:46.12,39.202,25,0.054,465.167
489,17:22:46.19,39.384,25,0.054,462.284
490,17:22:46.26,39.363,25,0.054,462.29
491,17:22:46.34,38.572,25,0.054,461.558
492,17:22:46.41,38.307,25,0.054,462.015
493,17:22:46.49,38.545,25,0.054,464.754
494,17:22:46.56,38.63,25,0.054,465.603
495,17:22:46.64,39.722,25,0.054,465.773
496,17:22:46.71,39.735,25,0.054,465.132
497,17:22:46.78,38.883,25,0.054,460.703
498,17:22:46.86,39.01,25,0.054,464.121
499,17:22:46.93,40.089,25,0.054,466.447
500,17:22:47.01,40.722,25,0.054,463.708
