idx,time,latency_sec,tokens,generation_time_sec,tok_per_sec
267,18:14:55.76,27.574,25,0.072,346.36
268,18:14:55.86,26.783,25,0.072,347.207
269,18:14:55.95,27.212,25,0.072,346.094
270,18:14:56.04,28.146,25,0.072,346.942
271,18:14:56.14,27.475,25,0.072,345.871
272,18:14:56.23,28.236,25,0.072,346.732
273,18:14:56.32,27.554,25,0.072,345.629
274,18:14:56.42,27.385,25,0.072,345.075
275,18:14:56.51,27.701,25,0.072,346.618
276,18:14:56.60,27.948,25,0.072,347.431
277,18:14:56.70,27.95,25,0.072,345.33
278,18:14:56.79,27.797,25,0.072,348.665
279,18:14:56.88,28.47,25,0.072,345.529
280,18:14:56.98,28.624,25,0.072,347.121
281,18:14:57.07,27.794,25,0.072,345.685
282,18:14:57.16,28.05,25,0.073,344.548
283,18:14:57.26,28.417,25,0.072,347.194
284,18:14:57.35,29.357,25,0.072,347.435
285,18:14:57.44,28.589,25,0.072,348.468
286,18:14:57.54,28.839,25,0.072,345.325
287,18:14:57.63,29.833,25,0.072,346.178
288,18:14:57.72,28.599,25,0.072,347.24
289,18:14:57.82,29.087,25,0.072,346.338
290,18:14:57.91,29.493,25,0.072,348.387
291,18:14:58.00,28.854,25,0.072,347.994
292,18:14:58.10,29.928,25,0.072,345.231
293,18:14:58.19,29.779,25,0.072,346.917
294,18:14:58.28,29.434,25,0.072,346.14
295,18:14:58.38,29.962,25,0.072,348.366
296,18:14:58.47,30.058,25,0.072,346.493
297,18:14:58.56,29.43,25,0.072,346.382
298,18:14:58.66,30.037,25,0.072,344.963
299,18:14:58.75,29.84,25,0.072,346.977
300,18:14:58.84,30.348,25,0.072,345.409
301,18:14:58.94,30.829,25,0.072,346.43
302,18:14:59.03,29.409,25,0.072,348.657
303,18:14:59.12,30.107,25,0.072,348.437
304,18:14:59.22,30.396,25,0.072,346.903
305,18:14:59.31,30.509,25,0.072,347.693
306,18:14:59.40,30.45,25,0.072,345.282
307,18:14:59.50,30.341,25,0.072,348.43
308,18:14:59.59,30.535,25,0.072,347.238
309,18:14:59.68,30.872,25,0.072,347.609
310,18:14:59.78,30.742,25,0.072,347.638
311,18:14:59.87,31.373,25,0.072,347.913
312,18:14:59.96,31.547,25,0.072,345.373
313,18:15:00.06,31.297,25,0.072,347.248
314,18:15:00.15,32.353,25,0.072,345.47
315,18:15:00.24,31.048,25,0.073,344.474
316,18:15:00.34,32.352,25,0.072,346.014
317,18:15:00.43,31.713,25,0.072,345.631
318,18:15:00.52,31.786,25,0.072,345.751
319,18:15:00.62,31.762,25,0.072,345.828
320,18:15:00.71,31.82,25,0.072,347.076
321,18:15:00.80,31.027,25,0.072,347.441
322,18:15:00.90,31.711,25,0.072,347.742
323,18:15:00.99,31.937,25,0.072,345.922
324,18:15:01.08,32.674,25,0.073,344.821
325,18:15:01.18,33.008,25,0.072,347.582
326,18:15:01.27,32.439,25,0.072,347.378
327,18:15:01.36,32.392,25,0.072,346.935
328,18:15:01.46,32.636,25,0.072,345.778
329,18:15:01.55,32.71,25,0.072,346.424
330,18:15:01.64,32.904,25,0.072,349.587
331,18:15:01.74,31.777,25,0.072,346.909
332,18:15:01.83,33.415,25,0.072,345.273
333,18:15:01.92,33.26,25,0.072,347.592
334,18:15:02.02,33.438,25,0.072,345.871
335,18:15:02.11,32.332,25,0.072,346.899
336,18:15:02.20,33.412,25,0.072,348.36
337,18:15:02.30,33.465,25,0.072,345.296
338,18:15:02.39,33.275,25,0.072,346.362
339,18:15:02.48,33.552,25,0.072,346.651
340,18:15:02.58,32.627,25,0.072,348.105
341,18:15:02.67,33.777,25,0.072,349.063
342,18:15:02.76,34.084,25,0.072,345.283
343,18:15:02.86,33.296,25,0.072,345.555
344,18:15:02.95,34.15,25,0.072,345.148
345,18:15:03.04,35.055,25,0.072,345.915
346,18:15:03.14,34.123,25,0.073,344.377
347,18:15:03.23,33.55,25,0.072,345.097
348,18:15:03.32,34.068,25,0.072,346.767
349,18:15:03.42,35.055,25,0.072,346.483
350,18:15:03.51,33.684,25,0.072,347.217
351,18:15:03.61,34.928,25,0.072,347.051
352,18:15:03.70,34.017,25,0.072,346.156
353,18:15:03.79,34.034,25,0.072,348.623
354,18:15:03.88,34.188,25,0.072,345.067
355,18:15:03.98,34.834,25,0.073,343.852
356,18:15:04.07,34.471,25,0.072,346.6
357,18:15:04.17,34.669,25,0.072,346.581
358,18:15:04.26,34.737,25,0.072,345.027
359,18:15:04.35,36.183,25,0.072,345.265
360,18:15:04.45,36.137,25,0.072,345.799
361,18:15:04.54,34.979,25,0.072,347.481
362,18:15:04.63,34.648,25,0.072,345.223
363,18:15:04.73,34.061,25,0.073,344.367
364,18:15:04.82,35.951,25,0.072,346.626
365,18:15:04.91,34.897,25,0.072,347.101
366,18:15:05.01,35.326,25,0.072,347.307
367,18:15:05.10,35.419,25,0.072,346.772
368,18:15:05.19,36.781,25,0.072,347.569
369,18:15:05.29,35.745,25,0.072,347.29
370,18:15:05.38,35.644,25,0.072,345.778
371,18:15:05.47,34.919,25,0.072,346.95
372,18:15:05.57,37.156,25,0.072,347.166
373,18:15:05.66,35.823,25,0.072,347.762
374,18:15:05.75,37.391,25,0.072,345.146
375,18:15:05.85,36.207,25,0.072,347.015
376,18:15:05.94,37.287,25,0.072,345.736
377,18:15:06.03,36.337,25,0.072,347.582
378,18:15:06.13,36.269,25,0.072,345.155
379,18:15:06.22,37.462,25,0.072,346.87
380,18:15:06.31,38.326,25,0.072,345.426
381,18:15:06.41,36.864,25,0.072,347.47
382,18:15:06.50,35.959,25,0.072,345.894
383,18:15:06.59,37.754,25,0.072,344.922
384,18:15:06.69,36.991,25,0.072,346.486
385,18:15:06.78,38.119,25,0.072,345.159
386,18:15:06.87,37.254,25,0.072,348.116
387,18:15:06.97,37.347,25,0.072,346.001
388,18:15:07.06,38.404,25,0.072,346.366
389,18:15:07.15,38.301,25,0.072,345.467
390,18:15:07.25,38.012,25,0.073,344.472
391,18:15:07.34,38.562,25,0.072,346.438
392,18:15:07.43,38.776,25,0.072,346.779
393,18:15:07.53,38.513,25,0.072,346.798
394,18:15:07.62,38.841,25,0.072,345.626
395,18:15:07.72,38.935,25,0.073,344.784
396,18:15:07.81,39.091,25,0.072,346.027
397,18:15:07.90,38.004,25,0.073,344.521
398,18:15:08.00,39.581,25,0.072,347.118
399,18:15:08.09,38.313,25,0.072,345.868
400,18:15:08.18,38.193,25,0.072,345.744
